Material Code,Real,Imaginary
0,3.4374167272024336,-2.021442535187811
1,3.506165061746481,-2.061871385891568
2,3.5749133962905297,-2.1023002365953234
3,3.6436617308345776,-2.1427290872990805
4,3.7124100653786276,-2.1831579380028368
5,3.7811583999226763,-2.223586788706593
6,3.8499067344667255,-2.2640156394103483
7,3.9186550690107724,-2.304444490114106
8,3.9874034035548207,-2.34487334081786
9,4.056151738098871,-2.3853021915216193
10,4.1249000726429195,-2.4257310422253737
11,4.193648407186967,-2.466159892929131
12,4.262396741731018,-2.5065887436328858
13,4.331145076275066,-2.5470175943366433
14,4.399893410819113,-2.5874464450403987
15,4.46864174536316,-2.6278752957441553
16,4.537390079907213,-2.6683041464479107
17,4.606138414451258,-2.7087329971516683
18,4.6748867489953065,-2.7491618478554227
19,4.743635083539358,-2.7895906985591794
20,4.812383418083407,-2.830019549262935
21,4.8811317526274545,-2.8704483999666928
22,4.949880087171505,-2.9108772506704503
23,5.018628421715552,-2.9513061013742035
24,5.087376756259599,-2.9917349520779606
25,5.156125090803648,-3.0321638027817173
26,5.224873425347698,-3.0725926534854744
27,5.293621759891744,-3.1130215041892297
28,5.362370094435794,-3.153450354892986
29,5.431118428979842,-3.193879205596743
30,5.499866763523892,-3.234308056300499
31,5.568615098067942,-3.2747369070042547
32,5.6373634326119895,-3.3151657577080114
33,5.706111767156038,-3.355594608411767
34,5.774860101700084,-3.3960234591155247
35,5.843608436244136,-3.43645230981928
36,5.912356770788185,-3.476881160523036
37,5.981105105332233,-3.517310011226792
38,6.049853439876283,-3.557738861930548
39,6.1186017744203305,-3.598167712634305
40,6.187350108964379,-3.638596563338061
41,6.256098443508427,-3.679025414041817
42,6.324846778052474,-3.719454264745573
43,6.393595112596524,-3.7598831154493295
44,6.462343447140575,-3.8003119661530858
45,6.531091781684621,-3.840740816856841
46,6.599840116228669,-3.881169667560598
47,6.668588450772717,-3.9215985182643514
48,6.737336785316766,-3.9620273689681107
49,6.806085119860816,-4.002456219671867
50,6.874833454404867,-4.042885070375623
51,6.943581788948914,-4.083313921079381
52,7.012330123492963,-4.123742771783135
53,7.081078458037011,-4.164171622486889
54,7.1498267925810595,-4.204600473190648
55,7.218575127125107,-4.245029323894405
56,7.287323461669155,-4.285458174598161
57,7.356071796213206,-4.325887025301919
58,7.424820130757255,-4.3663158760056735
59,7.493568465301303,-4.406744726709429
60,7.562316799845353,-4.447173577413186
61,7.6310651343894,-4.487602428116941
62,7.69981346893345,-4.528031278820697
63,7.768561803477498,-4.568460129524451
64,7.837310138021546,-4.608888980228212
65,7.9060584725655945,-4.649317830931967
66,7.974806807109641,-4.68974668163572
67,8.043555141653695,-4.730175532339478
68,8.112303476197743,-4.770604383043239
69,8.181051810741788,-4.8110332337469925
70,8.24980014528584,-4.851462084450748
71,8.318548479829886,-4.891890935154504
72,8.387296814373935,-4.932319785858262
73,8.456045148917985,-4.972748636562016
74,8.524793483462036,-5.0131774872657715
75,8.593541818006083,-5.053606337969527
76,8.662290152550131,-5.0940351886732875
77,8.731038487094182,-5.134464039377041
78,8.799786821638225,-5.174892890080797
79,8.868535156182276,-5.215321740784552
80,8.93728349072632,-5.255750591488311
81,9.006031825270375,-5.296179442192067
82,9.074780159814425,-5.336608292895821
83,9.143528494358472,-5.37703714359958
84,9.212276828902516,-5.417465994303335
85,9.281025163446568,-5.457894845007091
86,9.349773497990613,-5.4983236957108454
87,9.418521832534669,-5.538752546414605
88,9.487270167078716,-5.579181397118359
89,9.556018501622761,-5.6196102478221155
90,9.624766836166813,-5.66003909852587
91,9.693515170710862,-5.700467949229629
92,9.762263505254909,-5.740896799933386
93,9.831011839798963,-5.781325650637141
94,9.899760174343008,-5.821754501340898
95,9.968508508887055,-5.862183352044655
96,10.037256843431104,-5.902612202748407
97,10.106005177975154,-5.943041053452165
98,10.174753512519198,-5.983469904155921
99,10.243501847063245,-6.023898754859679
100,10.312250181607295,-6.0643276055634345
