Material Code,Real,Imaginary
0,3.4963226458855075,-2.0560833538752763
1,3.5662490988032163,-2.0972050209527833
2,3.636175551720927,-2.1383266880302867
3,3.7061020046386357,-2.1794483551077932
4,3.776028457556347,-2.2205700221852998
5,3.8459549104740574,-2.261691689262805
6,3.915881363391769,-2.3028133563403093
7,3.9858078163094763,-2.3439350234178162
8,4.0557342692271865,-2.385056690495321
9,4.125660722144899,-2.426178357572828
10,4.195587175062607,-2.4673000246503327
11,4.265513627980319,-2.5084216917278384
12,4.335440080898029,-2.549543358805342
13,4.405366533815737,-2.59066502588285
14,4.4752929867334466,-2.631786692960354
15,4.5452194396511585,-2.6729083600378605
16,4.615145892568871,-2.7140300271153652
17,4.685072345486578,-2.7551516941928718
18,4.754998798404287,-2.796273361270376
19,4.824925251321999,-2.8373950283478817
20,4.89485170423971,-2.8785166954253865
21,4.964778157157419,-2.9196383625028943
22,5.034704610075133,-2.9607600295804004
23,5.104631062992841,-3.001881696657903
24,5.174557515910548,-3.0430033637354095
25,5.24448396882826,-3.084125030812914
26,5.314410421745972,-3.125246697890422
27,5.384336874663678,-3.1663683649679264
28,5.45426332758139,-3.207490032045432
29,5.524189780499098,-3.2486116991229372
30,5.594116233416812,-3.289733366200444
31,5.664042686334521,-3.3308550332779494
32,5.733969139252232,-3.371976700355454
33,5.803895592169942,-3.4130983674329594
34,5.873822045087646,-3.454220034510467
35,5.94374849800536,-3.4953417015879724
36,6.013674950923071,-3.536463368665476
37,6.083601403840782,-3.577585035742982
38,6.153527856758493,-3.6187067028204876
39,6.2234543096762005,-3.659828369897994
40,6.293380762593913,-3.7009500369754984
41,6.363307215511623,-3.7420717040530045
42,6.43323366842933,-3.783193371130509
43,6.50316012134704,-3.8243150382080158
44,6.573086574264753,-3.8654367052855205
45,6.643013027182462,-3.9065583723630257
46,6.71293948010017,-3.947680039440532
47,6.782865933017881,-3.988801706518033
48,6.852792385935593,-4.029923373595541
49,6.922718838853301,-4.07104504067305
50,6.992645291771015,-4.1121667077505535
51,7.062571744688722,-4.153288374828062
52,7.132498197606433,-4.194410041905566
53,7.202424650524144,-4.235531708983069
54,7.272351103441854,-4.276653376060574
55,7.342277556359565,-4.317775043138083
56,7.412204009277271,-4.3588967102155864
57,7.482130462194983,-4.400018377293095
58,7.552056915112694,-4.4411400443705995
59,7.6219833680304045,-4.482261711448103
60,7.691909820948115,-4.52338337852561
61,7.761836273865824,-4.564505045603115
62,7.831762726783537,-4.6056267126806185
63,7.901689179701246,-4.646748379758122
64,7.971615632618954,-4.6878700468356325
65,8.041542085536667,-4.728991713913136
66,8.111468538454373,-4.770113380990642
67,8.181394991372088,-4.811235048068147
68,8.2513214442898,-4.852356715145657
69,8.321247897207504,-4.893478382223161
70,8.391174350125215,-4.934600049300666
71,8.461100803042928,-4.975721716378171
72,8.531027255960637,-5.016843383455677
73,8.600953708878343,-5.05796505053318
74,8.670880161796058,-5.099086717610684
75,8.740806614713767,-5.140208384688192
76,8.810733067631475,-5.181330051765701
77,8.88065952054919,-5.222451718843202
78,8.950585973466893,-5.263573385920708
79,9.020512426384611,-5.304695052998212
80,9.090438879302317,-5.345816720075721
81,9.160365332220026,-5.3869383871532275
82,9.230291785137743,-5.4280600542307305
83,9.300218238055445,-5.469181721308236
84,9.370144690973156,-5.510303388385742
85,9.44007114389087,-5.551425055463247
86,9.509997596808574,-5.592546722540752
87,9.57992404972629,-5.63366838961826
88,9.649850502643998,-5.674790056695763
89,9.719776955561706,-5.715911723773268
90,9.78970340847942,-5.757033390850773
91,9.85962986139713,-5.7981550579282795
92,9.929556314314839,-5.8392767250057895
93,9.999482767232557,-5.880398392083294
94,10.069409220150265,-5.921520059160798
95,10.139335673067968,-5.962641726238305
96,10.209262125985681,-6.003763393315806
97,10.279188578903389,-6.044885060393314
98,10.349115031821096,-6.086006727470819
99,10.419041484738806,-6.127128394548325
100,10.48896793765652,-6.168250061625828
