Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(9.219948428571426-5.940009728571427j),(9.27218-5.857010000000001j),(9.62719-6.4582999999999995j),(10.00578-7.324210000000001j),(10.29529-7.766990000000001j),(10.56515-8.34994j),(10.93326-8.990530000000001j),(11.16906-9.31803j),(11.29875-9.35471j),(11.36294-9.25646j),(11.47822-9.22764j),(11.431060000000002-9.01411j)
8.05,(9.204782371428575-5.919018538095236j),(9.28135-5.83605j),(9.620640000000002-6.44127j),(10.0477-7.33731j),(10.31625-7.72376j),(10.617550000000001-8.33291j),(10.94898-8.976120000000002j),(11.17037-9.33506j),(11.31316-9.388770000000001j),(11.40224-9.29838j),(11.520140000000001-9.2748j),(11.4625-9.07437j)
8.1,(9.18961631428572-5.898027347619045j),(9.22109-5.8229500000000005j),(9.568240000000001-6.421620000000001j),(9.99399-7.31897j),(10.25075-7.72769j),(10.533710000000001-8.314570000000002j),(10.89265-8.93551j),(11.103560000000002-9.27218j),(11.246350000000001-9.35471j),(11.3315-9.23681j),(11.469050000000001-9.21061j),(11.42451-9.01935j)
8.15,(9.174450257142853-5.877036157142854j),(9.21847-5.82164j),(9.563-6.40066j),(9.96779-7.282290000000001j),(10.24551-7.69625j),(10.52323-8.28182j),(10.86645-8.8818j),(11.08522-9.211920000000001j),(11.25159-9.28266j),(11.310540000000001-9.18441j),(11.44678-9.15559j),(11.419270000000001-8.953850000000001j)
8.2,(9.1592842-5.855778600000001j),(9.20668-5.78103j),(9.54597-6.360050000000001j),(9.956-7.24823j),(10.21931-7.638610000000001j),(10.474760000000002-8.24645j),(10.81536-8.88049j),(11.04723-9.23288j),(11.19264-9.26432j),(11.26993-9.19227j),(11.39176-9.17262j),(11.360320000000002-8.95778j)
8.25,(9.144118142857142-5.835671971428572j),(9.1831-5.75483j),(9.52239-6.3273j),(9.93504-7.2167900000000005j),(10.1918-7.62289j),(10.48262-8.23204j),(10.8206-8.85167j),(11.049850000000001-9.20013j),(11.17692-9.2748j),(11.25552-9.194890000000001j),(11.38259-9.17131j),(11.33543-8.9735j)
8.3,(9.132791633333333-5.813625295238095j),(9.15821-5.735180000000001j),(9.50667-6.32599j),(9.9298-7.19059j),(10.18787-7.60324j),(10.474760000000002-8.18619j),(10.8206-8.82154j),(11.040680000000002-9.14773j),(11.20312-9.21847j),(11.27517-9.13463j),(11.41665-9.10974j),(11.38521-8.908j)
8.35,(9.120145142857142-5.793156857142858j),(9.17131-5.72994j),(9.50667-6.31158j),(9.91146-7.18142j),(10.16822-7.5875200000000005j),(10.44201-8.14689j),(10.78523-8.76783j),(10.990900000000002-9.133320000000001j),(11.1612-9.20275j),(11.23718-9.08878j),(11.37473-9.069130000000001j),(11.35508-8.88704j)
8.4,(9.1087837-5.773005314285715j),(9.163450000000001-5.6723j),(9.48964-6.2500100000000005j),(9.88657-7.129020000000001j),(10.15381-7.54167j),(10.41843-8.132480000000001j),(10.77082-8.7246j),(10.981729999999999-9.09402j),(11.137620000000002-9.194890000000001j),(11.21229-9.087470000000001j),(11.33543-9.08092j),(11.30399-8.89883j)
8.45,(9.096585728571428-5.751075914285715j),(9.13463-5.67754j),(9.46475-6.25918j),(9.86954-7.115920000000001j),(10.11713-7.5154700000000005j),(10.40533-8.11152j),(10.751170000000002-8.73377j),(10.969940000000001-9.07306j),(11.09832-9.15166j),(11.17692-9.04948j),(11.30268-9.02852j),(11.25552-8.85429j)
