Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(11.683293428571424-7.527035228571426j),(11.74948-7.42186j),(12.19934-8.1838j),(12.679079999999999-9.28106j),(13.04594-9.84214j),(13.387899999999998-10.580839999999998j),(13.85436-11.39258j),(14.15316-11.80758j),(14.317499999999999-11.854059999999999j),(14.398839999999998-11.72956j),(14.54492-11.693039999999998j),(14.48516-11.42246j)
8.05,(11.664075371428574-7.500435704761902j),(11.761099999999999-7.3953j),(12.19104-8.16222j),(12.732199999999999-9.297659999999999j),(13.0725-9.78736j),(13.4543-10.559259999999998j),(13.87428-11.374319999999999j),(14.154819999999997-11.82916j),(14.335759999999999-11.897219999999999j),(14.448640000000001-11.78268j),(14.59804-11.752799999999999j),(14.524999999999999-11.498819999999998j)
8.1,(11.644857314285721-7.473836180952376j),(11.68474-7.3787j),(12.12464-8.137319999999999j),(12.664139999999998-9.27442j),(12.9895-9.79234j),(13.34806-10.53602j),(13.8029-11.322859999999999j),(14.070160000000001-11.74948j),(14.251100000000001-11.854059999999999j),(14.359-11.70466j),(14.5333-11.67146j),(14.47686-11.429099999999998j)
8.15,(11.625639257142852-7.447236657142852j),(11.68142-7.377039999999999j),(12.117999999999999-8.110759999999999j),(12.630939999999999-9.22794j),(12.982859999999999-9.7525j),(13.334779999999999-10.49452j),(13.769699999999998-11.2548j),(14.046919999999998-11.673119999999999j),(14.25774-11.76276j),(14.33244-11.638259999999999j),(14.505079999999998-11.60174j),(14.47022-11.3461j)
8.2,(11.6064212-7.4202996j),(11.666479999999998-7.32558j),(12.09642-8.0593j),(12.616-9.18478j),(12.94966-9.67946j),(13.27336-10.4497j),(13.70496-11.25314j),(13.998779999999998-11.699679999999999j),(14.18304-11.739519999999999j),(14.28098-11.64822j),(14.43536-11.62332j),(14.39552-11.35108j)
8.25,(11.587203142857142-7.3948209714285715j),(11.6366-7.29238j),(12.06654-8.0178j),(12.589439999999998-9.14494j),(12.9148-9.65954j),(13.28332-10.431439999999998j),(13.711599999999999-11.216619999999999j),(14.0021-11.65818j),(14.16312-11.752799999999999j),(14.26272-11.651539999999999j),(14.423739999999999-11.62166j),(14.36398-11.370999999999999j)
8.3,(11.572850466666667-7.366883961904761j),(11.605059999999998-7.26748j),(12.046619999999999-8.01614j),(12.582799999999999-9.11174j),(12.90982-9.63464j),(13.27336-10.373339999999999j),(13.711599999999999-11.17844j),(13.990480000000002-11.591779999999998j),(14.196319999999998-11.68142j),(14.287619999999999-11.57518j),(14.466899999999999-11.543639999999998j),(14.42706-11.287999999999998j)
8.35,(11.556825142857141-7.340946857142857j),(11.62166-7.260839999999999j),(12.046619999999999-7.9978799999999985j),(12.55956-9.10012j),(12.88492-9.614719999999998j),(13.23186-10.32354j),(13.666780000000001-11.11038j),(13.9274-11.57352j),(14.143199999999998-11.6615j),(14.239479999999999-11.517079999999998j),(14.41378-11.49218j),(14.388879999999999-11.261439999999999j)
8.4,(11.5424282-7.315411314285715j),(11.611699999999999-7.1878j),(12.025039999999999-7.91986j),(12.52802-9.03372j),(12.86666-9.556619999999999j),(13.20198-10.30528j),(13.648519999999998-11.0556j),(13.915779999999998-11.523719999999999j),(14.11332-11.651539999999999j),(14.207939999999999-11.51542j),(14.36398-11.50712j),(14.324139999999998-11.27638j)
8.45,(11.526971228571428-7.287622914285714j),(11.57518-7.194439999999999j),(11.9935-7.931479999999999j),(12.50644-9.01712j),(12.820179999999999-9.52342j),(13.185379999999999-10.27872j),(13.62362-11.067219999999999j),(13.90084-11.49716j),(14.063519999999999-11.59676j),(14.16312-11.46728j),(14.322479999999999-11.44072j),(14.26272-11.21994j)
