Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(6.826984714285713-4.398327814285713j),(6.86566-4.33687j),(7.12853-4.7821j),(7.40886-5.4232700000000005j),(7.6232299999999995-5.75113j),(7.823049999999999-6.182779999999999j),(8.09562-6.65711j),(8.27022-6.89961j),(8.366249999999999-6.926769999999999j),(8.41378-6.854019999999999j),(8.49914-6.832679999999999j),(8.464220000000001-6.67457j)
8.05,(6.815754885714287-4.382784719047617j),(6.87245-4.32135j),(7.12368-4.769489999999999j),(7.4399-5.43297j),(7.63875-5.719119999999999j),(7.8618500000000004-6.17017j),(8.10726-6.64644j),(8.271189999999999-6.9122200000000005j),(8.376919999999998-6.9519899999999994j),(8.44288-6.885059999999999j),(8.53018-6.8675999999999995j),(8.487499999999999-6.719189999999999j)
8.1,(6.804525057142861-4.367241623809521j),(6.82783-4.31165j),(7.08488-4.75494j),(7.400129999999999-5.41939j),(7.59025-5.72203j),(7.7997700000000005-6.1565900000000005j),(8.06555-6.61637j),(8.221720000000001-6.86566j),(8.32745-6.926769999999999j),(8.3905-6.83947j),(8.49235-6.820069999999999j),(8.45937-6.67845j)
8.15,(6.793295228571425-4.351698528571426j),(6.825889999999999-4.31068j),(7.0809999999999995-4.73942j),(7.38073-5.39223j),(7.58637-5.6987499999999995j),(7.792009999999999-6.13234j),(8.046149999999999-6.5766j),(8.20814-6.82104j),(8.33133-6.87342j),(8.37498-6.80067j),(8.475859999999999-6.77933j),(8.455490000000001-6.62995j)
8.2,(6.7820654-4.3359582j),(6.817159999999999-4.28061j),(7.06839-4.709350000000001j),(7.372-5.3670100000000005j),(7.5669699999999995-5.656070000000001j),(7.75612-6.1061499999999995j),(8.00832-6.575629999999999j),(8.18001-6.8365599999999995j),(8.28768-6.85984j),(8.344909999999999-6.80649j),(8.43512-6.791939999999999j),(8.41184-6.63286j)
8.25,(6.770835571428571-4.321070085714286j),(6.7997-4.261209999999999j),(7.05093-4.6851j),(7.3564799999999995-5.34373j),(7.5466-5.64443j),(7.76194-6.095479999999999j),(8.0122-6.554289999999999j),(8.18195-6.812309999999999j),(8.27604-6.8675999999999995j),(8.33424-6.8084299999999995j),(8.428329999999999-6.79097j),(8.39341-6.6445j)
8.3,(6.762448766666666-4.304745447619047j),(6.781269999999999-4.24666j),(7.039289999999999-4.68413j),(7.3526-5.32433j),(7.54369-5.62988j),(7.75612-6.061529999999999j),(8.0122-6.53198j),(8.17516-6.77351j),(8.29544-6.825889999999999j),(8.34879-6.763809999999999j),(8.45355-6.74538j),(8.43027-6.596j)
8.35,(6.7530845714285705-4.289589428571428j),(6.79097-4.24278j),(7.039289999999999-4.6734599999999995j),(7.33902-5.31754j),(7.529139999999999-5.618239999999999j),(7.73187-6.03243j),(7.98601-6.492209999999999j),(8.138300000000001-6.762840000000001j),(8.2644-6.81425j),(8.320659999999998-6.7298599999999995j),(8.422509999999999-6.71531j),(8.40796-6.58048j)
8.4,(6.744671899999999-4.274668057142858j),(6.78515-4.2001j),(7.02668-4.62787j),(7.320589999999999-5.27874j),(7.51847-5.584289999999999j),(7.71441-6.0217600000000004j),(7.975339999999999-6.4602j),(8.131509999999999-6.73374j),(8.24694-6.8084299999999995j),(8.30223-6.72889j),(8.39341-6.7240400000000005j),(8.37013-6.58921j)
8.45,(6.735639814285714-4.258430257142857j),(6.763809999999999-4.20398j),(7.008249999999999-4.634659999999999j),(7.30798-5.26904j),(7.4913099999999995-5.56489j),(7.7047099999999995-6.00624j),(7.96079-6.46699j),(8.12278-6.71822j),(8.217839999999999-6.77642j),(8.27604-6.70076j),(8.369159999999999-6.68524j),(8.33424-6.55623j)
8.5,(6.727784199999999-4.241561957142856j),(6.7512-4.18943j),(6.99273-4.61623j),(7.29634-5.26128j),(7.47579-5.556159999999999j),(7.69501-5.97908j),(7.94042-6.43401j),(8.093679999999999-6.68912j),(8.20717-6.74441j),(8.26343-6.66875j),(8.36528-6.66099j),(8.34879-6.52616j)
8.55,(6.716981633333333-4.222849733333334j),(6.7512-4.16712j),(6.99176-4.57937j),(7.289549999999999-5.21763j),(7.4796700000000005-5.52124j),(7.67755-5.9373700000000005j),(7.93169-6.39521j),(8.08301-6.6454699999999995j),(8.20717-6.70949j),(8.261489999999998-6.64644j),(8.369159999999999-6.63965j),(8.35558-6.50385j)
8.6,(6.708212371428571-4.203684380952381j),(6.7521700000000004-4.14481j),(6.98982-4.56288j),(7.27791-5.20114j),(7.47482-5.50281j),(7.66979-5.92961j),(7.914230000000001-6.39812j),(8.075249999999999-6.660019999999999j),(8.18486-6.72307j),(8.24112-6.6639j),(8.33133-6.665839999999999j),(8.309989999999999-6.533919999999999j)
8.65,(6.6970490571428565-4.186942642857144j),(6.72792-4.13511j),(6.969449999999999-4.55512j),(7.26821-5.20308j),(7.446689999999999-5.49214j),(7.66203-5.9267j),(7.91132-6.39133j),(8.079130000000001-6.64935j),(8.16934-6.69688j),(8.23627-6.64644j),(8.32454-6.628979999999999j),(8.29932-6.4883299999999995j)
