Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(10.909099285714284-7.028255785714284j),(10.9709-6.9300500000000005j),(11.39095-7.6415j),(11.8389-8.66605j),(12.18145-9.189950000000001j),(12.50075-9.8797j),(12.936300000000001-10.63765j),(13.215300000000001-11.025150000000002j),(13.36875-11.06855j),(13.4447-10.9523j),(13.581100000000001-10.9182j),(13.525300000000001-10.665550000000001j)
8.05,(10.891154714285717-7.0034188809523785j),(10.98175-6.9052500000000006j),(11.3832-7.62135j),(11.8885-8.68155j),(12.20625-9.1388j),(12.562750000000001-9.85955j),(12.954900000000002-10.620600000000001j),(13.216849999999999-11.045300000000001j),(13.3858-11.10885j),(13.491200000000001-11.001900000000001j),(13.630700000000001-10.974j),(13.5625-10.73685j)
8.1,(10.87321014285715-6.978581976190473j),(10.910449999999999-6.88975j),(11.321200000000001-7.5981000000000005j),(11.82495-8.65985j),(12.12875-9.14345j),(12.463550000000001-9.837850000000001j),(12.88825-10.57255j),(13.137800000000002-10.9709j),(13.306750000000001-11.06855j),(13.4075-10.92905j),(13.570250000000001-10.89805j),(13.51755-10.67175j)
8.15,(10.855265571428568-6.953745071428568j),(10.907350000000001-6.8882j),(11.315-7.573300000000001j),(11.79395-8.61645j),(12.12255-9.106250000000001j),(12.45115-9.799100000000001j),(12.85725-10.509j),(13.1161-10.8996j),(13.31295-10.983300000000002j),(13.382700000000002-10.86705j),(13.543899999999999-10.83295j),(13.511350000000002-10.59425j)
8.2,(10.837321-6.928593j),(10.8934-6.84015j),(11.29485-7.525250000000001j),(11.78-8.57615j),(12.09155-9.03805j),(12.3938-9.75725j),(12.796800000000001-10.50745j),(13.07115-10.9244j),(13.243200000000002-10.9616j),(13.33465-10.87635j),(13.4788-10.8531j),(13.441600000000001-10.5989j)
8.25,(10.81937642857143-6.904802714285714j),(10.8655-6.80915j),(11.266950000000001-7.4865j),(11.7552-8.538950000000002j),(12.059000000000001-9.01945j),(12.403100000000002-9.7402j),(12.803-10.47335j),(13.074250000000001-10.88565j),(13.2246-10.974j),(13.3176-10.87945j),(13.46795-10.851550000000001j),(13.41215-10.6175j)
8.3,(10.805974833333334-6.878716952380952j),(10.83605-6.785900000000001j),(11.24835-7.4849499999999995j),(11.749-8.50795j),(12.054350000000001-8.9962j),(12.3938-9.68595j),(12.803-10.4377j),(13.063400000000001-10.823649999999999j),(13.2556-10.907350000000001j),(13.34085-10.80815j),(13.50825-10.7787j),(13.471050000000002-10.54j)
8.35,(10.791011428571428-6.854498571428572j),(10.851550000000001-6.7797j),(11.24835-7.467899999999999j),(11.7273-8.497100000000001j),(12.0311-8.9776j),(12.35505-9.63945j),(12.76115-10.37415j),(13.004500000000002-10.806600000000001j),(13.206-10.888750000000002j),(13.2959-10.7539j),(13.45865-10.73065j),(13.4354-10.5152j)
8.4,(10.7775685-6.830655142857144j),(10.84225-6.7115j),(11.2282-7.39505j),(11.69785-8.4351j),(12.014050000000001-8.92335j),(12.327150000000001-9.6224j),(12.7441-10.323j),(12.993649999999999-10.760100000000001j),(13.1781-10.87945j),(13.266449999999999-10.75235j),(13.41215-10.7446j),(13.37495-10.529150000000001j)
8.45,(10.763135785714287-6.804708142857143j),(10.80815-6.7177j),(11.19875-7.4059j),(11.6777-8.4196j),(11.970650000000001-8.89235j),(12.31165-9.5976j),(12.720850000000002-10.33385j),(12.979700000000001-10.7353j),(13.131599999999999-10.8283j),(13.2246-10.707400000000002j),(13.3734-10.6826j),(13.3176-10.476450000000002j)
8.5,(10.750583-6.777753642857142j),(10.788-6.69445j),(11.17395-7.376450000000001j),(11.6591-8.407200000000001j),(11.94585-8.8784j),(12.29615-9.5542j),(12.6883-10.28115j),(12.9332-10.6888j),(13.114550000000001-10.77715j),(13.204450000000001-10.65625j),(13.3672-10.64385j),(13.34085-10.4284j)
8.55,(10.733321166666668-6.747852666666667j),(10.788-6.6588j),(11.172400000000001-7.317550000000001j),(11.648249999999999-8.337449999999999j),(11.952050000000002-8.822600000000001j),(12.26825-9.48755j),(12.67435-10.21915j),(12.91615-10.61905j),(13.114550000000001-10.72135j),(13.20135-10.620600000000001j),(13.3734-10.60975j),(13.351700000000001-10.392750000000001j)
