Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(8.164229142857142-5.2598559428571425j),(8.210480000000002-5.1863600000000005j),(8.524840000000001-5.718800000000001j),(8.860080000000002-6.485560000000001j),(9.11644-6.877640000000001j),(9.355400000000001-7.393840000000001j),(9.681360000000002-7.961080000000002j),(9.890160000000002-8.251080000000002j),(10.005-8.283560000000001j),(10.06184-8.196560000000002j),(10.163920000000001-8.171040000000001j),(10.122160000000003-7.981960000000001j)
8.05,(8.15079965714286-5.241268323809522j),(8.2186-5.167800000000001j),(8.519040000000002-5.703720000000001j),(8.897200000000002-6.497160000000001j),(9.135000000000002-6.839360000000001j),(9.401800000000001-7.378760000000001j),(9.695280000000002-7.948320000000002j),(9.89132-8.266160000000001j),(10.01776-8.31372j),(10.096640000000003-8.233680000000001j),(10.201040000000003-8.212800000000001j),(10.150000000000002-8.03532j)
8.1,(8.137370171428577-5.222680704761903j),(8.16524-5.156200000000001j),(8.472640000000002-5.686320000000001j),(8.84964-6.48092j),(9.077000000000002-6.842840000000001j),(9.327560000000002-7.362520000000002j),(9.6454-7.9123600000000005j),(9.832160000000002-8.210480000000002j),(9.958600000000002-8.283560000000001j),(10.034000000000002-8.179160000000001j),(10.155800000000003-8.15596j),(10.116360000000002-7.986600000000001j)
8.15,(8.123940685714283-5.204093085714283j),(8.162920000000002-5.1550400000000005j),(8.468-5.667760000000001j),(8.826440000000002-6.448440000000001j),(9.072360000000002-6.815000000000001j),(9.31828-7.333520000000001j),(9.622200000000001-7.864800000000002j),(9.81592-8.15712j),(9.963240000000003-8.21976j),(10.015440000000002-8.132760000000001j),(10.136080000000002-8.107240000000001j),(10.111720000000002-7.928600000000001j)
8.2,(8.110511200000001-5.185269600000001j),(8.15248-5.119080000000001j),(8.45292-5.631800000000001j),(8.816-6.418280000000001j),(9.04916-6.763960000000001j),(9.275360000000001-7.302200000000001j),(9.576960000000001-7.863640000000001j),(9.782280000000002-8.175680000000002j),(9.911040000000002-8.203520000000001j),(9.97948-8.139720000000002j),(10.08736-8.12232j),(10.059520000000003-7.932080000000001j)
8.25,(8.097081714285714-5.167465257142858j),(8.1316-5.09588j),(8.43204-5.602800000000001j),(8.79744-6.390440000000001j),(9.0248-6.750040000000001j),(9.282320000000002-7.289440000000001j),(9.581600000000002-7.838120000000001j),(9.784600000000001-8.14668j),(9.897120000000001-8.212800000000001j),(9.966720000000002-8.142040000000001j),(10.07924-8.121160000000001j),(10.037480000000002-7.946000000000001j)
8.3,(8.087052133333334-5.14794300952381j),(8.10956-5.078480000000001j),(8.41812-5.601640000000001j),(8.792800000000002-6.367240000000001j),(9.021320000000001-6.732640000000001j),(9.275360000000001-7.24884j),(9.581600000000002-7.811440000000001j),(9.776480000000003-8.10028j),(9.92032-8.162920000000002j),(9.98412-8.08868j),(10.1094-8.066640000000001j),(10.081560000000001-7.888000000000001j)
8.35,(8.075853714285715-5.129818285714286j),(8.121160000000001-5.073840000000001j),(8.41812-5.5888800000000005j),(8.776560000000002-6.359120000000001j),(9.00392-6.71872j),(9.246360000000001-7.214040000000002j),(9.550280000000003-7.76388j),(9.732400000000002-8.087520000000001j),(9.8832-8.149000000000001j),(9.95048-8.04808j),(10.072280000000001-8.03068j),(10.05488-7.869440000000001j)
8.4,(8.065793200000002-5.111974171428573j),(8.1142-5.022800000000001j),(8.40304-5.53436j),(8.754520000000001-6.3127200000000006j),(8.99116-6.678120000000001j),(9.225480000000001-7.2012800000000015j),(9.53752-7.725600000000001j),(9.72428-8.05272j),(9.862320000000002-8.142040000000001j),(9.92844-8.046920000000002j),(10.037480000000002-8.041120000000001j),(10.009640000000001-7.879880000000001j)
8.45,(8.054991942857145-5.0925557714285725j),(8.08868-5.02744j),(8.381-5.54248j),(8.73944-6.301120000000001j),(8.958680000000001-6.654920000000001j),(9.213880000000001-7.182720000000001j),(9.520120000000002-7.733720000000001j),(9.713840000000001-8.034160000000002j),(9.82752-8.103760000000001j),(9.897120000000001-8.013280000000002j),(10.00848-7.994720000000002j),(9.966720000000002-7.840440000000001j)
8.5,(8.0455976-5.072383371428571j),(8.0736-5.010040000000001j),(8.362440000000001-5.520440000000001j),(8.725520000000001-6.291840000000001j),(8.94012-6.644480000000001j),(9.202280000000002-7.15024j),(9.49576-7.694280000000001j),(9.67904-7.999360000000001j),(9.814760000000001-8.06548j),(9.882040000000002-7.975000000000001j),(10.003840000000002-7.965720000000001j),(9.98412-7.804480000000001j)
8.55,(8.032679066666669-5.050005866666667j),(8.0736-4.983360000000001j),(8.36128-5.476360000000001j),(8.717400000000001-6.2396400000000005j),(8.944760000000002-6.602720000000001j),(9.181400000000002-7.100360000000001j),(9.485320000000002-7.647880000000001j),(9.666280000000002-7.947160000000001j),(9.814760000000001-8.02372j),(9.87972-7.948320000000002j),(10.00848-7.940200000000001j),(9.992240000000002-7.777800000000001j)
8.6,(8.022192114285714-5.027086476190477j),(8.074760000000001-4.95668j),(8.358960000000002-5.45664j),(8.70348-6.219920000000001j),(8.938960000000002-6.580680000000001j),(9.172120000000001-7.091080000000002j),(9.464440000000002-7.651360000000001j),(9.657-7.9645600000000005j),(9.788080000000003-8.03996j),(9.855360000000001-7.969200000000001j),(9.963240000000003-7.971520000000001j),(9.93772-7.81376j)
8.65,(8.008842171428572-5.007065428571431j),(8.045760000000001-4.945080000000001j),(8.3346-5.447360000000001j),(8.691880000000001-6.22224j),(8.905320000000001-6.567920000000001j),(9.162840000000001-7.087600000000001j),(9.460960000000002-7.643240000000001j),(9.661640000000002-7.951800000000001j),(9.769520000000002-8.008640000000002j),(9.84956-7.948320000000002j),(9.955120000000003-7.927440000000001j),(9.92496-7.759240000000001j)
8.7,(7.996843352380954-4.988514266666667j),(8.02372-4.946240000000001j),(8.305600000000002-5.4427200000000004j),(8.66868-6.207160000000001j),(8.87748-6.569080000000001j),(9.138480000000001-7.064400000000001j),(9.42268-7.596840000000001j),(9.621040000000002-7.904240000000001j),(9.7498-7.976160000000001j),(9.826360000000001-7.870600000000001j),(9.948160000000001-7.87176j),(9.933080000000002-7.716320000000001j)
8.75,(7.989327104761906-4.974060114285716j),(8.028360000000001-4.911440000000001j),(8.30676-5.4114j),(8.664040000000002-6.17236j),(8.872840000000002-6.53312j),(9.11528-7.02148j),(9.4076-7.555080000000001j),(9.593200000000001-7.8532j),(9.73124-7.9436800000000005j),(9.799680000000002-7.8520400000000015j),(9.927280000000001-7.856680000000001j),(9.91684-7.69892j)
8.8,(7.980299542857144-4.953344171428572j),(8.007480000000001-4.8963600000000005j),(8.2882-5.389360000000001j),(8.630400000000002-6.1352400000000005j),(8.85312-6.491360000000001j),(9.088600000000001-6.99016j),(9.37396-7.5307200000000005j),(9.5584-7.846240000000002j),(9.698760000000002-7.927440000000001j),(9.76488-7.872920000000001j),(9.893640000000001-7.859000000000002j),(9.882040000000002-7.708200000000001j)
8.85,(7.968274761904763-4.937929980952383j),(7.991240000000001-4.86272j),(8.267320000000002-5.3592j),(8.616480000000001-6.116680000000001j),(8.831080000000002-6.460040000000001j),(9.079320000000001-6.966960000000001j),(9.364680000000002-7.516800000000002j),(9.56652-7.8474j),(9.680200000000003-7.919320000000001j),(9.748640000000002-7.850880000000001j),(9.873920000000002-7.8532j),(9.862320000000002-7.715160000000001j)
8.9,(7.9589146666666695-4.9219844j),(7.998200000000001-4.847640000000001j),(8.278920000000001-5.349920000000001j),(8.625760000000001-6.116680000000001j),(8.83224-6.442640000000001j),(9.089760000000002-6.969280000000001j),(9.376280000000001-7.5226000000000015j),(9.54564-7.850880000000001j),(9.667440000000001-7.927440000000001j),(9.748640000000002-7.8601600000000005j),(9.862320000000002-7.868280000000001j),(9.8542-7.7290800000000015j)
8.95,(7.949554571428573-4.905698000000001j),(7.978480000000001-4.84996j),(8.246440000000002-5.33948j),(8.588640000000002-6.090000000000001j),(8.79744-6.429880000000001j),(9.04104-6.9240400000000015j),(9.331040000000002-7.4704000000000015j),(9.51896-7.7812800000000015j),(9.657-7.857840000000001j),(9.747480000000001-7.780120000000001j),(9.86696-7.790560000000001j),(9.863480000000001-7.6455600000000015j)
9.0,(7.935224152380953-4.88882883809524j),(7.976160000000001-4.82444j),(8.249920000000001-5.311640000000001j),(8.593280000000002-6.057520000000001j),(8.804400000000001-6.409000000000002j),(9.039880000000002-6.899680000000001j),(9.3206-7.44024j),(9.510840000000002-7.759240000000001j),(9.640760000000002-7.843920000000001j),(9.709200000000001-7.774320000000001j),(9.81592-7.7952j),(9.799680000000002-7.644400000000001j)
