Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(3.9413519999999993-2.5392407999999995j),(3.9636800000000005-2.50376j),(4.11544-2.7608j),(4.27728-3.1309600000000004j),(4.40104-3.3202400000000005j),(4.5164-3.56944j),(4.673760000000001-3.8432800000000005j),(4.77456-3.9832800000000006j),(4.83-3.9989600000000003j),(4.85744-3.9569600000000005j),(4.906720000000001-3.94464j),(4.886560000000001-3.8533600000000003j)
8.05,(3.934868800000001-2.530267466666666j),(3.9676000000000005-2.4948j),(4.112640000000001-2.75352j),(4.2952-3.1365600000000002j),(4.41-3.3017600000000003j),(4.538800000000001-3.56216j),(4.680480000000001-3.8371200000000005j),(4.77512-3.9905600000000008j),(4.8361600000000005-4.013520000000001j),(4.874240000000001-3.97488j),(4.924640000000001-3.9648000000000003j),(4.9-3.8791200000000003j)
8.1,(3.9283856000000026-2.521294133333332j),(3.94184-2.4892000000000003j),(4.0902400000000005-2.7451200000000004j),(4.27224-3.12872j),(4.382000000000001-3.30344j),(4.502960000000001-3.5543200000000006j),(4.6564000000000005-3.81976j),(4.746560000000001-3.9636800000000005j),(4.807600000000001-3.9989600000000003j),(4.844-3.9485600000000005j),(4.902800000000001-3.9373600000000004j),(4.8837600000000005-3.8556000000000004j)
8.15,(3.9219023999999987-2.5123207999999986j),(3.9407200000000002-2.48864j),(4.088-2.7361600000000004j),(4.26104-3.1130400000000003j),(4.37976-3.2900000000000005j),(4.49848-3.5403200000000004j),(4.6452-3.7968000000000006j),(4.738720000000001-3.9379200000000005j),(4.80984-3.9681600000000006j),(4.83504-3.9261600000000003j),(4.89328-3.9138400000000004j),(4.881520000000001-3.8276000000000003j)
8.2,(3.9154192-2.5032336j),(3.93568-2.4712800000000006j),(4.08072-2.7188000000000003j),(4.256-3.0984800000000003j),(4.36856-3.2653600000000007j),(4.477760000000001-3.5252000000000003j),(4.623360000000001-3.7962400000000005j),(4.72248-3.9468800000000006j),(4.7846400000000004-3.9603200000000003j),(4.81768-3.9295200000000006j),(4.86976-3.92112j),(4.856320000000001-3.8292800000000002j)
8.25,(3.908936-2.4946384000000004j),(3.9256-2.46008j),(4.07064-2.7048j),(4.24704-3.0850400000000007j),(4.356800000000001-3.25864j),(4.481120000000001-3.5190400000000004j),(4.6256-3.78392j),(4.723600000000001-3.9328800000000004j),(4.777920000000001-3.9648000000000003j),(4.811520000000001-3.9306400000000004j),(4.86584-3.9205600000000005j),(4.845680000000001-3.8360000000000003j)
8.3,(3.904094133333334-2.4852138666666668j),(3.91496-2.45168j),(4.06392-2.70424j),(4.244800000000001-3.07384j),(4.35512-3.2502400000000002j),(4.477760000000001-3.4994400000000003j),(4.6256-3.77104j),(4.719680000000001-3.91048j),(4.7891200000000005-3.9407200000000002j),(4.81992-3.9048800000000004j),(4.880400000000001-3.8942400000000004j),(4.866960000000001-3.8080000000000003j)
8.35,(3.8986880000000004-2.4764640000000004j),(3.9205600000000005-2.44944j),(4.06392-2.69808j),(4.236960000000001-3.06992j),(4.34672-3.24352j),(4.463760000000001-3.4826400000000004j),(4.610480000000001-3.7480800000000003j),(4.6984-3.9043200000000007j),(4.7712-3.9340000000000006j),(4.80368-3.8852800000000003j),(4.862480000000001-3.8768800000000003j),(4.85408-3.79904j)
8.4,(3.8938312-2.4678496000000005j),(3.9172000000000002-2.4248000000000003j),(4.056640000000001-2.6717600000000004j),(4.22632-3.0475200000000005j),(4.340560000000001-3.22392j),(4.45368-3.4764800000000005j),(4.60432-3.7296000000000005j),(4.6944799999999995-3.8875200000000003j),(4.761120000000001-3.9306400000000004j),(4.79304-3.8847200000000006j),(4.845680000000001-3.8819200000000005j),(4.8322400000000005-3.8040800000000004j)
8.45,(3.8886168000000003-2.4584752j),(3.9048800000000004-2.42704j),(4.046-2.67568j),(4.219040000000001-3.0419200000000006j),(4.32488-3.2127200000000005j),(4.44808-3.4675200000000004j),(4.5959200000000004-3.7335200000000004j),(4.689440000000001-3.8785600000000007j),(4.74432-3.91216j),(4.777920000000001-3.8684800000000004j),(4.83168-3.8595200000000007j),(4.811520000000001-3.7850400000000004j)
8.5,(3.8840816000000005-2.4487368j),(3.8976-2.4186400000000003j),(4.03704-2.6650400000000003j),(4.212320000000001-3.0374400000000006j),(4.31592-3.2076800000000003j),(4.442480000000001-3.4518400000000002j),(4.584160000000001-3.7144800000000004j),(4.67264-3.8617600000000003j),(4.738160000000001-3.8936800000000007j),(4.77064-3.8500000000000005j),(4.829440000000001-3.8455200000000005j),(4.81992-3.7676800000000004j)
8.55,(3.877845066666667-2.437933866666667j),(3.8976-2.4057600000000003j),(4.03648-2.6437600000000003j),(4.2084-3.0122400000000003j),(4.318160000000001-3.1875200000000006j),(4.4324-3.4277600000000006j),(4.5791200000000005-3.6920800000000003j),(4.666480000000001-3.8365600000000004j),(4.738160000000001-3.87352j),(4.76952-3.8371200000000005j),(4.83168-3.8332j),(4.823840000000001-3.7548000000000004j)
8.6,(3.8727824-2.4268693333333338j),(3.8981600000000007-2.39288j),(4.035360000000001-2.63424j),(4.2016800000000005-3.0027200000000005j),(4.315360000000001-3.17688j),(4.42792-3.4232800000000005j),(4.569040000000001-3.6937600000000006j),(4.662-3.8449600000000004j),(4.725280000000001-3.8813600000000004j),(4.757760000000001-3.8472000000000004j),(4.80984-3.84832j),(4.7975200000000005-3.7721600000000004j)
8.65,(3.8663376-2.417204000000001j),(3.8841600000000005-2.38728j),(4.0236-2.62976j),(4.19608-3.0038400000000003j),(4.29912-3.17072j),(4.42344-3.4216000000000006j),(4.567360000000001-3.6898400000000007j),(4.66424-3.8388000000000004j),(4.7163200000000005-3.8662400000000003j),(4.7549600000000005-3.8371200000000005j),(4.805920000000001-3.82704j),(4.79136-3.7458400000000003j)
8.7,(3.8605450666666674-2.4082482666666665j),(3.87352-2.38784j),(4.009600000000001-2.6275200000000005j),(4.184880000000001-2.99656j),(4.28568-3.1712800000000003j),(4.4116800000000005-3.4104j),(4.5488800000000005-3.6674400000000005j),(4.644640000000001-3.8158400000000006j),(4.7068-3.8505600000000006j),(4.743760000000001-3.7996000000000003j),(4.802560000000001-3.80016j),(4.795280000000001-3.7251200000000004j)
8.75,(3.8569165333333335-2.4012704000000005j),(3.8757600000000005-2.3710400000000003j),(4.01016-2.6124j),(4.18264-2.97976j),(4.283440000000001-3.1539200000000003j),(4.40048-3.3896800000000002j),(4.5416-3.6472800000000003j),(4.6312-3.7912j),(4.69784-3.8348800000000005j),(4.730880000000001-3.7906400000000002j),(4.79248-3.7928800000000003j),(4.78744-3.71672j)
