Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(5.7008841428571415-3.6728304428571423j),(5.733180000000001-3.6215100000000002j),(5.9526900000000005-3.9933j),(6.186780000000001-4.52871j),(6.3657900000000005-4.802490000000001j),(6.53265-5.16294j),(6.760260000000001-5.559030000000001j),(6.90606-5.7615300000000005j),(6.98625-5.784210000000001j),(7.02594-5.72346j),(7.097220000000001-5.70564j),(7.068060000000001-5.57361j)
8.05,(5.691506657142859-3.659851157142856j),(5.73885-3.60855j),(5.948640000000001-3.98277j),(6.212700000000001-4.53681j),(6.37875-4.77576j),(6.565050000000001-5.15241j),(6.769980000000001-5.550120000000001j),(6.90687-5.772060000000001j),(6.99516-5.80527j),(7.050240000000001-5.74938j),(7.123140000000001-5.734800000000001j),(7.0875-5.61087j)
8.1,(5.682129171428575-3.6468718714285693j),(5.70159-3.6004500000000004j),(5.91624-3.9706200000000003j),(6.17949-4.52547j),(6.33825-4.77819j),(6.513210000000001-5.141070000000001j),(6.73515-5.52501j),(6.865560000000001-5.733180000000001j),(6.953850000000001-5.784210000000001j),(7.006500000000001-5.71131j),(7.091550000000001-5.695110000000001j),(7.064010000000001-5.57685j)
8.15,(5.6727516857142835-3.6338925857142836j),(5.69997-3.5996400000000004j),(5.913-3.95766j),(6.163290000000001-4.50279j),(6.3350100000000005-4.75875j),(6.50673-5.12082j),(6.71895-5.4918000000000005j),(6.854220000000001-5.69592j),(6.957090000000001-5.739660000000001j),(6.99354-5.67891j),(7.07778-5.661090000000001j),(7.060770000000001-5.5363500000000005j)
8.2,(5.6633742-3.6207486j),(5.69268-3.5745300000000007j),(5.90247-3.9325500000000004j),(6.156-4.481730000000001j),(6.318810000000001-4.723110000000001j),(6.4767600000000005-5.09895j),(6.687360000000001-5.49099j),(6.83073-5.708880000000001j),(6.920640000000001-5.72832j),(6.968430000000001-5.683770000000001j),(7.043760000000001-5.67162j),(7.024320000000001-5.53878j)
8.25,(5.653996714285714-3.6083162571428575j),(5.678100000000001-3.55833j),(5.8878900000000005-3.9123j),(6.14304-4.46229j),(6.301800000000001-4.71339j),(6.481620000000001-5.09004j),(6.6906-5.4731700000000005j),(6.832350000000001-5.68863j),(6.910920000000001-5.734800000000001j),(6.959520000000001-5.685390000000001j),(7.03809-5.67081j),(7.008930000000001-5.5485j)
8.3,(5.6469933-3.5946843428571427j),(5.66271-3.54618j),(5.87817-3.91149j),(6.1398-4.44609j),(6.299370000000001-4.70124j),(6.4767600000000005-5.0616900000000005j),(6.6906-5.454540000000001j),(6.826680000000001-5.65623j),(6.92712-5.69997j),(6.97167-5.64813j),(7.059150000000001-5.63274j),(7.039710000000001-5.508j)
8.35,(5.639173714285715-3.582028285714286j),(5.67081-3.5429399999999998j),(5.87817-3.90258j),(6.1284600000000005-4.4404200000000005j),(6.2872200000000005-4.691520000000001j),(6.456510000000001-5.03739j),(6.668730000000001-5.42133j),(6.7959000000000005-5.647320000000001j),(6.9012-5.690250000000001j),(6.94818-5.61978j),(7.0332300000000005-5.60763j),(7.0210799999999995-5.49504j)
8.4,(5.6321487-3.569568171428572j),(5.6659500000000005-3.5073000000000003j),(5.867640000000001-3.86451j),(6.1130700000000004-4.4080200000000005j),(6.27831-4.66317j),(6.441930000000001-5.02848j),(6.65982-5.3946000000000005j),(6.790229999999999-5.62302j),(6.886620000000001-5.685390000000001j),(6.93279-5.618970000000001j),(7.008930000000001-5.614920000000001j),(6.98949-5.502330000000001j)
8.45,(5.624606442857143-3.5560087714285715j),(5.64813-3.5105399999999998j),(5.85225-3.87018j),(6.10254-4.399920000000001j),(6.25563-4.6469700000000005j),(6.43383-5.01552j),(6.647670000000001-5.40027j),(6.782940000000001-5.610060000000001j),(6.86232-5.65866j),(6.910920000000001-5.59548j),(6.9886800000000004-5.582520000000001j),(6.959520000000001-5.4747900000000005j)
