Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(4.293258428571427-2.765958728571428j),(4.31758-2.72731j),(4.48289-3.0073j),(4.65918-3.41051j),(4.79399-3.61669j),(4.91965-3.88814j),(5.09106-4.1864300000000005j),(5.20086-4.33893j),(5.2612499999999995-4.3560099999999995j),(5.2911399999999995-4.3102599999999995j),(5.34482-4.2968399999999995j),(5.32286-4.19741j)
8.05,(4.286196371428573-2.7561842047619036j),(4.3218499999999995-2.71755j),(4.47984-2.99937j),(4.6787-3.41661j),(4.80375-3.5965599999999998j),(4.94405-3.88021j),(5.098380000000001-4.17972j),(5.20147-4.34686j),(5.2679599999999995-4.3718699999999995j),(5.30944-4.3297799999999995j),(5.36434-4.3187999999999995j),(5.3374999999999995-4.22547j)
8.1,(4.279134314285717-2.7464096809523793j),(4.2937899999999996-2.71145j),(4.45544-2.99022j),(4.653689999999999-3.40807j),(4.77325-3.5983899999999998j),(4.90501-3.8716700000000004j),(5.07215-4.16081j),(5.1703600000000005-4.31758j),(5.2368500000000004-4.3560099999999995j),(5.2765-4.30111j),(5.34055-4.28891j),(5.31981-4.19985j)
8.15,(4.272072257142855-2.7366351571428553j),(4.2925699999999996-2.7108399999999997j),(4.452999999999999-2.98046j),(4.64149-3.39099j),(4.77081-3.5837499999999998j),(4.90013-3.85642j),(5.05995-4.1358j),(5.16182-4.2895199999999996j),(5.2392900000000004-4.32246j),(5.26674-4.27671j),(5.3301799999999995-4.26329j),(5.31737-4.16935j)
8.2,(4.2650102-2.7267366j),(4.28708-2.69193j),(4.44507-2.9615500000000003j),(4.636-3.37513j),(4.75861-3.5569100000000002j),(4.87756-3.83995j),(5.03616-4.13519j),(5.14413-4.2992799999999995j),(5.2118400000000005-4.3139199999999995j),(5.2478299999999996-4.2803700000000005j),(5.3045599999999995-4.27122j),(5.28992-4.17118j)
8.25,(4.257948142857143-2.7173739714285716j),(4.2761-2.6797299999999997j),(4.43409-2.9463j),(4.626239999999999-3.36049j),(4.7458-3.54959j),(4.88122-3.83324j),(5.0386-4.12177j),(5.1453500000000005-4.28403j),(5.20452-4.3187999999999995j),(5.2411200000000004-4.28159j),(5.3002899999999995-4.2706100000000005j),(5.27833-4.1785j)
8.3,(4.252673966666666-2.7071079619047618j),(4.26451-2.67058j),(4.426769999999999-2.94569j),(4.6238-3.34829j),(4.74397-3.5404400000000003j),(4.87756-3.8118899999999996j),(5.0386-4.10774j),(5.1410800000000005-4.25963j),(5.21672-4.2925699999999996j),(5.2502699999999995-4.25353j),(5.3161499999999995-4.24194j),(5.30151-4.148j)
8.35,(4.246785142857142-2.6975768571428573j),(4.2706100000000005-2.6681399999999997j),(4.426769999999999-2.9389799999999995j),(4.61526-3.34402j),(4.73482-3.53312j),(4.86231-3.79359j),(5.022130000000001-4.08273j),(5.117900000000001-4.2529200000000005j),(5.1972-4.2852500000000004j),(5.23258-4.23218j),(5.2966299999999995-4.22303j),(5.2874799999999995-4.13824j)
8.4,(4.2414947-2.6881933142857144j),(4.26695-2.6413j),(4.418839999999999-2.91031j),(4.60367-3.31962j),(4.72811-3.51177j),(4.85133-3.78688j),(5.01542-4.0626j),(5.11363-4.23462j),(5.1862200000000005-4.28159j),(5.22099-4.2315700000000005j),(5.27833-4.2285200000000005j),(5.2636899999999995-4.14373j)
8.45,(4.2358147285714285-2.677981914285714j),(4.25353-2.6437399999999998j),(4.4072499999999994-2.9145799999999995j),(4.59574-3.31352j),(4.71103-3.49957j),(4.84523-3.77712j),(5.006270000000001-4.06687j),(5.108140000000001-4.22486j),(5.16792-4.26146j),(5.20452-4.2138800000000005j),(5.2630799999999995-4.2041200000000005j),(5.2411200000000004-4.12299j)
