Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(8.516135571428569-5.48657387142857j),(8.56438-5.40991j),(8.89229-5.965299999999999j),(9.24198-6.76511j),(9.50939-7.1740900000000005j),(9.75865-7.71254j),(10.09866-8.30423j),(10.31646-8.60673j),(10.43625-8.64061j),(10.495539999999998-8.549859999999999j),(10.60202-8.52324j),(10.55846-8.32601j)
8.05,(8.50212722857143-5.467185061904759j),(8.572849999999999-5.39055j),(8.88624-5.94957j),(9.2807-6.77721j),(9.52875-7.13416j),(9.80705-7.696809999999999j),(10.11318-8.29092j),(10.317669999999998-8.62246j),(10.449559999999998-8.67207j),(10.53184-8.58858j),(10.640740000000001-8.5668j),(10.5875-8.38167j)
8.1,(8.488118885714291-5.447796252380949j),(8.51719-5.37845j),(8.83784-5.93142j),(9.23109-6.760269999999999j),(9.46825-7.13779j),(9.729610000000001-7.67987j),(10.06115-8.253409999999999j),(10.25596-8.56438j),(10.38785-8.64061j),(10.4665-8.53171j),(10.59355-8.50751j),(10.55241-8.33085j)
8.15,(8.474110542857138-5.428407442857139j),(8.51477-5.37724j),(8.833-5.91206j),(9.20689-6.72639j),(9.46341-7.10875j),(9.71993-7.64962j),(10.03695-8.2038j),(10.23902-8.50872j),(10.39269-8.57406j),(10.447140000000001-8.48331j),(10.57298-8.45669j),(10.54757-8.27035j)
8.2,(8.4601022-5.4087726j),(8.503879999999999-5.33973j),(8.817269999999999-5.87455j),(9.196-6.69493j),(9.43921-7.05551j),(9.67516-7.61695j),(9.98976-8.202589999999999j),(10.20393-8.52808j),(10.33824-8.55712j),(10.40963-8.49057j),(10.52216-8.47242j),(10.493120000000001-8.27398j)
8.25,(8.446093857142856-5.3902008285714285j),(8.482099999999999-5.31553j),(8.79549-5.8443j),(9.176639999999999-6.66589j),(9.4138-7.04099j),(9.68242-7.6036399999999995j),(9.9946-8.17597j),(10.20635-8.497829999999999j),(10.32372-8.5668j),(10.396320000000001-8.49299j),(10.51369-8.471210000000001j),(10.470130000000001-8.288499999999999j)
8.3,(8.435631966666666-5.3698371047619045j),(8.459109999999999-5.29738j),(8.78097-5.843089999999999j),(9.1718-6.64169j),(9.410169999999999-7.02284j),(9.67516-7.56129j),(9.9946-8.14814j),(10.197880000000001-8.44943j),(10.347919999999998-8.51477j),(10.41447-8.43733j),(10.54515-8.41434j),(10.516110000000001-8.228j)
8.35,(8.423950857142856-5.350931142857143j),(8.471210000000001-5.29254j),(8.78097-5.8297799999999995j),(9.15486-6.63322j),(9.392019999999999-7.008319999999999j),(9.64491-7.52499j),(9.96193-8.098529999999998j),(10.151900000000001-8.43612j),(10.309199999999999-8.50025j),(10.37938-8.394979999999999j),(10.50643-8.37683j),(10.48828-8.208639999999999j)
8.4,(8.4134567-5.3323178857142866j),(8.46395-5.2393j),(8.765239999999999-5.7729099999999995j),(9.13187-6.58482j),(9.37871-6.9659699999999996j),(9.62313-7.51168j),(9.94862-8.0586j),(10.143429999999999-8.39982j),(10.287420000000001-8.49299j),(10.35639-8.39377j),(10.470130000000001-8.38772j),(10.441089999999999-8.21953j)
8.45,(8.402189871428572-5.312062485714286j),(8.43733-5.24414j),(8.742249999999999-5.7813799999999995j),(9.11614-6.57272j),(9.34483-6.94177j),(9.61103-7.49232j),(9.930470000000001-8.06707j),(10.13254-8.38046j),(10.251119999999998-8.453059999999999j),(10.32372-8.35868j),(10.43988-8.33932j),(10.396320000000001-8.17839j)
