Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(7.249272428571427-4.670389328571428j),(7.2903400000000005-4.60513j),(7.569470000000001-5.0779j),(7.86714-5.75873j),(8.09477-6.106870000000001j),(8.30695-6.56522j),(8.59638-7.068890000000001j),(8.78178-7.326390000000001j),(8.883750000000001-7.355230000000001j),(8.93422-7.27798j),(9.02486-7.25532j),(8.98778-7.08743j)
8.05,(7.237347971428574-4.653884804761903j),(7.29755-4.58865j),(7.56432-5.06451j),(7.9001-5.76903j),(8.11125-6.0728800000000005j),(8.34815-6.55183j),(8.608740000000001-7.0575600000000005j),(8.78281-7.33978j),(8.89508-7.38201j),(8.96512-7.31094j),(9.057820000000001-7.292400000000001j),(9.012500000000001-7.13481j)
8.1,(7.225423514285719-4.637380280952378j),(7.25017-4.57835j),(7.5231200000000005-5.04906j),(7.85787-5.75461j),(8.059750000000001-6.07597j),(8.28223-6.53741j),(8.564449999999999-7.02563j),(8.73028-7.2903400000000005j),(8.842550000000001-7.355230000000001j),(8.909500000000001-7.26253j),(9.017650000000001-7.24193j),(8.98263-7.09155j)
8.15,(7.2134990571428546-4.620875757142855j),(7.2481100000000005-4.57732j),(7.519-5.03258j),(7.83727-5.725770000000001j),(8.05563-6.0512500000000005j),(8.27399-6.51166j),(8.54385-6.9834000000000005j),(8.71586-7.24296j),(8.846670000000001-7.29858j),(8.89302-7.22133j),(9.00014-7.19867j),(8.97851-7.04005j)
8.2,(7.2015746-4.6041618j),(7.23884-4.54539j),(7.50561-5.00065j),(7.827999999999999-5.69899j),(8.03503-6.00593j),(8.23588-6.48385j),(8.503680000000001-6.98237j),(8.68599-7.259440000000001j),(8.800320000000001-7.28416j),(8.86109-7.2275100000000005j),(8.95688-7.21206j),(8.932160000000001-7.04314j)
8.25,(7.189650142857142-4.588352771428571j),(7.2203-4.52479j),(7.48707-4.9749j),(7.81152-5.674270000000001j),(8.0134-5.99357j),(8.24206-6.47252j),(8.5078-6.95971j),(8.68805-7.23369j),(8.78796-7.292400000000001j),(8.849760000000002-7.229570000000001j),(8.949670000000001-7.211030000000001j),(8.912590000000002-7.055499999999999j)
8.3,(7.180744566666667-4.571018361904762j),(7.20073-4.50934j),(7.47471-4.97387j),(7.8074-5.65367j),(8.01031-5.9781200000000005j),(8.23588-6.43647j),(8.5078-6.93602j),(8.680840000000002-7.192489999999999j),(8.80856-7.2481100000000005j),(8.86521-7.18219j),(8.97645-7.1626199999999995j),(8.951730000000001-7.004j)
8.35,(7.170801142857143-4.554924857142858j),(7.211030000000001-4.50522j),(7.47471-4.96254j),(7.79298-5.64646j),(7.99486-5.96576j),(8.21013-6.405570000000001j),(8.47999-6.89379j),(8.6417-7.18116j),(8.775599999999999-7.23575j),(8.83534-7.14614j),(8.94349-7.13069j),(8.92804-6.98752j)
8.4,(7.1618681-4.539080514285715j),(7.20485-4.4599j),(7.46132-4.91413j),(7.77341-5.60526j),(7.983530000000001-5.92971j),(8.19159-6.39424j),(8.46866-6.8598j),(8.63449-7.15026j),(8.757060000000001-7.229570000000001j),(8.815769999999999-7.145110000000001j),(8.912590000000002-7.13996j),(8.88787-6.996790000000001j)
8.45,(7.1522773285714285-4.521838314285715j),(7.18219-4.46402j),(7.44175-4.92134j),(7.76002-5.59496j),(7.95469-5.90911j),(8.18129-6.37776j),(8.45321-6.86701j),(8.62522-7.133780000000001j),(8.72616-7.19558j),(8.78796-7.115240000000001j),(8.886840000000001-7.09876j),(8.849760000000002-6.9617700000000005j)
8.5,(7.1439358-4.503926614285714j),(7.1688-4.44857j),(7.425269999999999-4.901770000000001j),(7.747660000000001-5.586720000000001j),(7.93821-5.89984j),(8.17099-6.34892j),(8.43158-6.83199j),(8.59432-7.10288j),(8.714830000000001-7.16159j),(8.77457-7.08125j),(8.88272-7.07301j),(8.86521-6.9298399999999996j)
8.55,(7.132465033333334-4.484056933333333j),(7.1688-4.424880000000001j),(7.42424-4.86263j),(7.74045-5.540369999999999j),(7.94233-5.862760000000001j),(8.15245-6.30463j),(8.42231-6.79079j),(8.58299-7.05653j),(8.714830000000001-7.12451j),(8.77251-7.0575600000000005j),(8.886840000000001-7.05035j),(8.872420000000002-6.90615j)
8.6,(7.123153342857142-4.463706095238096j),(7.16983-4.40119j),(7.422180000000001-4.84512j),(7.72809-5.5228600000000005j),(7.937180000000001-5.84319j),(8.144210000000001-6.296390000000001j),(8.403770000000002-6.793880000000001j),(8.57475-7.07198j),(8.69114-7.13893j),(8.75088-7.0761j),(8.846670000000001-7.0781600000000005j),(8.824010000000001-6.93808j)
8.65,(7.111299514285714-4.445928785714287j),(7.14408-4.39089j),(7.40055-4.83688j),(7.717790000000001-5.52492j),(7.90731-5.83186j),(8.13597-6.2933j),(8.400680000000001-6.786670000000001j),(8.57887-7.060650000000001j),(8.674660000000001-7.11112j),(8.74573-7.0575600000000005j),(8.83946-7.03902j),(8.812679999999999-6.889670000000001j)
8.7,(7.100645390476191-4.429456633333333j),(7.12451-4.391920000000001j),(7.3748000000000005-4.83276j),(7.69719-5.5115300000000005j),(7.8825899999999995-5.832890000000001j),(8.11434-6.2727j),(8.36669-6.745470000000001j),(8.54282-7.01842j),(8.65715-7.082280000000001j),(8.72513-6.98855j),(8.83328-6.98958j),(8.819890000000001-6.85156j)
8.75,(7.093971480952381-4.416622342857143j),(7.12863-4.36102j),(7.37583-4.80495j),(7.6930700000000005-5.48063j),(7.87847-5.80096j),(8.09374-6.23459j),(8.353299999999999-6.70839j),(8.5181-6.9731j),(8.64067-7.05344j),(8.70144-6.97207j),(8.81474-6.97619j),(8.80547-6.83611j)
8.8,(7.085955628571428-4.398228014285714j),(7.11009-4.3476300000000005j),(7.35935-4.78538j),(7.663200000000001-5.44767j),(7.8609599999999995-5.76388j),(8.07005-6.20678j),(8.32343-6.6867600000000005j),(8.4872-6.96692j),(8.611830000000001-7.03902j),(8.670539999999999-6.99061j),(8.78487-6.978250000000001j),(8.77457-6.8443499999999995j)
8.85,(7.075278452380953-4.384541276190478j),(7.09567-4.317760000000001j),(7.34081-4.7586j),(7.6508400000000005-5.43119j),(7.8413900000000005-5.73607j),(8.06181-6.18618j),(8.315190000000001-6.6744j),(8.49441-6.96795j),(8.595350000000002-7.03181j),(8.65612-6.97104j),(8.76736-6.9731j),(8.757060000000001-6.85053j)
8.9,(7.066967333333335-4.3703826999999995j),(7.10185-4.3043700000000005j),(7.351109999999999-4.750360000000001j),(7.65908-5.43119j),(7.84242-5.72062j),(8.07108-6.18824j),(8.32549-6.679550000000001j),(8.475869999999999-6.97104j),(8.58402-7.03902j),(8.65612-6.97928j),(8.757060000000001-6.986490000000001j),(8.749849999999999-6.86289j)
8.95,(7.0586562142857145-4.3559215j),(7.08434-4.30643j),(7.3222700000000005-4.74109j),(7.62612-5.4075j),(7.81152-5.70929j),(8.02782-6.148070000000001j),(8.28532-6.6332j),(8.45218-6.9092400000000005j),(8.57475-6.97722j),(8.655090000000001-6.90821j),(8.761180000000001-6.91748j),(8.758090000000001-6.78873j)
9.0,(7.045931790476191-4.340942847619048j),(7.082280000000001-4.28377j),(7.32536-4.7163699999999995j),(7.630240000000001-5.378660000000001j),(7.8177-5.69075j),(8.02679-6.1264400000000006j),(8.27605-6.60642j),(8.44497-6.889670000000001j),(8.56033-6.96486j),(8.6211-6.90306j),(8.71586-6.9216j),(8.70144-6.7877j)
9.05,(7.036579880952382-4.323813457142857j),(7.05653-4.269349999999999j),(7.303730000000001-4.698860000000001j),(7.61273-5.36115j),(7.79401-5.66191j),(8.00619-6.109960000000001j),(8.24618-6.59921j),(8.421280000000001-6.87525j),(8.532520000000002-6.933960000000001j),(8.59638-6.88658j),(8.69938-6.879370000000001j),(8.687019999999999-6.73826j)
9.1,(7.0252901-4.3106912571428575j),(7.05035-4.2518400000000005j),(7.28931-4.67929j),(7.59316-5.34982j),(7.77959-5.651610000000001j),(7.99383-6.0976j),(8.23176-6.5714j),(8.397590000000001-6.85465j),(8.50059-6.91027j),(8.56342-6.8567100000000005j),(8.672600000000001-6.85362j),(8.661270000000002-6.72487j)
9.15,(7.018826114285715-4.296462542857143j),(7.05344-4.23742j),(7.29137-4.6638399999999995j),(7.595219999999999-5.32613j),(7.7775300000000005-5.63101j),(7.98559-6.065670000000001j),(8.23382-6.53535j),(8.39244-6.81036j),(8.50574-6.890700000000001j),(8.572690000000001-6.82787j),(8.67569-6.838170000000001j),(8.67363-6.71766j)
9.2,(7.005651923809524-4.279702971428572j),(7.04726-4.22506j),(7.28107-4.64942j),(7.577710000000001-5.301410000000001j),(7.76105-5.6062899999999996j),(7.97632-6.04919j),(8.22043-6.51166j),(8.37493-6.793880000000001j),(8.48823-6.86495j),(8.564449999999999-6.82169j),(8.66436-6.8247800000000005j),(8.655090000000001-6.70324j)
9.25,(6.9946167-4.2636232j),(7.03387-4.210640000000001j),(7.27489-4.635j),(7.57874-5.290080000000001j),(7.76208-5.600110000000001j),(7.97117-6.03168j),(8.20601-6.509600000000001j),(8.37081-6.80727j),(8.47072-6.87319j),(8.54282-6.8186j),(8.6417-6.83714j),(8.629340000000001-6.7053j)
