Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(12.809393999999998-8.252532599999999j),(12.881960000000001-8.137220000000001j),(13.37518-8.9726j),(13.90116-10.17562j),(14.30338-10.790780000000002j),(14.6783-11.60068j),(15.189720000000001-12.490660000000002j),(15.51732-12.945660000000002j),(15.6975-12.99662j),(15.78668-12.86012j),(15.946840000000002-12.820079999999999j),(15.881320000000002-12.523420000000002j)
8.05,(12.788323600000004-8.223369266666664j),(12.8947-8.1081j),(13.36608-8.94894j),(13.9594-10.19382j),(14.332500000000001-10.73072j),(14.751100000000001-11.57702j),(15.211560000000002-12.470640000000001j),(15.519139999999998-12.969320000000002j),(15.717519999999999-13.043940000000001j),(15.841280000000001-12.91836j),(16.005080000000003-12.8856j),(15.925-12.60714j)
8.1,(12.767253200000008-8.194205933333329j),(12.81098-8.0899j),(13.293280000000001-8.92164j),(13.88478-10.16834j),(14.2415-10.736180000000001j),(14.634620000000002-11.551540000000001j),(15.1333-12.41422j),(15.426320000000002-12.881960000000001j),(15.624700000000002-12.99662j),(15.743-12.83282j),(15.934100000000003-12.79642j),(15.87222-12.5307j)
8.15,(12.746182799999994-8.165042599999996j),(12.80734-8.08808j),(13.286-8.892520000000001j),(13.84838-10.11738j),(14.23422-10.6925j),(14.620059999999999-11.50604j),(15.0969-12.3396j),(15.40084-12.79824j),(15.63198-12.89652j),(15.713880000000001-12.76002j),(15.90316-12.71998j),(15.86494-12.4397j)
8.2,(12.7251124-8.135509200000001j),(12.79096-8.03166j),(13.26234-8.836100000000002j),(13.831999999999999-10.070060000000002j),(14.19782-10.612420000000002j),(14.55272-11.456900000000001j),(15.025920000000001-12.33778j),(15.34806-12.82736j),(15.550080000000001-12.87104j),(15.65746-12.770940000000001j),(15.82672-12.74364j),(15.783040000000002-12.445160000000001j)
8.25,(12.704042-8.1075748j),(12.7582-7.99526j),(13.22958-8.790600000000001j),(13.80288-10.026380000000001j),(14.159600000000001-10.590580000000001j),(14.563640000000001-11.43688j),(15.0332-12.29774j),(15.351700000000001-12.78186j),(15.52824-12.8856j),(15.637440000000002-12.77458j),(15.81398-12.74182j),(15.748460000000001-12.467j)
8.3,(12.688305933333334-8.076945066666667j),(12.72362-7.967960000000001j),(13.20774-8.78878j),(13.7956-9.989980000000001j),(14.15414-10.56328j),(14.55272-11.37318j),(15.0332-12.255880000000001j),(15.338960000000002-12.70906j),(15.564639999999999-12.80734j),(15.66474-12.69086j),(15.8613-12.65628j),(15.817620000000002-12.376j)
8.35,(12.670736-8.048508j),(12.74182-7.96068j),(13.20774-8.76876j),(13.77012-9.97724j),(14.12684-10.54144j),(14.50722-11.31858j),(14.984060000000001-12.18126j),(15.269800000000002-12.68904j),(15.5064-12.7855j),(15.61196-12.62716j),(15.80306-12.599860000000001j),(15.77576-12.34688j)
8.4,(12.6549514-8.020511200000001j),(12.7309-7.8806j),(13.18408-8.68322j),(13.73554-9.904440000000001j),(14.10682-10.477739999999999j),(14.47446-11.29856j),(14.964039999999999-12.1212j),(15.25706-12.634440000000001j),(15.473640000000001-12.77458j),(15.57738-12.625340000000001j),(15.748460000000001-12.616240000000001j),(15.70478-12.36326j)
8.45,(12.6380046-7.9900444j),(12.69086-7.88788j),(13.1495-8.69596j),(13.71188-9.88624j),(14.055860000000001-10.44134j),(14.45626-11.269440000000001j),(14.936740000000002-12.13394j),(15.240680000000001-12.60532j),(15.419039999999999-12.71452j),(15.52824-12.572560000000001j),(15.702960000000001-12.54344j),(15.637440000000002-12.301380000000002j)
8.5,(12.6232652-7.958394599999999j),(12.667200000000001-7.860580000000001j),(13.120379999999999-8.661380000000001j),(13.690040000000002-9.871680000000001j),(14.02674-10.42496j),(14.43806-11.21848j),(14.89852-12.07206j),(15.186079999999999-12.55072j),(15.399020000000002-12.65446j),(15.50458-12.512500000000001j),(15.695680000000001-12.49794j),(15.66474-12.24496j)
8.55,(12.602996466666667-7.923285066666667j),(12.667200000000001-7.818720000000001j),(13.11856-8.592220000000001j),(13.6773-9.78978j),(14.034020000000002-10.359440000000001j),(14.4053-11.140220000000001j),(14.88214-11.99926j),(15.166060000000002-12.468820000000001j),(15.399020000000002-12.588940000000001j),(15.50094-12.470640000000001j),(15.702960000000001-12.4579j),(15.677480000000003-12.203100000000001j)
8.6,(12.5865428-7.887325333333334j),(12.669020000000002-7.77686j),(13.114920000000001-8.56128j),(13.655460000000001-9.758840000000001j),(14.024920000000002-10.324860000000001j),(14.390740000000001-11.125660000000002j),(14.849380000000002-12.00472j),(15.151499999999999-12.49612j),(15.357160000000002-12.61442j),(15.462720000000001-12.503400000000001j),(15.63198-12.50704j),(15.591940000000001-12.25952j)
8.65,(12.5655972-7.855913000000002j),(12.623520000000001-7.75866j),(13.076699999999999-8.54672j),(13.637260000000001-9.76248j),(13.97214-10.30484j),(14.37618-11.1202j),(14.843920000000002-11.991980000000002j),(15.158780000000002-12.4761j),(15.328040000000001-12.56528j),(15.453619999999999-12.470640000000001j),(15.619240000000001-12.43788j),(15.571919999999999-12.17398j)
8.7,(12.546771466666668-7.826806866666666j),(12.588940000000001-7.76048j),(13.0312-8.53944j),(13.60086-9.73882j),(13.92846-10.30666j),(14.33796-11.0838j),(14.783859999999999-11.91918j),(15.095080000000001-12.401480000000001j),(15.297099999999999-12.514320000000001j),(15.41722-12.348700000000001j),(15.60832-12.35052j),(15.584660000000001-12.10664j)
8.75,(12.534978733333334-7.804128800000001j),(12.59622-7.7058800000000005j),(13.03302-8.4903j),(13.593580000000001-9.68422j),(13.92118-10.25024j),(14.30156-11.01646j),(14.7602-11.85366j),(15.0514-12.321399999999999j),(15.26798-12.46336j),(15.37536-12.31958j),(15.57556-12.32686j),(15.55918-12.07934j)
8.8,(12.5208148-7.771626200000001j),(12.56346-7.68222j),(13.0039-8.45572j),(13.5408-9.62598j),(13.89024-10.18472j),(14.2597-10.96732j),(14.707419999999999-11.81544j),(14.9968-12.31048j),(15.217020000000002-12.43788j),(15.32076-12.35234j),(15.522780000000001-12.3305j),(15.50458-12.0939j)
8.85,(12.501948333333335-7.747441866666669j),(12.537980000000001-7.629440000000001j),(12.97114-8.4084j),(13.51896-9.59686j),(13.855660000000002-10.135580000000001j),(14.245140000000001-10.93092j),(14.692860000000001-11.793600000000001j),(15.00954-12.3123j),(15.1879-12.42514j),(15.29528-12.31776j),(15.491840000000002-12.321399999999999j),(15.473640000000001-12.10482j)
8.9,(12.48726266666667-7.7224238j),(12.5489-7.605780000000001j),(12.98934-8.39384j),(13.533520000000001-9.59686j),(13.85748-10.10828j),(14.26152-10.934560000000001j),(14.711060000000002-11.802700000000002j),(14.97678-12.31776j),(15.16788-12.43788j),(15.29528-12.33232j),(15.473640000000001-12.345060000000002j),(15.460899999999999-12.126660000000001j)
8.95,(12.472577000000001-7.696871j),(12.51796-7.60942j),(12.93838-8.37746j),(13.47528-9.555j),(13.80288-10.08826j),(14.18508-10.86358j),(14.640080000000001-11.7208j),(14.93492-12.20856j),(15.151499999999999-12.32868j),(15.293460000000001-12.20674j),(15.480920000000001-12.223120000000002j),(15.47546-11.99562j)
