Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(8.938423285714284-5.7586353857142845j),(8.98906-5.678170000000001j),(9.33323-6.2611j),(9.70026-7.10057j),(9.98093-7.5298300000000005j),(10.24255-8.09498j),(10.59942-8.71601j),(10.82802-9.033510000000001j),(10.95375-9.06907j),(11.015979999999999-8.97382j),(11.127740000000001-8.945879999999999j),(11.082020000000002-8.73887j)
8.05,(8.923720314285717-5.738285147619045j),(8.99795-5.65785j),(9.326880000000001-6.24459j),(9.7409-7.11327j),(10.00125-7.48792j),(10.29335-8.07847j),(10.61466-8.70204j),(10.829289999999999-9.05002j),(10.96772-9.10209j),(11.05408-9.01446j),(11.16838-8.9916j),(11.1125-8.79729j)
8.1,(8.90901734285715-5.717934909523806j),(8.93953-5.64515j),(9.27608-6.2255400000000005j),(9.68883-7.09549j),(9.937750000000001-7.4917300000000004j),(10.21207-8.060690000000001j),(10.56005-8.66267j),(10.764520000000001-8.98906j),(10.90295-9.06907j),(10.9855-8.95477j),(11.118850000000002-8.92937j),(11.07567-8.74395j)
8.15,(8.894314371428568-5.697584671428568j),(8.93699-5.64388j),(9.270999999999999-6.205220000000001j),(9.66343-7.0599300000000005j),(9.93267-7.46125j),(10.20191-8.02894j),(10.53465-8.6106j),(10.746739999999999-8.93064j),(10.90803-8.999220000000001j),(10.96518-8.903970000000001j),(11.09726-8.87603j),(11.070590000000001-8.68045j)
8.2,(8.8796114-5.6769762j),(8.925559999999999-5.60451j),(9.25449-6.165850000000001j),(9.652-7.026910000000001j),(9.90727-7.4053700000000005j),(10.15492-7.99465j),(10.48512-8.60933j),(10.70991-8.95096j),(10.85088-8.981440000000001j),(10.92581-8.91159j),(11.04392-8.89254j),(11.013440000000001-8.68426j)
8.25,(8.864908428571429-5.6574835142857145j),(8.9027-5.57911j),(9.231630000000001-6.1341j),(9.63168-6.99643j),(9.880600000000001-7.39013j),(10.162540000000002-7.9806799999999996j),(10.4902-8.581389999999999j),(10.71245-8.91921j),(10.83564-8.9916j),(10.911840000000002-8.91413j),(11.03503-8.89127j),(10.989310000000001-8.6995j)
8.3,(8.853927766666667-5.636110019047619j),(8.87857-5.56006j),(9.21639-6.132829999999999j),(9.6266-6.97103j),(9.87679-7.37108j),(10.15492-7.93623j),(10.4902-8.55218j),(10.703560000000001-8.868409999999999j),(10.86104-8.93699j),(10.93089-8.85571j),(11.06805-8.83158j),(11.03757-8.636j)
8.35,(8.841667428571428-5.6162665714285716j),(8.89127-5.55498j),(9.21639-6.11886j),(9.60882-6.962140000000001j),(9.85774-7.35584j),(10.12317-7.89813j),(10.455910000000001-8.50011j),(10.6553-8.85444j),(10.8204-8.921750000000001j),(10.89406-8.811259999999999j),(11.02741-8.79221j),(11.00836-8.61568j)
8.4,(8.8306529-5.5967303428571435j),(8.88365-5.4991j),(9.19988-6.05917j),(9.58469-6.91134j),(9.843770000000001-7.311389999999999j),(10.10031-7.8841600000000005j),(10.441939999999999-8.4582j),(10.64641-8.81634j),(10.797540000000001-8.91413j),(10.86993-8.80999j),(10.989310000000001-8.803640000000001j),(10.958829999999999-8.62711j)
8.45,(8.818827385714286-5.575470542857143j),(8.85571-5.50418j),(9.175749999999999-6.068059999999999j),(9.56818-6.89864j),(9.80821-7.28599j),(10.08761-7.863840000000001j),(10.42289-8.46709j),(10.63498-8.79602j),(10.75944-8.87222j),(10.83564-8.77316j),(10.95756-8.75284j),(10.911840000000002-8.58393j)
