Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(3.519064285714285-2.267179285714285j),(3.539-2.2355j),(3.6745-2.465j),(3.819-2.7955j),(3.9295-2.9645j),(4.0325-3.187j),(4.173-3.4315j),(4.263-3.5565j),(4.3125-3.5705j),(4.337-3.533j),(4.381-3.522j),(4.363-3.4405j)
8.05,(3.513275714285715-2.25916738095238j),(3.5425-2.2275j),(3.672-2.4585j),(3.835-2.8005j),(3.9375-2.948j),(4.0525-3.1805j),(4.179-3.426j),(4.2635-3.563j),(4.318-3.5835j),(4.352-3.549j),(4.397-3.54j),(4.375-3.4635j)
8.1,(3.507487142857145-2.251155476190475j),(3.5195-2.2225j),(3.652-2.451j),(3.8145-2.7935j),(3.9125-2.9495j),(4.0205-3.1735j),(4.1575-3.4105j),(4.238-3.539j),(4.2925-3.5705j),(4.325-3.5255j),(4.3775-3.5155j),(4.3605-3.4425j)
8.15,(3.50169857142857-2.24314357142857j),(3.5185-2.222j),(3.65-2.443j),(3.8045-2.7795j),(3.9105-2.9375j),(4.0165-3.161j),(4.1475-3.39j),(4.231-3.516j),(4.2945-3.543j),(4.317-3.5055j),(4.369-3.4945j),(4.3585-3.4175j)
8.2,(3.49591-2.23503j),(3.514-2.2065j),(3.6435-2.4275j),(3.8-2.7665j),(3.9005-2.9155j),(3.998-3.1475j),(4.128-3.3895j),(4.2165-3.524j),(4.272-3.536j),(4.3015-3.5085j),(4.348-3.501j),(4.336-3.419j)
8.25,(3.4901214285714284-2.2273557142857143j),(3.505-2.1965j),(3.6345-2.415j),(3.792-2.7545j),(3.89-2.9095j),(4.001-3.142j),(4.13-3.3785j),(4.2175-3.5115j),(4.266-3.54j),(4.296-3.5095j),(4.3445-3.5005j),(4.3265-3.425j)
8.3,(3.4857983333333333-2.2189409523809522j),(3.4955-2.189j),(3.6285-2.4145j),(3.79-2.7445j),(3.8885-2.902j),(3.998-3.1245j),(4.13-3.367j),(4.214-3.4915j),(4.276-3.5185j),(4.3035-3.4865j),(4.3575-3.477j),(4.3455-3.4j)
8.35,(3.4809714285714284-2.2111285714285716j),(3.5005-2.187j),(3.6285-2.409j),(3.783-2.741j),(3.881-2.896j),(3.9855-3.1095j),(4.1165-3.3465j),(4.195-3.486j),(4.26-3.5125j),(4.289-3.469j),(4.3415-3.4615j),(4.334-3.392j)
8.4,(3.476635-2.203437142857143j),(3.4975-2.165j),(3.622-2.3855j),(3.7735-2.721j),(3.8755-2.8785j),(3.9765-3.104j),(4.111-3.33j),(4.1915-3.471j),(4.251-3.5095j),(4.2795-3.4685j),(4.3265-3.466j),(4.3145-3.3965j)
8.45,(3.4719792857142857-2.195067142857143j),(3.4865-2.167j),(3.6125-2.389j),(3.767-2.716j),(3.8615-2.8685j),(3.9715-3.096j),(4.1035-3.3335j),(4.187-3.463j),(4.236-3.493j),(4.266-3.454j),(4.314-3.446j),(4.296-3.3795j)
