Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(11.47214957142857-7.3910044714285705j),(11.53714-7.287730000000001j),(11.97887-8.0359j),(12.449940000000002-9.113330000000001j),(12.810170000000001-9.664270000000002j),(13.145950000000001-10.38962j),(13.603980000000002-11.186690000000002j),(13.89738-11.594190000000001j),(14.058750000000002-11.639830000000002j),(14.13862-11.51758j),(14.282060000000001-11.481720000000001j),(14.223380000000002-11.216030000000002j)
8.05,(11.453278828571433-7.36488566190476j),(11.54855-7.26165j),(11.970720000000002-8.014710000000001j),(12.5021-9.12963j),(12.836250000000001-9.61048j),(13.211150000000002-10.36843j),(13.623540000000002-11.16876j),(13.89901-11.615380000000002j),(14.07668-11.682210000000001j),(14.187520000000003-11.569740000000001j),(14.334220000000002-11.540400000000002j),(14.262500000000001-11.29101j)
8.1,(11.434408085714294-7.338766852380949j),(11.47357-7.245350000000001j),(11.905520000000001-7.990260000000001j),(12.435270000000001-9.10681j),(12.754750000000001-9.61537j),(13.106830000000002-10.34561j),(13.55345-11.11823j),(13.815880000000002-11.53714j),(13.993550000000003-11.639830000000002j),(14.0995-11.49313j),(14.270650000000002-11.46053j),(14.215230000000002-11.22255j)
8.15,(11.415537342857139-7.312648042857139j),(11.470310000000001-7.243720000000001j),(11.899000000000001-7.964180000000001j),(12.40267-9.06117j),(12.748230000000001-9.57625j),(13.09379-10.304860000000001j),(13.520850000000001-11.051400000000001j),(13.79306-11.46216j),(14.000070000000001-11.550180000000001j),(14.073420000000002-11.427930000000002j),(14.24294-11.39207j),(14.208710000000002-11.14105j)
8.2,(11.3966666-7.286197800000001j),(11.45564-7.193190000000001j),(11.87781-7.913650000000001j),(12.388-9.018790000000001j),(12.71563-9.50453j),(13.03348-10.260850000000001j),(13.45728-11.04977j),(13.745790000000001-11.488240000000001j),(13.926720000000001-11.527360000000002j),(14.02289-11.437710000000001j),(14.17448-11.413260000000001j),(14.135360000000002-11.145940000000001j)
8.25,(11.377795857142857-7.261179628571429j),(11.426300000000001-7.16059j),(11.84847-7.8729000000000005j),(12.36192-8.97967j),(12.681400000000002-9.48497j),(13.043260000000002-10.24292j),(13.4638-11.013910000000001j),(13.749050000000002-11.44749j),(13.907160000000001-11.540400000000002j),(14.004960000000002-11.440970000000002j),(14.163070000000001-11.41163j),(14.104390000000002-11.1655j)
8.3,(11.363702566666667-7.233747504761904j),(11.39533-7.136140000000001j),(11.82891-7.87127j),(12.355400000000001-8.94707j),(12.67651-9.46052j),(13.03348-10.18587j),(13.4638-10.976420000000001j),(13.737640000000003-11.38229j),(13.93976-11.470310000000001j),(14.02941-11.36599j),(14.20545-11.33502j),(14.166330000000002-11.084j)
8.35,(11.347966857142858-7.208279142857144j),(11.41163-7.12962j),(11.82891-7.85334j),(12.33258-8.93566j),(12.65206-9.44096j),(12.992730000000002-10.136970000000002j),(13.419790000000003-10.90959j),(13.675700000000003-11.364360000000001j),(13.8876-11.450750000000001j),(13.98214-11.30894j),(14.15329-11.284490000000002j),(14.12884-11.057920000000001j)
8.4,(11.3338301-7.183205085714287j),(11.401850000000001-7.057900000000001j),(11.80772-7.776730000000001j),(12.30161-8.870460000000001j),(12.63413-9.38391j),(12.963390000000002-10.119040000000002j),(13.401860000000001-10.8558j),(13.66429-11.315460000000002j),(13.858260000000001-11.440970000000002j),(13.95117-11.307310000000001j),(14.104390000000002-11.299160000000002j),(14.06527-11.072590000000002j)
8.45,(11.318652471428573-7.155918885714287j),(11.36599-7.06442j),(11.77675-7.78814j),(12.280420000000001-8.854160000000002j),(12.58849-9.351310000000002j),(12.947090000000001-10.092960000000001j),(13.377410000000003-10.86721j),(13.649620000000002-11.289380000000001j),(13.80936-11.38718j),(13.907160000000001-11.260040000000002j),(14.063640000000001-11.233960000000002j),(14.004960000000002-11.017170000000002j)
8.5,(11.3054518-7.127573185714285j),(11.344800000000001-7.03997j),(11.75067-7.757170000000001j),(12.260860000000001-8.841120000000002j),(12.56241-9.336640000000001j),(12.93079-10.047320000000001j),(13.34318-10.81179j),(13.60072-11.24048j),(13.791430000000002-11.333390000000001j),(13.88597-11.20625j),(14.057120000000001-11.19321j),(14.02941-10.96664j)
8.55,(11.287299033333335-7.0961289333333335j),(11.344800000000001-7.002480000000001j),(11.74904-7.6952300000000005j),(12.24945-8.76777j),(12.568930000000002-9.27796j),(12.90145-9.977230000000002j),(13.32851-10.746590000000001j),(13.582790000000001-11.16713j),(13.791430000000002-11.27471j),(13.88271-11.16876j),(14.063640000000001-11.157350000000001j),(14.040820000000002-10.929150000000002j)
8.6,(11.272563057142857-7.063923238095239j),(11.346430000000002-6.96499j),(11.745780000000002-7.667520000000001j),(12.229890000000001-8.740060000000001j),(12.560780000000001-9.24699j),(12.88841-9.964190000000002j),(13.299170000000002-10.75148j),(13.569749999999999-11.19158j),(13.753940000000002-11.29753j),(13.848480000000002-11.1981j),(14.000070000000001-11.201360000000001j),(13.964210000000001-10.97968j)
8.65,(11.253804085714286-7.035790214285717j),(11.30568-6.94869j),(11.71155-7.65448j),(12.213590000000002-8.74332j),(12.51351-9.22906j),(12.87537-9.9593j),(13.294280000000002-10.740070000000001j),(13.576270000000003-11.173650000000002j),(13.727860000000002-11.25352j),(13.84033-11.16876j),(13.988660000000003-11.13942j),(13.94628-10.903070000000001j)
8.7,(11.236943676190478-7.009722633333333j),(11.27471-6.9503200000000005j),(11.670800000000002-7.647960000000001j),(12.180990000000001-8.72213j),(12.47439-9.230690000000001j),(12.841140000000001-9.9267j),(13.24049-10.674870000000002j),(13.519220000000002-11.10682j),(13.70015-11.207880000000001j),(13.807730000000001-11.059550000000002j),(13.978880000000002-11.06118j),(13.957690000000001-10.84276j)
8.75,(11.226382052380954-6.989412057142858j),(11.28123-6.901420000000001j),(11.67243-7.60395j),(12.174470000000001-8.67323j),(12.467870000000001-9.18016j),(12.80854-9.86639j),(13.2193-10.616190000000001j),(13.4801-11.0351j),(13.67407-11.16224j),(13.770240000000001-11.033470000000001j),(13.94954-11.03999j),(13.93487-10.81831j)
