Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(7.741941428571427-4.987794428571428j),(7.785800000000001-4.918100000000001j),(8.083900000000002-5.423j),(8.4018-6.150100000000001j),(8.6449-6.5219000000000005j),(8.871500000000001-7.0114j),(9.1806-7.5493000000000015j),(9.3786-7.824300000000001j),(9.4875-7.855100000000001j),(9.5414-7.772600000000001j),(9.638200000000001-7.7484j),(9.598600000000001-7.569100000000001j)
8.05,(7.729206571428574-4.970168238095236j),(7.793500000000001-4.9005j),(8.0784-5.4087000000000005j),(8.437000000000001-6.1611j),(8.662500000000001-6.485600000000001j),(8.915500000000002-6.9971000000000005j),(9.193800000000001-7.537200000000001j),(9.3797-7.838600000000001j),(9.4996-7.8837j),(9.5744-7.8078j),(9.6734-7.788000000000001j),(9.625-7.6197j)
8.1,(7.71647171428572-4.952542047619045j),(7.742900000000001-4.889500000000001j),(8.034400000000002-5.392200000000001j),(8.3919-6.145700000000001j),(8.607500000000002-6.4889j),(8.8451-6.981700000000001j),(9.1465-7.5031j),(9.323600000000003-7.785800000000001j),(9.443500000000002-7.855100000000001j),(9.515-7.756100000000001j),(9.630500000000001-7.734100000000001j),(9.593100000000002-7.5735j)
8.15,(7.703736857142855-4.934915857142855j),(7.7407-4.888400000000001j),(8.030000000000001-5.374600000000001j),(8.369900000000001-6.1149000000000004j),(8.6031-6.4625j),(8.8363-6.954200000000001j),(9.124500000000001-7.458000000000001j),(9.308200000000001-7.735200000000001j),(9.4479-7.794600000000001j),(9.4974-7.7121j),(9.6118-7.687900000000001j),(9.588700000000001-7.5185j)
8.2,(7.691002-4.917066j),(7.7308-4.8543j),(8.0157-5.3405000000000005j),(8.36-6.0863000000000005j),(8.581100000000001-6.414100000000001j),(8.7956-6.9245j),(9.081600000000002-7.4569j),(9.2763-7.752800000000001j),(9.3984-7.7792j),(9.4633-7.718700000000001j),(9.5656-7.7022j),(9.539200000000001-7.521800000000001j)
8.25,(7.678267142857143-4.900182571428572j),(7.711-4.8323j),(7.995900000000001-5.313000000000001j),(8.3424-6.059900000000001j),(8.558000000000002-6.4009j),(8.802200000000001-6.912400000000001j),(9.086-7.4327000000000005j),(9.278500000000001-7.725300000000001j),(9.385200000000001-7.788000000000001j),(9.451200000000002-7.720900000000001j),(9.5579-7.701100000000001j),(9.518300000000002-7.535j)
8.3,(7.6687563333333335-4.881670095238095j),(7.6901-4.8158j),(7.9827-5.3119000000000005j),(8.338000000000001-6.0379000000000005j),(8.5547-6.384400000000001j),(8.7956-6.8739j),(9.086-7.407400000000001j),(9.270800000000001-7.6813j),(9.4072-7.7407j),(9.4677-7.6703j),(9.586500000000001-7.6494j),(9.560100000000002-7.48j)
8.35,(7.658137142857143-4.864482857142858j),(7.701100000000001-4.8114j),(7.9827-5.2998j),(8.322600000000001-6.030200000000001j),(8.5382-6.3712j),(8.7681-6.840900000000001j),(9.056300000000002-7.3623j),(9.229000000000001-7.669200000000001j),(9.372-7.727500000000001j),(9.4358-7.6318j),(9.551300000000001-7.6153j),(9.5348-7.462400000000001j)
8.4,(7.6485970000000005-4.847561714285715j),(7.694500000000001-4.763000000000001j),(7.968400000000001-5.2481j),(8.3017-5.986200000000001j),(8.526100000000001-6.3327j),(8.7483-6.828800000000001j),(9.0442-7.3260000000000005j),(9.2213-7.6362000000000005j),(9.352200000000002-7.720900000000001j),(9.4149-7.630700000000001j),(9.518300000000002-7.625200000000001j),(9.491900000000001-7.472300000000001j)
8.45,(7.6383544285714295-4.829147714285715j),(7.6703-4.7674j),(7.947500000000001-5.2558j),(8.2874-5.975200000000001j),(8.4953-6.310700000000001j),(8.7373-6.8112j),(9.027700000000001-7.3337j),(9.211400000000001-7.618600000000001j),(9.3192-7.6846000000000005j),(9.385200000000001-7.598800000000001j),(9.4908-7.581200000000001j),(9.451200000000002-7.434900000000001j)
