Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(7.8123227142857115-5.033138014285712j),(7.856579999999999-4.962809999999999j),(8.15739-5.472299999999999j),(8.478179999999998-6.206009999999999j),(8.723489999999998-6.581189999999999j),(8.952149999999998-7.075139999999998j),(9.264059999999999-7.617929999999999j),(9.463859999999999-7.895429999999999j),(9.573749999999999-7.9265099999999995j),(9.628139999999998-7.843259999999999j),(9.725819999999999-7.818839999999999j),(9.68586-7.63791j)
8.05,(7.799472085714287-5.015351585714283j),(7.864349999999999-4.945049999999999j),(8.15184-5.457869999999999j),(8.513699999999998-6.217109999999999j),(8.741249999999999-6.544559999999999j),(8.99655-7.060709999999999j),(9.277379999999999-7.60572j),(9.464969999999997-7.909859999999999j),(9.585959999999998-7.9553699999999985j),(9.661439999999999-7.878779999999999j),(9.761339999999999-7.8588j),(9.712499999999999-7.6889699999999985j)
8.1,(7.786621457142861-4.997565157142853j),(7.8132899999999985-4.933949999999999j),(8.107439999999999-5.4412199999999995j),(8.468189999999998-6.201569999999999j),(8.685749999999999-6.547889999999999j),(8.92551-7.04517j),(9.229649999999998-7.571309999999999j),(9.40836-7.856579999999999j),(9.529349999999999-7.9265099999999995j),(9.6015-7.82661j),(9.71805-7.804409999999999j),(9.680309999999999-7.642349999999999j)
8.15,(7.773770828571425-4.979778728571425j),(7.811069999999999-4.93284j),(8.103-5.4234599999999995j),(8.445989999999998-6.170489999999999j),(8.681309999999998-6.521249999999999j),(8.916629999999998-7.0174199999999995j),(9.20745-7.525799999999999j),(9.392819999999999-7.80552j),(9.53379-7.86546j),(9.583739999999999-7.782209999999999j),(9.699179999999998-7.757789999999999j),(9.67587-7.586849999999999j)
8.2,(7.760920199999998-4.9617666j),(7.801079999999999-4.898429999999999j),(8.088569999999999-5.38905j),(8.435999999999998-6.14163j),(8.65911-6.47241j),(8.87556-6.987449999999999j),(9.164159999999999-7.524689999999999j),(9.360629999999999-7.82328j),(9.483839999999999-7.849919999999999j),(9.54933-7.788869999999999j),(9.65256-7.772219999999999j),(9.625919999999999-7.590179999999999j)
8.25,(7.74806957142857-4.944729685714285j),(7.781099999999999-4.87623j),(8.068589999999999-5.361299999999999j),(8.418239999999999-6.11499j),(8.6358-6.459089999999999j),(8.88222-6.975239999999999j),(9.168599999999998-7.500269999999999j),(9.36285-7.7955299999999985j),(9.470519999999999-7.8588j),(9.53712-7.79109j),(9.644789999999999-7.771109999999999j),(9.60483-7.603499999999999j)
8.3,(7.738472299999999-4.926048914285714j),(7.7600099999999985-4.859579999999999j),(8.055269999999998-5.360189999999999j),(8.413799999999998-6.092789999999999j),(8.63247-6.4424399999999995j),(8.87556-6.9363899999999985j),(9.168599999999998-7.474739999999999j),(9.35508-7.751129999999999j),(9.492719999999998-7.811069999999999j),(9.553769999999998-7.740029999999999j),(9.673649999999999-7.718939999999999j),(9.64701-7.547999999999999j)
8.35,(7.7277565714285705-4.908705428571428j),(7.771109999999999-4.855139999999999j),(8.055269999999998-5.347979999999999j),(8.398259999999999-6.085019999999999j),(8.61582-6.429119999999999j),(8.847809999999999-6.90309j),(9.13863-7.429229999999999j),(9.312899999999999-7.738919999999999j),(9.457199999999998-7.79775j),(9.521579999999998-7.701179999999999j),(9.638129999999999-7.684529999999999j),(9.621479999999998-7.530239999999999j)
8.4,(7.718129699999999-4.891630457142857j),(7.764449999999999-4.806299999999999j),(8.04084-5.2958099999999995j),(8.37717-6.04062j),(8.60361-6.390269999999999j),(8.827829999999999-6.890879999999999j),(9.126419999999998-7.392599999999999j),(9.305129999999998-7.70562j),(9.43722-7.79109j),(9.500489999999997-7.700069999999999j),(9.60483-7.69452j),(9.57819-7.540229999999999j)
8.45,(7.707794014285714-4.873049057142857j),(7.740029999999999-4.810739999999999j),(8.019749999999998-5.303579999999999j),(8.362739999999999-6.02952j),(8.572529999999999-6.3680699999999995j),(8.816729999999998-6.873119999999999j),(9.10977-7.400369999999999j),(9.29514-7.68786j),(9.403919999999998-7.754459999999999j),(9.470519999999999-7.667879999999999j),(9.577079999999999-7.650119999999999j),(9.53712-7.50249j)
