Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(9.571854857142855-6.1667276571428555j),(9.62608-6.080559999999999j),(9.994639999999999-6.704799999999999j),(10.38768-7.603759999999999j),(10.688239999999999-8.06344j),(10.968399999999999-8.668639999999998j),(11.35056-9.33368j),(11.59536-9.67368j),(11.729999999999999-9.71176j),(11.796639999999998-9.60976j),(11.916319999999999-9.579839999999999j),(11.86736-9.35816j)
8.05,(9.556109942857145-6.144935276190473j),(9.635599999999998-6.0588j),(9.98784-6.687119999999999j),(10.431199999999999-7.61736j),(10.709999999999999-8.018559999999999j),(11.0228-8.65096j),(11.36688-9.318719999999999j),(11.596719999999998-9.69136j),(11.744959999999997-9.747119999999999j),(11.837439999999999-9.653279999999999j),(11.95984-9.6288j),(11.899999999999999-9.42072j)
8.1,(9.540365028571433-6.123142895238091j),(9.573039999999999-6.0451999999999995j),(9.93344-6.66672j),(10.37544-7.598319999999999j),(10.642-8.022639999999999j),(10.93576-8.63192j),(11.308399999999999-9.276559999999998j),(11.52736-9.62608j),(11.6756-9.71176j),(11.764-9.58936j),(11.9068-9.562159999999999j),(11.86056-9.363599999999998j)
8.15,(9.52462011428571-6.10135051428571j),(9.570319999999999-6.043839999999999j),(9.927999999999999-6.644959999999999j),(10.348239999999999-7.560239999999999j),(10.63656-7.989999999999999j),(10.924879999999998-8.597919999999998j),(11.281199999999998-9.220799999999999j),(11.50832-9.563519999999999j),(11.68104-9.63696j),(11.742239999999999-9.53496j),(11.883679999999998-9.50504j),(11.85512-9.295599999999999j)
8.2,(9.508875199999999-6.0792816j),(9.558079999999999-6.0016799999999995j),(9.910319999999999-6.6028j),(10.335999999999999-7.52488j),(10.609359999999999-7.93016j),(10.874559999999999-8.5612j),(11.228159999999999-9.219439999999999j),(11.468879999999999-9.58528j),(11.61984-9.61792j),(11.700079999999998-9.54312j),(11.826559999999999-9.52272j),(11.79392-9.299679999999999j)
8.25,(9.493130285714285-6.058407542857142j),(9.533599999999998-5.974479999999999j),(9.88584-6.5687999999999995j),(10.314239999999998-7.49224j),(10.5808-7.9138399999999995j),(10.882719999999999-8.54624j),(11.2336-9.189519999999998j),(11.4716-9.551279999999998j),(11.60352-9.6288j),(11.68512-9.54584j),(11.817039999999999-9.52136j),(11.76808-9.315999999999999j)
8.3,(9.481371466666666-6.03551939047619j),(9.50776-5.954079999999999j),(9.869519999999998-6.567439999999999j),(10.3088-7.465039999999999j),(10.57672-7.89344j),(10.874559999999999-8.498639999999998j),(11.2336-9.15824j),(11.46208-9.496879999999999j),(11.630719999999998-9.570319999999999j),(11.705519999999998-9.483279999999999j),(11.8524-9.457439999999998j),(11.81976-9.248j)
8.35,(9.468242285714284-6.014269714285714j),(9.52136-5.948639999999999j),(9.869519999999998-6.552479999999999j),(10.28976-7.45552j),(10.556319999999998-7.877119999999999j),(10.84056-8.45784j),(11.19688-9.102479999999998j),(11.4104-9.48192j),(11.587199999999998-9.554j),(11.666079999999997-9.43568j),(11.808879999999998-9.41528j),(11.788479999999998-9.226239999999999j)
8.4,(9.4564472-5.993349028571429j),(9.5132-5.8888j),(9.85184-6.48856j),(10.263919999999999-7.40112j),(10.54136-7.829519999999999j),(10.81608-8.442879999999999j),(11.181919999999998-9.057599999999999j),(11.400879999999997-9.44112j),(11.56272-9.54584j),(11.640239999999999-9.43432j),(11.76808-9.42752j),(11.735439999999999-9.23848j)
8.45,(9.443783657142856-5.970582628571428j),(9.483279999999999-5.894239999999999j),(9.825999999999999-6.498079999999999j),(10.246239999999998-7.387519999999999j),(10.503279999999998-7.802319999999999j),(10.80248-8.42112j),(11.16152-9.06712j),(11.38864-9.41936j),(11.521919999999998-9.50096j),(11.60352-9.394879999999999j),(11.734079999999999-9.37312j),(11.68512-9.19224j)
