Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(7.601178857142856-4.897107257142856j),(7.644240000000001-4.82868j),(7.936920000000001-5.3244j),(8.24904-6.03828j),(8.487720000000001-6.403320000000001j),(8.7102-6.88392j),(9.01368-7.412040000000001j),(9.20808-7.682040000000001j),(9.315000000000001-7.712280000000001j),(9.36792-7.63128j),(9.46296-7.60752j),(9.424080000000002-7.4314800000000005j)
8.05,(7.588675542857145-4.879801542857141j),(7.651800000000001-4.811400000000001j),(7.931520000000001-5.31036j),(8.2836-6.04908j),(8.505-6.36768j),(8.753400000000001-6.86988j),(9.02664-7.4001600000000005j),(9.20916-7.696080000000001j),(9.32688-7.74036j),(9.40032-7.66584j),(9.497520000000002-7.646400000000001j),(9.450000000000001-7.48116j)
8.1,(7.5761722285714335-4.862495828571426j),(7.60212-4.8006j),(7.888320000000001-5.294160000000001j),(8.23932-6.03396j),(8.451-6.370920000000001j),(8.684280000000001-6.854760000000001j),(8.9802-7.366680000000001j),(9.154080000000002-7.644240000000001j),(9.2718-7.712280000000001j),(9.342-7.615080000000001j),(9.455400000000001-7.5934800000000005j),(9.41868-7.4358j)
8.15,(7.563668914285712-4.845190114285712j),(7.59996-4.79952j),(7.884-5.27688j),(8.21772-6.00372j),(8.44668-6.345000000000001j),(8.67564-6.8277600000000005j),(8.9586-7.322400000000001j),(9.13896-7.59456j),(9.27612-7.652880000000001j),(9.324720000000001-7.571880000000001j),(9.43704-7.54812j),(9.414360000000002-7.3818j)
8.2,(7.5511656-4.827664800000001j),(7.59024-4.76604j),(7.869960000000001-5.243400000000001j),(8.208-5.975640000000001j),(8.425080000000001-6.297480000000001j),(8.63568-6.7986j),(8.91648-7.32132j),(9.10764-7.611840000000001j),(9.227520000000002-7.637760000000001j),(9.29124-7.578360000000001j),(9.391680000000001-7.56216j),(9.365760000000002-7.385040000000001j)
8.25,(7.5386622857142855-4.811088342857143j),(7.5708-4.74444j),(7.85052-5.2164j),(8.19072-5.949720000000001j),(8.4024-6.2845200000000006j),(8.64216-6.78672j),(8.9208-7.29756j),(9.109800000000002-7.58484j),(9.21456-7.646400000000001j),(9.27936-7.580520000000001j),(9.384120000000001-7.5610800000000005j),(9.34524-7.398j)
8.3,(7.5293244-4.792912457142857j),(7.55028-4.72824j),(7.83756-5.21532j),(8.1864-5.92812j),(8.39916-6.268320000000001j),(8.63568-6.74892j),(8.9208-7.2727200000000005j),(9.102240000000002-7.54164j),(9.23616-7.59996j),(9.29556-7.53084j),(9.4122-7.51032j),(9.386280000000001-7.344j)
8.35,(7.518898285714286-4.776037714285715j),(7.5610800000000005-4.72392j),(7.83756-5.20344j),(8.171280000000001-5.920560000000001j),(8.38296-6.2553600000000005j),(8.608680000000001-6.716520000000001j),(8.89164-7.22844j),(9.061200000000001-7.529760000000001j),(9.201600000000001-7.587000000000001j),(9.26424-7.493040000000001j),(9.377640000000001-7.47684j),(9.36144-7.32672j)
8.4,(7.509531600000001-4.759424228571429j),(7.554600000000001-4.6764j),(7.82352-5.15268j),(8.15076-5.87736j),(8.371080000000001-6.21756j),(8.58924-6.70464j),(8.87976-7.192800000000001j),(9.05364-7.4973600000000005j),(9.182160000000001-7.580520000000001j),(9.24372-7.491960000000001j),(9.34524-7.486560000000001j),(9.31932-7.3364400000000005j)
8.45,(7.499475257142858-4.741345028571429j),(7.53084-4.68072j),(7.803-5.16024j),(8.13672-5.866560000000001j),(8.34084-6.19596j),(8.57844-6.687360000000001j),(8.863560000000001-7.20036j),(9.043920000000002-7.480080000000001j),(9.14976-7.54488j),(9.21456-7.460640000000001j),(9.318240000000001-7.443360000000001j),(9.27936-7.299720000000001j)
