Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(9.994142571428569-6.43878917142857j),(10.05076-6.34882j),(10.43558-7.0005999999999995j),(10.84596-7.93922j),(11.15978-8.41918j),(11.4523-9.051079999999999j),(11.85132-9.74546j),(12.106919999999999-10.10046j),(12.247499999999999-10.14022j),(12.317079999999999-10.033719999999999j),(12.44204-10.002479999999998j),(12.390920000000001-9.77102j)
8.05,(9.977703028571431-6.4160353619047585j),(10.060699999999999-6.326099999999999j),(10.42848-6.982139999999999j),(10.891399999999999-7.9534199999999995j),(11.1825-8.37232j),(11.5091-9.03262j),(11.868360000000001-9.72984j),(12.108339999999998-10.11892j),(12.263119999999999-10.17714j),(12.35968-10.07916j),(12.48748-10.0536j),(12.424999999999999-9.836339999999998j)
8.1,(9.96126348571429-6.393281552380948j),(9.995379999999999-6.3119000000000005j),(10.37168-6.96084j),(10.833179999999999-7.933539999999999j),(11.1115-8.376579999999999j),(11.41822-9.01274j),(11.807299999999998-9.68582j),(12.03592-10.05076j),(12.190700000000001-10.14022j),(12.283-10.01242j),(12.4321-9.98402j),(12.38382-9.7767j)
8.15,(9.944823942857138-6.3705277428571385j),(9.99254-6.310479999999999j),(10.366-6.93812j),(10.80478-7.89378j),(11.10582-8.3425j),(11.406859999999998-8.97724j),(11.7789-9.6276j),(12.016039999999998-9.985439999999999j),(12.19638-10.06212j),(12.26028-9.95562j),(12.40796-9.92438j),(12.37814-9.7057j)
8.2,(9.928384399999999-6.3474851999999995j),(9.979759999999999-6.26646j),(10.347539999999999-6.8941j),(10.792-7.85686j),(11.07742-8.28002j),(11.35432-8.9389j),(11.72352-9.62618j),(11.97486-10.00816j),(12.13248-10.04224j),(12.216259999999998-9.96414j),(12.34832-9.942839999999999j),(12.31424-9.709959999999999j)
8.25,(9.911944857142856-6.325690228571428j),(9.954199999999998-6.238059999999999j),(10.32198-6.8586j),(10.769279999999998-7.82278j),(11.0476-8.262979999999999j),(11.36284-8.92328j),(11.729199999999999-9.59494j),(11.9777-9.97266j),(12.11544-10.0536j),(12.20064-9.96698j),(12.338379999999999-9.94142j),(12.28726-9.726999999999999j)
8.3,(9.899667266666667-6.301792304761904j),(9.927219999999998-6.21676j),(10.304939999999998-6.85718j),(10.7636-7.794379999999999j),(11.043339999999999-8.24168j),(11.35432-8.873579999999999j),(11.729199999999999-9.56228j),(11.96776-9.915859999999999j),(12.143839999999999-9.99254j),(12.221939999999998-9.90166j),(12.3753-9.87468j),(12.34122-9.655999999999999j)
8.35,(9.885958857142857-6.279605142857143j),(9.94142-6.211079999999999j),(10.304939999999998-6.841559999999999j),(10.74372-7.78444j),(11.022039999999999-8.224639999999999j),(11.318819999999999-8.83098j),(11.69086-9.504059999999999j),(11.9138-9.90024j),(12.098399999999998-9.9755j),(12.18076-9.851959999999998j),(12.329859999999998-9.83066j),(12.308559999999998-9.63328j)
8.4,(9.873643399999999-6.257761485714286j),(9.9329-6.1486j),(10.28648-6.774819999999999j),(10.71674-7.72764j),(11.00642-8.17494j),(11.29326-8.81536j),(11.675239999999999-9.4572j),(11.903859999999998-9.85764j),(12.072840000000001-9.96698j),(12.153779999999998-9.85054j),(12.28726-9.84344j),(12.253179999999999-9.64606j)
8.45,(9.860421171428571-6.233990685714286j),(9.90166-6.154279999999999j),(10.2595-6.7847599999999995j),(10.698279999999999-7.71344j),(10.96666-8.14654j),(11.27906-8.79264j),(11.65394-9.467139999999999j),(11.89108-9.83492j),(12.03024-9.920119999999999j),(12.11544-9.80936j),(12.251759999999999-9.78664j),(12.20064-9.59778j)
