Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(11.190624428571427-7.209630128571427j),(11.25402-7.108890000000001j),(11.68491-7.8387j),(12.14442-8.88969j),(12.49581-9.42711j),(12.82335-10.13466j),(13.270140000000001-10.912170000000001j),(13.55634-11.30967j),(13.713750000000001-11.354190000000001j),(13.79166-11.23494j),(13.931580000000002-11.19996j),(13.874340000000002-10.940790000000002j)
8.05,(11.172216771428575-7.184152271428569j),(11.26515-7.083450000000001j),(11.676960000000001-7.81803j),(12.195300000000001-8.90559j),(12.52125-9.374640000000001j),(12.88695-10.11399j),(13.289220000000002-10.894680000000001j),(13.557929999999999-11.330340000000001j),(13.73124-11.39553j),(13.839360000000001-11.285820000000001j),(13.982460000000001-11.257200000000001j),(13.912500000000001-11.01393j)
8.1,(11.153809114285721-7.15867441428571j),(11.19201-7.067550000000001j),(11.61336-7.794180000000001j),(12.13011-8.88333j),(12.44175-9.37941j),(12.785190000000002-10.091730000000002j),(13.22085-10.84539j),(13.476840000000003-11.25402j),(13.650150000000002-11.354190000000001j),(13.7535-11.21109j),(13.920450000000002-11.17929j),(13.86639-10.94715j)
8.15,(11.135401457142853-7.1331965571428535j),(11.188830000000001-7.0659600000000005j),(11.607000000000001-7.76874j),(12.098310000000001-8.83881j),(12.43539-9.34125j),(12.77247-10.05198j),(13.18905-10.7802j),(13.45458-11.18088j),(13.65651-11.26674j),(13.728060000000001-11.147490000000001j),(13.89342-11.11251j),(13.860030000000002-10.867650000000001j)
8.2,(11.1169938-7.107395400000001j),(11.17452-7.01667j),(11.58633-7.719450000000001j),(12.084-8.79747j),(12.403590000000001-9.27129j),(12.713640000000002-10.00905j),(13.127040000000001-10.77861j),(13.408470000000001-11.20632j),(13.58496-11.244480000000001j),(13.67877-11.15703j),(13.826640000000001-11.13318j),(13.788480000000002-10.87242j)
8.25,(11.098586142857142-7.082991171428572j),(11.145900000000001-6.98487j),(11.55771-7.6797j),(12.05856-8.759310000000001j),(12.3702-9.25221j),(12.723180000000001-9.99156j),(13.1334-10.74363j),(13.411650000000002-11.16657j),(13.56588-11.257200000000001j),(13.661280000000001-11.160210000000001j),(13.815510000000002-11.131590000000001j),(13.758270000000001-10.8915j)
8.3,(11.0848387-7.056232228571428j),(11.11569-6.96102j),(11.53863-7.67811j),(12.052200000000001-8.72751j),(12.365430000000002-9.22836j),(12.713640000000002-9.93591j),(13.1334-10.70706j),(13.400520000000002-11.10297j),(13.59768-11.188830000000001j),(13.68513-11.08707j),(13.85685-11.05686j),(13.818690000000002-10.812j)
8.35,(11.069489142857142-7.031388857142858j),(11.131590000000001-6.95466j),(11.53863-7.66062j),(12.02994-8.716380000000001j),(12.34158-9.20928j),(12.67389-9.88821j),(13.090470000000002-10.641869999999999j),(13.340100000000001-11.08548j),(13.5468-11.16975j),(13.63902-11.03142j),(13.80597-11.007570000000001j),(13.782119999999999-10.78656j)
8.4,(11.0556993-7.006930114285716j),(11.122050000000002-6.8847000000000005j),(11.51796-7.58589j),(11.99973-8.65278j),(12.324090000000002-9.15363j),(12.645270000000002-9.87072j),(13.07298-10.589400000000001j),(13.32897-11.037780000000001j),(13.518180000000001-11.160210000000001j),(13.60881-11.02983j),(13.758270000000001-11.021880000000001j),(13.72011-10.800870000000002j)
8.45,(11.040894128571429-6.980313514285715j),(11.08707-6.8910599999999995j),(11.48775-7.59702j),(11.97906-8.636880000000001j),(12.27957-9.121830000000001j),(12.62937-9.84528j),(13.049130000000002-10.600530000000001j),(13.314660000000002-11.01234j),(13.47048-11.10774j),(13.56588-10.983720000000002j),(13.718520000000002-10.95828j),(13.661280000000001-10.746810000000002j)
8.5,(11.028017400000001-6.9526634142857136j),(11.0664-6.86721j),(11.46231-7.566810000000001j),(11.959980000000002-8.624160000000002j),(12.25413-9.107520000000001j),(12.61347-9.80076j),(13.015740000000001-10.546470000000001j),(13.26696-10.964640000000001j),(13.452990000000002-11.05527j),(13.54521-10.93125j),(13.71216-10.91853j),(13.68513-10.69752j)
