Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(6.3343157142857125-4.080922714285713j),(6.3702000000000005-4.0239j),(6.6141000000000005-4.437j),(6.8742-5.0319j),(7.0731-5.3361j),(7.2585-5.7366j),(7.5114-6.1767j),(7.6734-6.401700000000001j),(7.7625-6.4269j),(7.8065999999999995-6.3594j),(7.885800000000001-6.3396j),(7.853400000000001-6.192900000000001j)
8.05,(6.323896285714287-4.066501285714284j),(6.3765-4.0095j),(6.6096-4.4253j),(6.9030000000000005-5.0409j),(7.0875-5.3064j),(7.2945-5.7249j),(7.522200000000001-6.1668j),(7.6743-6.4134j),(7.772399999999999-6.4503j),(7.833600000000001-6.3882j),(7.914600000000001-6.372j),(7.875-6.2343j)
8.1,(6.313476857142861-4.0520798571428545j),(6.3351-4.000500000000001j),(6.573600000000001-4.4118j),(6.866099999999999-5.0283j),(7.0425-5.3091j),(7.2369-5.712300000000001j),(7.483499999999999-6.1389j),(7.628400000000001-6.3702000000000005j),(7.726500000000001-6.4269j),(7.785-6.3459j),(7.879500000000001-6.3279j),(7.8489-6.1965j)
8.15,(6.303057428571426-4.037658428571427j),(6.3333-3.9996j),(6.57-4.3974j),(6.8481000000000005-5.0031j),(7.0389-5.2875000000000005j),(7.229699999999999-5.6898j),(7.4655000000000005-6.102j),(7.6158-6.3288j),(7.7301-6.377400000000001j),(7.770600000000001-6.3099j),(7.864199999999999-6.2901j),(7.845300000000001-6.1515j)
8.2,(6.292638-4.023054j),(6.3252-3.9717000000000002j),(6.5583-4.3695j),(6.84-4.9797j),(7.0209-5.2479000000000005j),(7.196400000000001-5.6655j),(7.430400000000001-6.1011j),(7.5897-6.3432j),(7.6896-6.3648j),(7.7427-6.315300000000001j),(7.8264-6.3018j),(7.804800000000001-6.1542j)
8.25,(6.282218571428571-4.009240285714286j),(6.309-3.9537j),(6.5421000000000005-4.347j),(6.8256-4.958100000000001j),(7.002000000000001-5.2371j),(7.2018-5.6556j),(7.434-6.0813j),(7.591500000000001-6.3206999999999995j),(7.6788-6.372j),(7.732800000000001-6.3171j),(7.8201-6.3009j),(7.787700000000001-6.165j)
8.3,(6.274437-3.994093714285714j),(6.2919-3.9402000000000004j),(6.5313-4.3461j),(6.822-4.9401j),(6.9993-5.2236j),(7.196400000000001-5.624099999999999j),(7.434-6.0606j),(7.585200000000001-6.2847j),(7.6968-6.3333j),(7.7463-6.2757j),(7.8435-6.2585999999999995j),(7.821900000000001-6.12j)
8.35,(6.2657485714285714-3.980031428571429j),(6.3009-3.9366j),(6.5313-4.3362j),(6.8094-4.933800000000001j),(6.985799999999999-5.2128j),(7.173900000000001-5.5971j),(7.409700000000001-6.0237j),(7.551000000000001-6.274800000000001j),(7.668-6.322500000000001j),(7.720199999999999-6.2442j),(7.8147-6.230700000000001j),(7.8012-6.1056j)
8.4,(6.257943-3.9661868571428576j),(6.2955000000000005-3.8970000000000002j),(6.5196-4.2939j),(6.7923-4.8978j),(6.9759-5.1813j),(7.1577-5.5872j),(7.3998-5.994000000000001j),(7.5447-6.247800000000001j),(7.651800000000001-6.3171j),(7.703099999999999-6.2433000000000005j),(7.787700000000001-6.2388j),(7.7661-6.113700000000001j)
8.45,(6.249562714285714-3.951120857142857j),(6.2757-3.9006j),(6.5024999999999995-4.300199999999999j),(6.7806-4.888800000000001j),(6.9507-5.1633000000000004j),(7.1487-5.5728j),(7.386300000000001-6.0003j),(7.536600000000001-6.2334000000000005j),(7.6248-6.2874j),(7.6788-6.2172j),(7.7652-6.202800000000001j),(7.732800000000001-6.083100000000001j)
8.5,(6.242274-3.9354698571428566j),(6.264-3.8871j),(6.4881-4.2831j),(6.7698-4.881600000000001j),(6.9363-5.1552j),(7.1397-5.5476j),(7.3674-5.9697000000000005j),(7.5096-6.2064j),(7.6149000000000004-6.257700000000001j),(7.6671000000000005-6.1875j),(7.7616000000000005-6.1803j),(7.7463-6.0552j)
8.55,(6.232251000000001-3.918108j),(6.264-3.8664000000000005j),(6.4872000000000005-4.2489j),(6.7635-4.8411j),(6.939900000000001-5.122800000000001j),(7.1235-5.508900000000001j),(7.3593-5.9337j),(7.499700000000001-6.1659j),(7.6149000000000004-6.2253j),(7.665299999999999-6.1668j),(7.7652-6.1605j),(7.752600000000001-6.0345j)
8.6,(6.224114571428571-3.9003257142857146j),(6.264900000000001-3.8457j),(6.4854-4.2336j),(6.7527-4.8258j),(6.9354000000000005-5.105700000000001j),(7.1163-5.5017000000000005j),(7.343100000000001-5.9364j),(7.4925-6.1794j),(7.594200000000001-6.2379j),(7.646400000000001-6.183j),(7.7301-6.1848j),(7.7103-6.0624j)
8.65,(6.213756857142857-3.884792142857144j),(6.2424-3.8367j),(6.4665-4.2264j),(6.7437000000000005-4.8276j),(6.9093-5.0958j),(7.1091-5.4990000000000006j),(7.340400000000001-5.9301j),(7.496100000000001-6.1695j),(7.5798000000000005-6.2136000000000005j),(7.6419-6.1668j),(7.723800000000001-6.1506j),(7.700399999999999-6.0201j)
8.7,(6.204447428571429-3.870399j),(6.2253-3.8376j),(6.444-4.2228j),(6.7257-4.8159j),(6.8877-5.0967j),(7.0902-5.481j),(7.3107-5.894100000000001j),(7.464600000000001-6.1326j),(7.5645-6.188400000000001j),(7.6239-6.1065000000000005j),(7.718400000000001-6.1074j),(7.7067000000000005-5.986800000000001j)
