Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(14.005875857142854-9.023373557142856j),(14.08522-8.89729j),(14.62451-9.810699999999999j),(15.19962-11.12609j),(15.63941-11.79871j),(16.04935-12.68426j),(16.60854-13.65737j),(16.966739999999998-14.15487j),(17.16375-14.21059j),(17.26126-14.06134j),(17.43638-14.01756j),(17.36474-13.69319j)
8.05,(13.982837342857147-8.991486176190472j),(14.09915-8.865450000000001j),(14.61456-9.78483j),(15.2633-11.14599j),(15.67125-11.733039999999999j),(16.12895-12.658389999999999j),(16.63242-13.635480000000001j),(16.968729999999997-14.18074j),(17.18564-14.26233j),(17.32096-14.12502j),(17.50006-14.0892j),(17.4125-13.78473j)
8.1,(13.959798828571437-8.95959879523809j),(14.00761-8.845550000000001j),(14.53496-9.75498j),(15.181709999999999-11.118129999999999j),(15.57175-11.73901j),(16.00159-12.63053j),(16.54685-13.573789999999999j),(16.867240000000002-14.08522j),(17.08415-14.21059j),(17.2135-14.03149j),(17.42245-13.99169j),(17.35479-13.70115j)
8.15,(13.936760314285708-8.927711414285708j),(14.00363-8.84356j),(14.527-9.72314j),(15.14191-11.06241j),(15.56379-11.69125j),(15.985669999999999-12.58078j),(16.50705-13.4922j),(16.83938-13.99368j),(17.09211-14.101140000000001j),(17.18166-13.95189j),(17.38862-13.908109999999999j),(17.34683-13.60165j)
8.2,(13.9137218-8.8954194j),(13.985719999999999-8.78187j),(14.50113-9.66145j),(15.123999999999999-11.010670000000001j),(15.52399-11.60369j),(15.912040000000001-12.52705j),(16.42944-13.49021j),(16.78167-14.02552j),(17.002560000000003-14.07328j),(17.11997-13.96383j),(17.305039999999998-13.93398j),(17.25728-13.60762j)
8.25,(13.890683285714285-8.864875742857143j),(13.9499-8.74207j),(14.46531-9.6117j),(15.09216-10.96291j),(15.4822-11.57981j),(15.923980000000002-12.50516j),(16.4374-13.44643j),(16.78565-13.975769999999999j),(16.97868-14.0892j),(17.09808-13.96781j),(17.29111-13.93199j),(17.21947-13.631499999999999j)
8.3,(13.873477366666666-8.83138499047619j),(13.91209-8.71222j),(14.441429999999999-9.60971j),(15.084200000000001-10.92311j),(15.476230000000001-11.54996j),(15.912040000000001-12.435509999999999j),(16.4374-13.40066j),(16.771720000000002-13.89617j),(17.01848-14.00363j),(17.12793-13.87627j),(17.34285-13.83846j),(17.295090000000002-13.532j)
8.35,(13.854266285714285-8.800291714285715j),(13.93199-8.70426j),(14.441429999999999-9.587819999999999j),(15.056339999999999-10.909180000000001j),(15.44638-11.52608j),(15.86229-12.375810000000001j),(16.383670000000002-13.31907j),(16.6961-13.87428j),(16.9548-13.979750000000001j),(17.07022-13.806619999999999j),(17.27917-13.77677j),(17.249319999999997-13.50016j)
8.4,(13.8370073-8.76967982857143j),(13.92005-8.6167j),(14.41556-9.49429j),(15.01853-10.82958j),(15.42449-11.45643j),(15.82647-12.35392j),(16.36178-13.253400000000001j),(16.68217-13.81458j),(16.91898-13.96781j),(17.03241-13.804630000000001j),(17.21947-13.794680000000001j),(17.171709999999997-13.51807j)
8.45,(13.818477557142858-8.736367228571428j),(13.87627-8.624659999999999j),(14.377749999999999-9.50822j),(14.992659999999999-10.80968j),(15.36877-11.41663j),(15.806569999999999-12.32208j),(16.33193-13.26733j),(16.664260000000002-13.78274j),(16.85928-13.90214j),(16.97868-13.746920000000001j),(17.16972-13.71508j),(17.09808-13.45041j)
8.5,(13.8023614-8.701761128571427j),(13.8504-8.59481j),(14.34591-9.470410000000001j),(14.96878-10.79376j),(15.336929999999999-11.398719999999999j),(15.786669999999999-12.266359999999999j),(16.29014-13.19967j),(16.60456-13.72304j),(16.83739-13.83647j),(16.95281-13.68125j),(17.16176-13.665329999999999j),(17.12793-13.38872j)
8.55,(13.780199433333333-8.663372133333333j),(13.8504-8.54904j),(14.34392-9.39479j),(14.954849999999999-10.70421j),(15.344890000000001-11.32708j),(15.75085-12.18079j),(16.27223-13.12007j),(16.58267-13.63349j),(16.83739-13.76483j),(16.948829999999997-13.635480000000001j),(17.16972-13.62155j),(17.14186-13.34295j)
8.6,(13.762208885714285-8.624053523809524j),(13.85239-8.503269999999999j),(14.33994-9.360959999999999j),(14.93097-10.67038j),(15.334940000000001-11.28927j),(15.73493-12.16487j),(16.236410000000003-13.12604j),(16.56675-13.66334j),(16.79162-13.79269j),(16.907040000000002-13.6713j),(17.09211-13.675279999999999j),(17.04833-13.404639999999999j)
8.65,(13.739306828571427-8.589707071428574j),(13.80264-8.483369999999999j),(14.29815-9.34504j),(14.91107-10.67436j),(15.27723-11.26738j),(15.71901-12.158900000000001j),(16.23044-13.112110000000001j),(16.57471-13.64145j),(16.759780000000003-13.73896j),(16.89709-13.635480000000001j),(17.07818-13.59966j),(17.026439999999997-13.31111j)
8.7,(13.718722647619048-8.557882233333332j),(13.76483-8.48536j),(14.2484-9.33708j),(14.871269999999999-10.64849j),(15.22947-11.26937j),(15.67722-12.1191j),(16.164769999999997-13.03251j),(16.50506-13.55986j),(16.725949999999997-13.683240000000001j),(16.85729-13.50215j),(17.06624-13.50414j),(17.040370000000003-13.23748j)
8.75,(13.705828395238095-8.533085885714286j),(13.77279-8.42566j),(14.25039-9.28335j),(14.86331-10.58879j),(15.22151-11.20768j),(15.637419999999999-12.04547j),(16.1389-12.96087j),(16.4573-13.472299999999999j),(16.69411-13.62752j),(16.81152-13.47031j),(17.03042-13.47827j),(17.01251-13.207629999999998j)
