Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(13.020537857142855-8.388563357142855j),(13.0943-8.27135j),(13.595650000000001-9.1205j),(14.1303-10.343350000000001j),(14.539150000000001-10.96865j),(14.92025-11.7919j),(15.440100000000001-12.696550000000002j),(15.773100000000001-13.15905j),(15.95625-13.21085j),(16.0469-13.0721j),(16.2097-13.0314j),(16.143100000000004-12.72985j)
8.05,(12.999120142857146-8.358919309523806j),(13.10725-8.24175j),(13.586400000000001-9.09645j),(14.1895-10.36185j),(14.568750000000001-10.9076j),(14.994250000000001-11.76785j),(15.462300000000003-12.676200000000001j),(15.774949999999999-13.183100000000001j),(15.9766-13.25895j),(16.102400000000003-13.1313j),(16.268900000000002-13.098j),(16.1875-12.81495j)
8.1,(12.977702428571437-8.329275261904757j),(13.02215-8.22325j),(13.512400000000001-9.068700000000002j),(14.11365-10.33595j),(14.47625-10.91315j),(14.875850000000002-11.741950000000001j),(15.38275-12.61885j),(15.680600000000002-13.0943j),(15.882250000000003-13.21085j),(16.0025-13.044350000000001j),(16.19675-13.00735j),(16.133850000000002-12.73725j)
8.15,(12.95628471428571-8.29963121428571j),(13.01845-8.221400000000001j),(13.505-9.039100000000001j),(14.07665-10.28415j),(14.46885-10.86875j),(14.86105-11.6957j),(15.34575-12.543000000000001j),(15.6547-13.0092j),(15.889650000000001-13.109100000000002j),(15.972900000000001-12.970350000000002j),(16.1653-12.92965j),(16.126450000000002-12.64475j)
8.2,(12.934867-8.269611000000001j),(13.0018-8.164050000000001j),(13.48095-8.981750000000002j),(14.06-10.23605j),(14.43185-10.787350000000002j),(14.792600000000002-11.64575j),(15.273600000000002-12.54115j),(15.60105-13.0388j),(15.806400000000002-13.083200000000001j),(15.91555-12.98145j),(16.087600000000002-12.9537j),(16.043200000000002-12.650300000000001j)
8.25,(12.913449285714286-8.241216142857143j),(12.9685-8.12705j),(13.447650000000001-8.935500000000001j),(14.0304-10.191650000000001j),(14.393-10.76515j),(14.803700000000003-11.6254j),(15.281-12.50045j),(15.604750000000001-12.99255j),(15.7842-13.098j),(15.8952-12.98515j),(16.074650000000002-12.951850000000002j),(16.00805-12.6725j)
8.3,(12.897453833333334-8.210081523809524j),(12.93335-8.099300000000001j),(13.42545-8.93365j),(14.023000000000001-10.15465j),(14.387450000000001-10.737400000000001j),(14.792600000000002-11.56065j),(15.281-12.4579j),(15.591800000000003-12.91855j),(15.8212-13.01845j),(15.92295-12.90005j),(16.12275-12.8649j),(16.07835-12.58j)
8.35,(12.879594285714285-8.181175714285715j),(12.951850000000002-8.091899999999999j),(13.42545-8.9133j),(13.9971-10.1417j),(14.3597-10.7152j),(14.746350000000001-11.50515j),(15.231050000000002-12.38205j),(15.521500000000001-12.898200000000001j),(15.762-12.996250000000002j),(15.869299999999999-12.8353j),(16.06355-12.80755j),(16.0358-12.5504j)
8.4,(12.8635495-8.15271742857143j),(12.940750000000001-8.0105j),(13.4014-8.82635j),(13.96195-10.0677j),(14.339350000000001-10.65045j),(14.71305-11.484800000000002j),(15.2107-12.321000000000002j),(15.50855-12.8427j),(15.728700000000002-12.98515j),(15.83415-12.833450000000001j),(16.00805-12.824200000000001j),(15.96365-12.56705j)
8.45,(12.846323357142857-8.12174842857143j),(12.90005-8.0179j),(13.36625-8.8393j),(13.9379-10.0492j),(14.287550000000001-10.61345j),(14.69455-11.455200000000001j),(15.182950000000002-12.33395j),(15.491900000000001-12.8131j),(15.6732-12.924100000000001j),(15.7842-12.779800000000002j),(15.9618-12.750200000000001j),(15.8952-12.504150000000001j)
8.5,(12.831341-8.089576928571427j),(12.876000000000001-7.99015j),(13.33665-8.804150000000002j),(13.915700000000001-10.034400000000002j),(14.257950000000001-10.5968j),(14.67605-11.4034j),(15.1441-12.27105j),(15.436399999999999-12.7576j),(15.65285-12.863050000000001j),(15.760150000000001-12.71875j),(15.954400000000001-12.70395j),(15.92295-12.4468j)
8.55,(12.810738166666667-8.053888666666667j),(12.876000000000001-7.9476j),(13.334800000000001-8.73385j),(13.90275-9.95115j),(14.265350000000002-10.5302j),(14.642750000000001-11.323850000000002j),(15.12745-12.19705j),(15.41605-12.67435j),(15.65285-12.79645j),(15.75645-12.676200000000001j),(15.9618-12.66325j),(15.935900000000002-12.404250000000001j)
8.6,(12.794013285714286-8.017336190476192j),(12.87785-7.90505j),(13.331100000000001-8.7024j),(13.880550000000001-9.9197j),(14.256100000000002-10.49505j),(14.62795-11.309050000000001j),(15.094150000000003-12.2026j),(15.40125-12.7021j),(15.610300000000002-12.82235j),(15.717600000000001-12.7095j),(15.889650000000001-12.7132j),(15.84895-12.4616j)
8.65,(12.772722428571429-7.9854060714285735j),(12.8316-7.886550000000001j),(13.29225-8.6876j),(13.862050000000002-9.9234j),(14.20245-10.4747j),(14.613150000000001-11.303500000000001j),(15.088600000000001-12.189650000000002j),(15.408650000000002-12.681750000000001j),(15.580700000000002-12.772400000000001j),(15.70835-12.676200000000001j),(15.876700000000001-12.6429j),(15.8286-12.37465j)
8.7,(12.753586380952383-7.955820166666666j),(12.79645-7.888400000000001j),(13.246-8.680200000000001j),(13.825050000000001-9.89935j),(14.15805-10.476550000000001j),(14.574300000000001-11.2665j),(15.02755-12.11565j),(15.343900000000001-12.6059j),(15.549249999999999-12.720600000000001j),(15.67135-12.55225j),(15.865600000000002-12.5541j),(15.841550000000002-12.3062j)
8.75,(12.741599261904762-7.932768285714287j),(12.80385-7.8329j),(13.24785-8.63025j),(13.81765-9.84385j),(14.15065-10.4192j),(14.5373-11.19805j),(15.003499999999999-12.049050000000001j),(15.2995-12.5245j),(15.51965-12.668800000000001j),(15.628800000000002-12.52265j),(15.8323-12.53005j),(15.81565-12.27845j)
