Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(13.865113285714282-8.932686385714284j),(13.94366-8.80787j),(14.47753-9.7121j),(15.046859999999999-11.01427j),(15.48223-11.68013j),(15.888049999999998-12.55678j),(16.44162-13.52011j),(16.796219999999998-14.01261j),(16.99125-14.06777j),(17.08778-13.92002j),(17.26114-13.876679999999999j),(17.19022-13.55557j)
8.05,(13.842306314285718-8.901119480952378j),(13.95745-8.77635j),(14.46768-9.68649j),(15.1099-11.03397j),(15.51375-11.61512j),(15.96685-12.53117j),(16.46526-13.49844j),(16.798189999999998-14.03822j),(17.012919999999998-14.11899j),(17.14688-13.98306j),(17.324180000000002-13.9476j),(17.2375-13.646189999999999j)
8.1,(13.819499342857151-8.86955257619047j),(13.866829999999998-8.75665j),(14.38888-9.65694j),(15.029129999999999-11.00639j),(15.41525-11.62103j),(15.840770000000001-12.50359j),(16.38055-13.43737j),(16.69772-13.94366j),(16.91245-14.06777j),(17.0405-13.89047j),(17.24735-13.85107j),(17.18037-13.56345j)
8.15,(13.796692371428566-8.837985671428566j),(13.86289-8.75468j),(14.381-9.62542j),(14.98973-10.95123j),(15.407369999999998-11.57375j),(15.825009999999999-12.45434j),(16.34115-13.3566j),(16.67014-13.85304j),(16.92033-13.95942j),(17.00898-13.81167j),(17.21386-13.768329999999999j),(17.17249-13.46495j)
8.2,(13.7738854-8.8060182j),(13.845159999999998-8.69361j),(14.35539-9.564350000000001j),(14.972-10.90001j),(15.36797-11.487070000000001j),(15.752120000000001-12.40115j),(16.26432-13.35463j),(16.61301-13.88456j),(16.831680000000002-13.93184j),(16.94791-13.82349j),(17.13112-13.79394j),(17.083840000000002-13.47086j)
8.25,(13.751078428571427-8.775781514285715j),(13.8097-8.654209999999999j),(14.31993-9.5151j),(14.940479999999999-10.852730000000001j),(15.326600000000001-11.463429999999999j),(15.763940000000002-12.37948j),(16.272199999999998-13.31129j),(16.61695-13.83531j),(16.80804-13.9476j),(16.92624-13.82743j),(17.11733-13.791970000000001j),(17.04641-13.494499999999999j)
8.3,(13.734045433333334-8.742627352380952j),(13.772269999999999-8.62466j),(14.296289999999999-9.513129999999999j),(14.9326-10.813329999999999j),(15.32069-11.43388j),(15.752120000000001-12.31053j),(16.272199999999998-13.265979999999999j),(16.603160000000003-13.756509999999999j),(16.84744-13.86289j),(16.955789999999997-13.73681j),(17.16855-13.69938j),(17.121270000000003-13.395999999999999j)
8.35,(13.715027428571428-8.711846571428572j),(13.791970000000001-8.616779999999999j),(14.296289999999999-9.491459999999998j),(14.905019999999999-10.79954j),(15.291139999999999-11.41024j),(15.70287-12.251430000000001j),(16.21901-13.18521j),(16.5283-13.73484j),(16.784399999999998-13.83925j),(16.89866-13.66786j),(17.10551-13.63831j),(17.07596-13.364479999999999j)
8.4,(13.6979419-8.681542342857144j),(13.78015-8.530100000000001j),(14.270679999999999-9.39887j),(14.86759-10.720740000000001j),(15.26947-11.341289999999999j),(15.66741-12.22976j),(16.19734-13.1202j),(16.514509999999998-13.67574j),(16.74894-13.82743j),(16.86123-13.665890000000001j),(17.04641-13.65604j),(16.999129999999997-13.38221j)
8.45,(13.679598385714286-8.648564542857143j),(13.73681-8.53798j),(14.23325-9.412659999999999j),(14.84198-10.70104j),(15.21431-11.30189j),(15.647709999999998-12.19824j),(16.16779-13.133989999999999j),(16.49678-13.64422j),(16.68984-13.762419999999999j),(16.80804-13.60876j),(16.99716-13.57724j),(16.92624-13.31523j)
