Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(12.879775285714283-8.297876185714284j),(12.95274-8.181930000000001j),(13.448670000000002-9.0219j),(13.977540000000001-10.231530000000001j),(14.38197-10.85007j),(14.75895-11.66442j),(15.27318-12.55929j),(15.60258-13.016790000000002j),(15.783750000000001-13.06803j),(15.87342-12.93078j),(16.034460000000003-12.89052j),(15.968580000000003-12.59223j)
8.05,(12.858589114285717-8.268552614285712j),(12.96555-8.152650000000001j),(13.439520000000002-8.99811j),(14.036100000000001-10.249830000000001j),(14.41125-10.78968j),(14.832150000000002-11.64063j),(15.295140000000002-12.53916j),(15.60441-13.04058j),(15.80388-13.11561j),(15.928320000000001-12.98934j),(16.093020000000003-12.9564j),(16.0125-12.67641j)
8.1,(12.837402942857151-8.239229042857138j),(12.88137-8.134350000000001j),(13.366320000000002-8.97066j),(13.96107-10.22421j),(14.31975-10.79517j),(14.71503-11.615010000000002j),(15.21645-12.48243j),(15.511080000000002-12.95274j),(15.710550000000001-13.06803j),(15.829500000000001-12.90333j),(16.02165-12.86673j),(15.959430000000001-12.59955j)
8.15,(12.816216771428566-8.209905471428566j),(12.87771-8.13252j),(13.359-8.94138j),(13.924470000000001-10.172970000000001j),(14.31243-10.75125j),(14.700389999999999-11.56926j),(15.17985-12.4074j),(15.48546-12.86856j),(15.717870000000001-12.96738j),(15.800220000000001-12.83013j),(15.99054-12.78987j),(15.952110000000001-12.50805j)
8.2,(12.7950306-8.1802098j),(12.86124-8.075790000000001j),(13.33521-8.88465j),(13.908-10.125390000000001j),(14.275830000000001-10.67073j),(14.63268-11.51985j),(15.10848-12.40557j),(15.43239-12.89784j),(15.635520000000001-12.94176j),(15.74349-12.84111j),(15.91368-12.81366j),(15.869760000000001-12.51354j)
8.25,(12.773844428571428-8.152121914285715j),(12.8283-8.03919j),(13.30227-8.8389j),(13.87872-10.081470000000001j),(14.237400000000001-10.64877j),(14.643660000000002-11.49972j),(15.1158-12.36531j),(15.436050000000002-12.85209j),(15.613560000000001-12.9564j),(15.723360000000001-12.84477j),(15.900870000000001-12.81183j),(15.834990000000001-12.535499999999999j)
8.3,(12.758021900000001-8.121323885714286j),(12.79353-8.01174j),(13.28031-8.83707j),(13.871400000000001-10.04487j),(14.231910000000001-10.62132j),(14.63268-11.43567j),(15.1158-12.323220000000001j),(15.423240000000002-12.77889j),(15.65016-12.87771j),(15.75081-12.76059j),(15.948450000000001-12.72582j),(15.904530000000001-12.444j)
8.35,(12.740355428571428-8.092730571428572j),(12.81183-8.00442j),(13.28031-8.816939999999999j),(13.84578-10.032060000000001j),(14.20446-10.59936j),(14.58693-11.380770000000002j),(15.066390000000002-12.24819j),(15.353700000000002-12.75876j),(15.5916-12.85575j),(15.69774-12.69654j),(15.889890000000001-12.66909j),(15.86244-12.41472j)
8.4,(12.7244841-8.064579942857144j),(12.80085-7.923900000000001j),(13.25652-8.73093j),(13.81101-9.958860000000001j),(14.184330000000001-10.535309999999999j),(14.55399-11.36064j),(15.04626-12.187800000000001j),(15.340889999999998-12.70386j),(15.558660000000001-12.84477j),(15.66297-12.69471j),(15.834990000000001-12.68556j),(15.79107-12.43119j)
8.45,(12.707444185714285-8.033945742857144j),(12.76059-7.93122j),(13.22175-8.743739999999999j),(13.78722-9.940560000000001j),(14.133090000000001-10.49871j),(14.53569-11.33136j),(15.018810000000002-12.20061j),(15.324420000000002-12.67458j),(15.50376-12.78438j),(15.613560000000001-12.64164j),(15.789240000000001-12.61236j),(15.723360000000001-12.368970000000001j)
