Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(8.727279428571427-5.622604628571427j),(8.776720000000001-5.54404j),(9.11276-6.1132j),(9.471119999999999-6.932840000000001j),(9.74516-7.35196j),(10.000599999999999-7.903759999999999j),(10.34904-8.51012j),(10.572239999999999-8.820120000000001j),(10.695-8.85484j),(10.755759999999999-8.76184j),(10.864880000000001-8.73456j),(10.820240000000002-8.53244j)
8.05,(8.712923771428574-5.602735104761902j),(8.7854-5.5242j),(9.10656-6.09708j),(9.5108-6.94524j),(9.765-7.31104j),(10.0502-7.887639999999999j),(10.36392-8.49648j),(10.573479999999998-8.83624j),(10.708639999999999-8.88708j),(10.79296-8.80152j),(10.90456-8.7792j),(10.85-8.58948j)
8.1,(8.69856811428572-5.582865580952378j),(8.72836-5.5118j),(9.05696-6.07848j),(9.459959999999999-6.92788j),(9.703-7.31476j),(9.97084-7.87028j),(10.310599999999999-8.45804j),(10.510240000000001-8.776720000000001j),(10.6454-8.85484j),(10.726-8.74324j),(10.856200000000001-8.71844j),(10.81404-8.5374j)
8.15,(8.684212457142854-5.562996057142854j),(8.72588-5.51056j),(9.052-6.0586400000000005j),(9.43516-6.89316j),(9.698039999999999-7.285j),(9.96092-7.83928j),(10.2858-8.4072j),(10.49288-8.71968j),(10.650360000000001-8.78664j),(10.70616-8.69364j),(10.83512-8.66636j),(10.80908-8.4754j)
8.2,(8.6698568-5.5428744000000005j),(8.71472-5.47212j),(9.03588-6.020200000000001j),(9.424-6.86092j),(9.67324-7.230440000000001j),(9.915040000000001-7.8058j),(10.23744-8.40596j),(10.45692-8.73952j),(10.594560000000001-8.76928j),(10.66772-8.701080000000001j),(10.78304-8.68248j),(10.75328-8.47912j)
8.25,(8.655501142857142-5.523842171428572j),(8.6924-5.4473199999999995j),(9.01356-5.9892j),(9.40416-6.831160000000001j),(9.6472-7.21556j),(9.92248-7.79216j),(10.2424-8.37868j),(10.4594-8.70852j),(10.57968-8.7792j),(10.65408-8.70356j),(10.77436-8.68124j),(10.72972-8.494j)
8.3,(8.644779866666667-5.502973561904762j),(8.66884-5.42872j),(8.99868-5.987959999999999j),(9.3992-6.80636j),(9.64348-7.196960000000001j),(9.915040000000001-7.74876j),(10.2424-8.35016j),(10.45072-8.65892j),(10.604479999999999-8.72588j),(10.67268-8.64652j),(10.8066-8.622959999999999j),(10.77684-8.432j)
8.35,(8.632809142857143-5.483598857142858j),(8.68124-5.42376j),(8.99868-5.97432j),(9.38184-6.797680000000001j),(9.62488-7.18208j),(9.88404-7.71156j),(10.20892-8.29932j),(10.4036-8.64528j),(10.5648-8.711j),(10.636719999999999-8.603119999999999j),(10.766919999999999-8.58452j),(10.74832-8.41216j)
8.4,(8.622054799999999-5.464524114285715j),(8.6738-5.3692j),(8.98256-5.91604j),(9.358279999999999-6.74808j),(9.61124-7.13868j),(9.86172-7.69792j),(10.195279999999999-8.2584j),(10.394919999999999-8.60808j),(10.542480000000001-8.70356j),(10.613159999999999-8.60188j),(10.72972-8.59568j),(10.699959999999999-8.42332j)
8.45,(8.610508628571429-5.443766514285715j),(8.64652-5.37416j),(8.959-5.92472j),(9.34216-6.73568j),(9.57652-7.11388j),(9.849319999999999-7.6780800000000005j),(10.176680000000001-8.26708j),(10.38376-8.58824j),(10.505279999999999-8.66264j),(10.57968-8.56592j),(10.69872-8.54608j),(10.65408-8.38116j)
8.5,(8.6004664-5.422202914285713j),(8.6304-5.35556j),(8.93916-5.90116j),(9.32728-6.72576j),(9.55668-7.10272j),(9.83692-7.6433599999999995j),(10.15064-8.22492j),(10.346559999999998-8.55104j),(10.49164-8.62172j),(10.56356-8.525j),(10.693760000000001-8.51508j),(10.67268-8.34272j)
8.55,(8.586656933333334-5.398282133333334j),(8.6304-5.32704j),(8.93792-5.85404j),(9.3186-6.66996j),(9.56164-7.05808j),(9.8146-7.59004j),(10.139479999999999-8.17532j),(10.33292-8.49524j),(10.49164-8.57708j),(10.561079999999999-8.49648j),(10.69872-8.4878j),(10.681360000000002-8.3142j)
8.6,(8.575446742857142-5.373782095238095j),(8.63164-5.29852j),(8.93544-5.83296j),(9.30372-6.64888j),(9.55544-7.03452j),(9.80468-7.580120000000001j),(10.11716-8.17904j),(10.322999999999999-8.51384j),(10.46312-8.59444j),(10.53504-8.5188j),(10.650360000000001-8.521279999999999j),(10.62308-8.35264j)
