Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(9.431092285714282-6.076040485714284j),(9.48452-5.99114j),(9.84766-6.6061999999999985j),(10.234919999999999-7.49194j),(10.531059999999998-7.944859999999999j),(10.807099999999998-8.541159999999998j),(11.183639999999999-9.19642j),(11.424839999999998-9.531419999999999j),(11.5575-9.56894j),(11.623159999999999-9.46844j),(11.74108-9.438959999999998j),(11.69284-9.22054j)
8.05,(9.415578914285716-6.0545685809523775j),(9.493899999999998-5.9697j),(9.840959999999999-6.588779999999999j),(10.2778-7.5053399999999995j),(10.552499999999998-7.900639999999999j),(10.8607-8.523739999999998j),(11.19972-9.18168j),(11.426179999999997-9.54884j),(11.572239999999997-9.603779999999999j),(11.663359999999999-9.51132j),(11.783959999999999-9.4872j),(11.724999999999998-9.282179999999999j)
8.1,(9.400065542857147-6.033096676190472j),(9.43226-5.9563j),(9.78736-6.56868j),(10.222859999999999-7.486579999999999j),(10.485499999999998-7.904659999999999j),(10.774939999999999-8.50498j),(11.142099999999997-9.140139999999999j),(11.35784-9.48452j),(11.5039-9.56894j),(11.591-9.44834j),(11.7317-9.421539999999998j),(11.686139999999998-9.2259j)
8.15,(9.384552171428567-6.0116247714285675j),(9.42958-5.954959999999999j),(9.781999999999998-6.5472399999999995j),(10.19606-7.449059999999999j),(10.480139999999999-7.872499999999999j),(10.764219999999998-8.47148j),(11.1153-9.085199999999999j),(11.33908-9.42288j),(11.50926-9.495239999999999j),(11.56956-9.394739999999999j),(11.708919999999997-9.36526j),(11.680779999999999-9.1589j)
8.2,(9.369038799999998-5.9898804j),(9.417519999999998-5.9134199999999995j),(9.764579999999999-6.5057j),(10.184-7.414219999999999j),(10.453339999999999-7.81354j),(10.71464-8.4353j),(11.063039999999999-9.08386j),(11.300219999999998-9.44432j),(11.44896-9.476479999999999j),(11.528019999999998-9.40278j),(11.652639999999998-9.382679999999999j),(11.620479999999999-9.16292j)
8.25,(9.353525428571427-5.9693133142857135j),(9.393399999999998-5.886619999999999j),(9.740459999999999-6.472199999999999j),(10.16256-7.38206j),(10.425199999999998-7.797459999999999j),(10.72268-8.420559999999998j),(11.068399999999999-9.054379999999998j),(11.3029-9.41082j),(11.432879999999999-9.4872j),(11.51328-9.40546j),(11.64326-9.38134j),(11.59502-9.178999999999998j)
8.3,(9.341939533333333-5.946761752380952j),(9.367939999999999-5.8665199999999995j),(9.724379999999998-6.470859999999999j),(10.1572-7.3552599999999995j),(10.42118-7.77736j),(10.71464-8.37366j),(11.068399999999999-9.02356j),(11.29352-9.357219999999998j),(11.459679999999999-9.42958j),(11.533379999999998-9.34382j),(11.678099999999999-9.318359999999998j),(11.64594-9.111999999999998j)
8.35,(9.329003428571427-5.9258245714285716j),(9.38134-5.861159999999999j),(9.724379999999998-6.4561199999999985j),(10.13844-7.345879999999999j),(10.401079999999999-7.761279999999999j),(10.68114-8.333459999999999j),(11.032219999999999-8.968619999999998j),(11.2426-9.34248j),(11.416799999999999-9.413499999999999j),(11.494519999999998-9.296919999999998j),(11.635219999999999-9.276819999999999j),(11.615119999999997-9.090559999999998j)
8.4,(9.317381799999998-5.905211542857143j),(9.373299999999999-5.802199999999999j),(9.706959999999999-6.393139999999999j),(10.112979999999999-7.29228j),(10.386339999999999-7.7143799999999985j),(10.65702-8.318719999999999j),(11.017479999999999-8.924399999999999j),(11.233219999999998-9.30228j),(11.39268-9.40546j),(11.469059999999997-9.29558j),(11.59502-9.288879999999999j),(11.562859999999999-9.10262j)
8.45,(9.304904485714285-5.882779942857142j),(9.34382-5.807559999999999j),(9.681499999999998-6.402519999999999j),(10.095559999999999-7.27888j),(10.348819999999998-7.68758j),(10.643619999999999-8.297279999999999j),(10.99738-8.933779999999999j),(11.22116-9.28084j),(11.352479999999998-9.361239999999999j),(11.432879999999999-9.25672j),(11.56152-9.23528j),(11.51328-9.05706j)
