Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(7.882703999999999-5.078481599999999j),(7.927360000000001-5.00752j),(8.23088-5.5216j),(8.55456-6.261920000000001j),(8.80208-6.640480000000001j),(9.0328-7.13888j),(9.347520000000001-7.686560000000001j),(9.54912-7.966560000000001j),(9.66-7.997920000000001j),(9.71488-7.913920000000001j),(9.813440000000002-7.88928j),(9.773120000000002-7.706720000000001j)
8.05,(7.869737600000002-5.060534933333332j),(7.935200000000001-4.9896j),(8.225280000000001-5.50704j),(8.5904-6.2731200000000005j),(8.82-6.6035200000000005j),(9.077600000000002-7.12432j),(9.360960000000002-7.674240000000001j),(9.55024-7.9811200000000015j),(9.672320000000001-8.027040000000001j),(9.748480000000002-7.94976j),(9.849280000000002-7.929600000000001j),(9.8-7.758240000000001j)
8.1,(7.856771200000005-5.042588266666664j),(7.88368-4.978400000000001j),(8.180480000000001-5.490240000000001j),(8.54448-6.25744j),(8.764000000000001-6.60688j),(9.005920000000001-7.108640000000001j),(9.312800000000001-7.63952j),(9.493120000000001-7.927360000000001j),(9.615200000000002-7.997920000000001j),(9.688-7.897120000000001j),(9.805600000000002-7.874720000000001j),(9.767520000000001-7.711200000000001j)
8.15,(7.843804799999997-5.024641599999997j),(7.8814400000000004-4.97728j),(8.176-5.472320000000001j),(8.52208-6.2260800000000005j),(8.75952-6.580000000000001j),(8.99696-7.080640000000001j),(9.2904-7.593600000000001j),(9.477440000000001-7.875840000000001j),(9.61968-7.936320000000001j),(9.67008-7.852320000000001j),(9.78656-7.827680000000001j),(9.763040000000002-7.655200000000001j)
8.2,(7.8308384-5.0064672j),(7.87136-4.942560000000001j),(8.16144-5.437600000000001j),(8.512-6.196960000000001j),(8.73712-6.530720000000001j),(8.955520000000002-7.050400000000001j),(9.246720000000002-7.592480000000001j),(9.44496-7.893760000000001j),(9.569280000000001-7.920640000000001j),(9.63536-7.859040000000001j),(9.73952-7.84224j),(9.712640000000002-7.6585600000000005j)
8.25,(7.817872-4.989276800000001j),(7.8512-4.92016j),(8.14128-5.4096j),(8.49408-6.170080000000001j),(8.713600000000001-6.51728j),(8.962240000000001-7.038080000000001j),(9.2512-7.56784j),(9.447200000000002-7.865760000000001j),(9.555840000000002-7.929600000000001j),(9.623040000000001-7.861280000000001j),(9.73168-7.841120000000001j),(9.691360000000001-7.672000000000001j)
8.3,(7.808188266666668-4.9704277333333335j),(7.82992-4.90336j),(8.12784-5.40848j),(8.489600000000001-6.14768j),(8.71024-6.5004800000000005j),(8.955520000000002-6.998880000000001j),(9.2512-7.54208j),(9.439360000000002-7.82096j),(9.578240000000001-7.8814400000000004j),(9.63984-7.809760000000001j),(9.760800000000001-7.788480000000001j),(9.733920000000001-7.6160000000000005j)
8.35,(7.797376000000001-4.952928000000001j),(7.841120000000001-4.89888j),(8.12784-5.39616j),(8.473920000000001-6.13984j),(8.69344-6.48704j),(8.927520000000001-6.965280000000001j),(9.220960000000002-7.496160000000001j),(9.3968-7.808640000000001j),(9.5424-7.868000000000001j),(9.60736-7.770560000000001j),(9.724960000000001-7.753760000000001j),(9.70816-7.59808j)
8.4,(7.7876624-4.935699200000001j),(7.8344000000000005-4.849600000000001j),(8.113280000000001-5.343520000000001j),(8.45264-6.095040000000001j),(8.681120000000002-6.44784j),(8.90736-6.952960000000001j),(9.20864-7.459200000000001j),(9.388959999999999-7.775040000000001j),(9.522240000000002-7.861280000000001j),(9.58608-7.769440000000001j),(9.691360000000001-7.763840000000001j),(9.664480000000001-7.608160000000001j)
8.45,(7.777233600000001-4.9169504j),(7.809760000000001-4.85408j),(8.092-5.35136j),(8.438080000000001-6.083840000000001j),(8.64976-6.425440000000001j),(8.89616-6.935040000000001j),(9.191840000000001-7.467040000000001j),(9.378880000000002-7.757120000000001j),(9.48864-7.82432j),(9.555840000000002-7.736960000000001j),(9.66336-7.7190400000000015j),(9.623040000000001-7.570080000000001j)
