Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(4.926689999999999-3.174050999999999j),(4.9546-3.1296999999999997j),(5.144299999999999-3.4509999999999996j),(5.3466-3.9137j),(5.5013-4.1503j),(5.645499999999999-4.461799999999999j),(5.8422-4.8041j),(5.9681999999999995-4.9791j),(6.0375-4.9986999999999995j),(6.0718-4.946199999999999j),(6.1334-4.9308j),(6.1082-4.8167j)
8.05,(4.918586000000001-3.1628343333333317j),(4.959499999999999-3.1185j),(5.1408-3.4418999999999995j),(5.369-3.9206999999999996j),(5.512499999999999-4.127199999999999j),(5.6735-4.452699999999999j),(5.8506-4.7964j),(5.968899999999999-4.9882j),(6.0451999999999995-5.0169j),(6.0928-4.9685999999999995j),(6.1558-4.9559999999999995j),(6.125-4.8488999999999995j)
8.1,(4.910482000000003-3.1516176666666644j),(4.9273-3.1115j),(5.1128-3.4314j),(5.340299999999999-3.9108999999999994j),(5.4775-4.1293j),(5.6287-4.4429j),(5.820499999999999-4.774699999999999j),(5.9332-4.9546j),(6.0095-4.9986999999999995j),(6.055-4.9357j),(6.1285-4.9216999999999995j),(6.104699999999999-4.8195j)
8.15,(4.902377999999998-3.140400999999998j),(4.9258999999999995-3.1108j),(5.109999999999999-3.4202j),(5.3263-3.8912999999999998j),(5.4746999999999995-4.1125j),(5.623099999999999-4.4254j),(5.8065-4.7459999999999996j),(5.923399999999999-4.9224j),(6.0123-4.9601999999999995j),(6.0438-4.9077j),(6.116599999999999-4.8923j),(6.1019-4.7844999999999995j)
8.2,(4.894273999999999-3.129042j),(4.919599999999999-3.0891j),(5.100899999999999-3.3985000000000003j),(5.319999999999999-3.8731j),(5.4607-4.0817j),(5.5972-4.406499999999999j),(5.7791999999999994-4.745299999999999j),(5.903099999999999-4.933599999999999j),(5.9808-4.9504j),(6.022099999999999-4.9119j),(6.087199999999999-4.9014j),(6.0704-4.7866j)
8.25,(4.886169999999999-3.118298j),(4.906999999999999-3.0750999999999995j),(5.088299999999999-3.381j),(5.3088-3.8563j),(5.446-4.0733j),(5.6014-4.3988j),(5.781999999999999-4.7299j),(5.9045-4.916099999999999j),(5.9723999999999995-4.9559999999999995j),(6.0144-4.9133j),(6.0823-4.9007j),(6.0571-4.794999999999999j)
8.3,(4.880117666666666-3.106517333333333j),(4.893699999999999-3.0646j),(5.079899999999999-3.3802999999999996j),(5.306-3.8423j),(5.4439-4.0628j),(5.5972-4.3743j),(5.781999999999999-4.7138j),(5.8996-4.8881j),(5.9864-4.9258999999999995j),(6.024899999999999-4.8811j),(6.100499999999999-4.8678j),(6.0837-4.76j)
8.35,(4.873359999999999-3.09558j),(4.9007-3.0617999999999994j),(5.079899999999999-3.3725999999999994j),(5.2962-3.8373999999999997j),(5.4334-4.054399999999999j),(5.5797-4.3533j),(5.7631-4.685099999999999j),(5.873-4.8804j),(5.9639999999999995-4.9174999999999995j),(6.004599999999999-4.856599999999999j),(6.078099999999999-4.8461j),(6.067599999999999-4.748799999999999j)
8.4,(4.8672889999999995-3.0848120000000003j),(4.8965-3.0309999999999997j),(5.070799999999999-3.3396999999999997j),(5.2829-3.8093999999999997j),(5.4257-4.0299j),(5.5671-4.3456j),(5.755399999999999-4.662j),(5.868099999999999-4.8594j),(5.9514000000000005-4.9133j),(5.991299999999999-4.8559j),(6.0571-4.8524j),(6.040299999999999-4.7551j)
8.45,(4.860771-3.0730939999999998j),(4.8811-3.0337999999999994j),(5.057499999999999-3.3445999999999994j),(5.2738-3.8024j),(5.4060999999999995-4.0159j),(5.560099999999999-4.3344j),(5.7449-4.666899999999999j),(5.8618-4.848199999999999j),(5.9304-4.890199999999999j),(5.9723999999999995-4.8356j),(6.0396-4.8244j),(6.0144-4.7313j)
8.5,(4.855102-3.0609209999999996j),(4.872-3.0233j),(5.0463-3.3313j),(5.2654-3.7968j),(5.3949-4.0096j),(5.5531-4.314799999999999j),(5.7302-4.6431j),(5.840799999999999-4.8271999999999995j),(5.9227-4.8671j),(5.963299999999999-4.8125j),(6.0368-4.8069j),(6.024899999999999-4.709599999999999j)
8.55,(4.847306333333333-3.047417333333333j),(4.872-3.0072j),(5.045599999999999-3.3047j),(5.2604999999999995-3.7652999999999994j),(5.3976999999999995-3.9844j),(5.5405-4.2847j),(5.7238999999999995-4.6151j),(5.8331-4.7957j),(5.9227-4.8419j),(5.961899999999999-4.7964j),(6.0396-4.791499999999999j),(6.0298-4.693499999999999j)
8.6,(4.840977999999999-3.0335866666666664j),(4.8727-2.9910999999999994j),(5.0442-3.2927999999999997j),(5.2520999999999995-3.7533999999999996j),(5.3942-3.9711j),(5.5348999999999995-4.2791j),(5.7113000000000005-4.6171999999999995j),(5.827499999999999-4.8062j),(5.9066-4.8517j),(5.9472-4.809j),(6.0123-4.8104j),(5.9969-4.715199999999999j)
8.65,(4.832921999999999-3.0215050000000003j),(4.8552-2.9840999999999998j),(5.0295-3.2871999999999995j),(5.2451-3.7547999999999995j),(5.373899999999999-3.9633999999999996j),(5.5293-4.277j),(5.7092-4.6123j),(5.8303-4.7985j),(5.8954-4.8328j),(5.9437-4.7964j),(6.0074000000000005-4.783799999999999j),(5.989199999999999-4.6823j)
8.7,(4.825681333333334-3.010310333333333j),(4.8419-2.9848j),(5.012-3.2843999999999998j),(5.2311-3.7457j),(5.357099999999999-3.9640999999999997j),(5.5146-4.263j),(5.686099999999999-4.5843j),(5.8058-4.7698j),(5.883499999999999-4.8132j),(5.9296999999999995-4.749499999999999j),(6.0032-4.7501999999999995j),(5.9941-4.6564j)
8.75,(4.821145666666666-3.001588j),(4.8447-2.9638j),(5.0127-3.2655j),(5.2283-3.7246999999999995j),(5.354299999999999-3.9423999999999997j),(5.5005999999999995-4.2371j),(5.677-4.5591j),(5.789-4.738999999999999j),(5.872299999999999-4.7936j),(5.9136-4.7383j),(5.9906-4.741099999999999j),(5.984299999999999-4.645899999999999j)
8.8,(4.815697999999999-2.989087j),(4.8321-2.9547j),(5.001499999999999-3.2521999999999998j),(5.208-3.7022999999999997j),(5.3424-3.9172j),(5.4845-4.2181999999999995j),(5.656699999999999-4.5443999999999996j),(5.768-4.7348j),(5.8527000000000005-4.783799999999999j),(5.892599999999999-4.7509j),(5.9703-4.7425j),(5.963299999999999-4.6514999999999995j)
