Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(10.557192857142855-6.801537857142856j),(10.617-6.7065j),(11.0235-7.395j),(11.457-8.3865j),(11.788499999999999-8.8935j),(12.0975-9.561j),(12.519-10.294500000000001j),(12.789-10.669500000000001j),(12.9375-10.711500000000001j),(13.011-10.599j),(13.143-10.565999999999999j),(13.089000000000002-10.3215j)
8.05,(10.539827142857146-6.77750214285714j),(10.6275-6.6825j),(11.016-7.3755j),(11.504999999999999-8.4015j),(11.8125-8.844j),(12.1575-9.5415j),(12.537-10.278j),(12.790499999999998-10.689j),(12.953999999999999-10.750499999999999j),(13.056000000000001-10.647j),(13.191-10.620000000000001j),(13.125-10.3905j)
8.1,(10.522461428571436-6.753466428571425j),(10.558499999999999-6.6675j),(10.956-7.353j),(11.4435-8.3805j),(11.7375-8.8485j),(12.0615-9.5205j),(12.4725-10.2315j),(12.714000000000002-10.617j),(12.877500000000001-10.711500000000001j),(12.975000000000001-10.5765j),(13.1325-10.5465j),(13.0815-10.3275j)
8.15,(10.50509571428571-6.72943071428571j),(10.5555-6.666j),(10.95-7.329000000000001j),(11.413499999999999-8.3385j),(11.7315-8.8125j),(12.049499999999998-9.483j),(12.442499999999999-10.17j),(12.693-10.548j),(12.883500000000002-10.629000000000001j),(12.951-10.5165j),(13.107-10.4835j),(13.075500000000002-10.2525j)
8.2,(10.487729999999999-6.70509j),(10.542-6.6195j),(10.9305-7.282500000000001j),(11.399999999999999-8.2995j),(11.7015-8.746500000000001j),(11.994-9.442499999999999j),(12.384-10.1685j),(12.6495-10.572j),(12.816-10.608j),(12.904499999999999-10.525500000000001j),(13.044-10.503j),(13.008000000000001-10.257j)
8.25,(10.470364285714286-6.682067142857143j),(10.515-6.589499999999999j),(10.903500000000001-7.245j),(11.376-8.2635j),(11.67-8.7285j),(12.003-9.426j),(12.39-10.1355j),(12.6525-10.5345j),(12.798-10.620000000000001j),(12.888000000000002-10.528500000000001j),(13.0335-10.5015j),(12.979500000000002-10.274999999999999j)
8.3,(10.457395-6.656822857142856j),(10.4865-6.567j),(10.8855-7.243499999999999j),(11.370000000000001-8.2335j),(11.6655-8.706j),(11.994-9.3735j),(12.39-10.100999999999999j),(12.642000000000001-10.474499999999999j),(12.828-10.5555j),(12.910499999999999-10.4595j),(13.0725-10.431j),(13.0365-10.2j)
8.35,(10.442914285714284-6.633385714285715j),(10.5015-6.561j),(10.8855-7.226999999999999j),(11.349-8.223j),(11.642999999999999-8.687999999999999j),(11.9565-9.3285j),(12.3495-10.0395j),(12.585-10.458j),(12.78-10.537500000000001j),(12.866999999999999-10.407j),(13.0245-10.3845j),(13.001999999999999-10.176j)
8.4,(10.429905-6.610311428571429j),(10.4925-6.495j),(10.866-7.156499999999999j),(11.3205-8.163j),(11.6265-8.6355j),(11.9295-9.312000000000001j),(12.332999999999998-9.99j),(12.574499999999999-10.413j),(12.753-10.528500000000001j),(12.8385-10.4055j),(12.979500000000002-10.398j),(12.9435-10.1895j)
8.45,(10.415937857142858-6.585201428571429j),(10.4595-6.5009999999999994j),(10.837499999999999-7.167j),(11.301-8.148j),(11.5845-8.6055j),(11.9145-9.288j),(12.310500000000001-10.000499999999999j),(12.561-10.389j),(12.707999999999998-10.479j),(12.798-10.362j),(12.942-10.338000000000001j),(12.888000000000002-10.1385j)
8.5,(10.40379-6.559116428571428j),(10.44-6.4785j),(10.8135-7.1385000000000005j),(11.283000000000001-8.136000000000001j),(11.5605-8.591999999999999j),(11.8995-9.245999999999999j),(12.279-9.9495j),(12.515999999999998-10.344j),(12.691500000000001-10.4295j),(12.778500000000001-10.3125j),(12.936-10.3005j),(12.910499999999999-10.091999999999999j)
8.55,(10.387085-6.53018j),(10.44-6.444000000000001j),(10.812000000000001-7.0815j),(11.272499999999999-8.0685j),(11.566500000000001-8.538j),(11.8725-9.1815j),(12.2655-9.8895j),(12.499500000000001-10.2765j),(12.691500000000001-10.375499999999999j),(12.7755-10.278j),(12.942-10.2675j),(12.921000000000001-10.057500000000001j)
8.6,(10.373524285714286-6.500542857142857j),(10.441500000000001-6.4094999999999995j),(10.809000000000001-7.055999999999999j),(11.2545-8.043j),(11.559000000000001-8.5095j),(11.8605-9.169500000000001j),(12.238500000000002-9.894j),(12.487499999999999-10.299j),(12.657-10.3965j),(12.744-10.305j),(12.883500000000002-10.308j),(12.8505-10.104j)
8.65,(10.356261428571429-6.474653571428573j),(10.404-6.3945j),(10.7775-7.044j),(11.2395-8.046j),(11.5155-8.493j),(11.8485-9.165000000000001j),(12.234000000000002-9.883500000000002j),(12.493500000000001-10.2825j),(12.633000000000001-10.356j),(12.7365-10.278j),(12.873000000000001-10.251j),(12.834-10.0335j)
8.7,(10.340745714285715-6.450664999999999j),(10.375499999999999-6.396000000000001j),(10.74-7.038j),(11.2095-8.0265j),(11.4795-8.4945j),(11.817-9.135j),(12.1845-9.823500000000001j),(12.441-10.221j),(12.607499999999998-10.314j),(12.7065-10.1775j),(12.864-10.178999999999998j),(12.8445-9.978j)
8.75,(10.331026428571429-6.431974285714286j),(10.3815-6.351j),(10.741499999999998-6.9975000000000005j),(11.2035-7.9815j),(11.4735-8.448j),(11.786999999999999-9.0795j),(12.165-9.7695j),(12.405-10.155j),(12.583499999999999-10.272j),(12.672-10.153500000000001j),(12.837-10.1595j),(12.8235-9.955499999999999j)
