Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(10.205286428571428-6.5748199285714275j),(10.263100000000001-6.482950000000001j),(10.656050000000002-7.1485j),(11.0751-8.106950000000001j),(11.395550000000002-8.597050000000001j),(11.69425-9.2423j),(12.101700000000001-9.951350000000001j),(12.362700000000002-10.313850000000002j),(12.506250000000001-10.354450000000002j),(12.577300000000001-10.245700000000001j),(12.704900000000002-10.2138j),(12.652700000000003-9.977450000000001j)
8.05,(10.188499571428576-6.551585404761902j),(10.27325-6.4597500000000005j),(10.648800000000001-7.129650000000001j),(11.121500000000001-8.121450000000001j),(11.418750000000001-8.5492j),(11.752250000000002-9.223450000000001j),(12.119100000000003-9.935400000000001j),(12.36415-10.3327j),(12.5222-10.39215j),(12.620800000000003-10.292100000000001j),(12.751300000000002-10.266000000000002j),(12.687500000000002-10.04415j)
8.1,(10.171712714285722-6.528350880952378j),(10.20655-6.4452500000000015j),(10.590800000000002-7.107900000000001j),(11.062050000000001-8.10115j),(11.346250000000001-8.553550000000001j),(11.659450000000001-9.203150000000003j),(12.056750000000001-9.890450000000001j),(12.290200000000002-10.263100000000001j),(12.448250000000003-10.354450000000002j),(12.542500000000002-10.223950000000002j),(12.694750000000003-10.19495j),(12.645450000000002-9.983250000000002j)
8.15,(10.154925857142855-6.505116357142854j),(10.203650000000001-6.4438j),(10.585-7.084700000000001j),(11.033050000000001-8.060550000000001j),(11.34045-8.51875j),(11.64785-9.166900000000002j),(12.027750000000001-9.831000000000001j),(12.269900000000002-10.1964j),(12.454050000000002-10.274700000000001j),(12.519300000000001-10.165950000000002j),(12.670100000000001-10.13405j),(12.639650000000003-9.910750000000002j)
8.2,(10.138139-6.481587000000001j),(10.1906-6.398850000000001j),(10.56615-7.0397500000000015j),(11.020000000000001-8.022850000000002j),(11.311450000000002-8.454950000000002j),(11.594200000000003-9.12775j),(11.971200000000001-9.829550000000001j),(12.227850000000002-10.219600000000002j),(12.388800000000002-10.254400000000002j),(12.474350000000001-10.174650000000002j),(12.609200000000001-10.1529j),(12.574400000000002-9.9151j)
8.25,(10.121352142857143-6.459331571428573j),(10.1645-6.3698500000000005j),(10.54005-7.003500000000001j),(10.9968-7.988050000000001j),(11.281000000000002-8.437550000000002j),(11.602900000000002-9.1118j),(11.977-9.79765j),(12.230750000000002-10.18335j),(12.371400000000001-10.266000000000002j),(12.458400000000003-10.177550000000002j),(12.599050000000002-10.151450000000002j),(12.546850000000003-9.932500000000001j)
8.3,(10.108815166666668-6.434928761904763j),(10.13695-6.3481000000000005j),(10.52265-7.0020500000000006j),(10.991000000000001-7.95905j),(11.276650000000002-8.4158j),(11.594200000000003-9.06105j),(11.977-9.7643j),(12.220600000000003-10.125350000000001j),(12.400400000000001-10.203650000000001j),(12.48015-10.110850000000001j),(12.636750000000001-10.083300000000001j),(12.601950000000002-9.860000000000001j)
8.35,(10.094817142857144-6.412272857142859j),(10.151450000000002-6.342300000000001j),(10.52265-6.9861j),(10.9707-7.948900000000001j),(11.254900000000001-8.3984j),(11.557950000000002-9.017550000000002j),(11.937850000000003-9.70485j),(12.165500000000002-10.109400000000003j),(12.354000000000001-10.186250000000001j),(12.4381-10.0601j),(12.59035-10.038350000000001j),(12.5686-9.8368j)
8.4,(10.0822415-6.389967714285715j),(10.142750000000001-6.278500000000001j),(10.503800000000002-6.917950000000001j),(10.943150000000001-7.890900000000001j),(11.238950000000003-8.34765j),(11.531850000000002-9.001600000000002j),(11.9219-9.657000000000002j),(12.15535-10.065900000000001j),(12.327900000000003-10.177550000000002j),(12.41055-10.058650000000002j),(12.546850000000003-10.051400000000001j),(12.51205-9.849850000000002j)
8.45,(10.06873992857143-6.365694714285715j),(10.110850000000001-6.2843j),(10.47625-6.928100000000001j),(10.9243-7.876400000000001j),(11.198350000000001-8.318650000000002j),(11.51735-8.9784j),(11.900150000000002-9.667150000000001j),(12.142300000000002-10.042700000000002j),(12.284400000000002-10.129700000000001j),(12.371400000000001-10.016600000000002j),(12.510600000000002-9.993400000000001j),(12.458400000000003-9.800550000000001j)
