Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(9.290329714285713-5.985353314285713j),(9.342960000000001-5.90172j),(9.70068-6.5076j),(10.08216-7.380120000000001j),(10.37388-7.826280000000001j),(10.6458-8.41368j),(11.016720000000001-9.05916j),(11.25432-9.38916j),(11.385-9.426120000000001j),(11.44968-9.32712j),(11.565840000000001-9.29808j),(11.518320000000001-9.082920000000001j)
8.05,(9.275047885714288-5.964201885714283j),(9.3522-5.8806j),(9.694080000000001-6.49044j),(10.1244-7.39332j),(10.395000000000001-7.78272j),(10.6986-8.39652j),(11.032560000000002-9.044640000000001j),(11.25564-9.406320000000001j),(11.399519999999999-9.46044j),(11.48928-9.36936j),(11.608080000000001-9.345600000000001j),(11.55-9.14364j)
8.1,(9.259766057142864-5.943050457142854j),(9.29148-5.867400000000001j),(9.64128-6.47064j),(10.07028-7.37484j),(10.329-7.7866800000000005j),(10.614120000000002-8.37804j),(10.9758-9.00372j),(11.188320000000001-9.342960000000001j),(11.332200000000002-9.426120000000001j),(11.418000000000001-9.30732j),(11.556600000000001-9.28092j),(11.51172-9.0882j)
8.15,(9.244484228571425-5.921899028571425j),(9.28884-5.86608j),(9.636000000000001-6.449520000000001j),(10.04388-7.33788j),(10.32372-7.755000000000001j),(10.60356-8.345040000000001j),(10.9494-8.9496j),(11.16984-9.28224j),(11.337480000000001-9.353520000000001j),(11.396880000000001-9.254520000000001j),(11.53416-9.225480000000001j),(11.506440000000001-9.0222j)
8.2,(9.2292024-5.9004792j),(9.27696-5.82516j),(9.61884-6.408600000000001j),(10.032-7.303560000000001j),(10.297320000000001-7.696920000000001j),(10.554720000000001-8.3094j),(10.897920000000001-8.94828j),(11.13156-9.30336j),(11.278080000000001-9.335040000000001j),(11.35596-9.262440000000002j),(11.478720000000001-9.24264j),(11.447040000000001-9.02616j)
8.25,(9.213920571428572-5.880219085714286j),(9.2532-5.79876j),(9.595080000000001-6.3756j),(10.01088-7.271880000000001j),(10.2696-7.681080000000001j),(10.562640000000002-8.294880000000001j),(10.9032-8.91924j),(11.134200000000002-9.27036j),(11.26224-9.345600000000001j),(11.34144-9.265080000000001j),(11.46948-9.241320000000002j),(11.42196-9.042j)
8.3,(9.2025076-5.858004114285714j),(9.22812-5.7789600000000005j),(9.57924-6.37428j),(10.005600000000001-7.245480000000001j),(10.265640000000001-7.6612800000000005j),(10.554720000000001-8.24868j),(10.9032-8.88888j),(11.124960000000002-9.21756j),(11.28864-9.28884j),(11.36124-9.20436j),(11.5038-9.17928j),(11.472120000000002-8.976j)
8.35,(9.18976457142857-5.837379428571429j),(9.241320000000002-5.77368j),(9.57924-6.35976j),(9.98712-7.2362400000000004j),(10.24584-7.64544j),(10.52172-8.20908j),(10.867560000000001-8.83476j),(11.074800000000002-9.203040000000001j),(11.2464-9.273000000000001j),(11.32296-9.15816j),(11.46156-9.13836j),(11.44176-8.95488j)
8.4,(9.1783164-5.817074057142858j),(9.233400000000001-5.7156j),(9.56208-6.29772j),(9.96204-7.183440000000001j),(10.23132-7.59924j),(10.49796-8.194560000000001j),(10.85304-8.7912j),(11.06556-9.163440000000001j),(11.222640000000002-9.265080000000001j),(11.29788-9.15684j),(11.42196-9.15024j),(11.39028-8.96676j)
8.45,(9.166025314285715-5.7949772571428575j),(9.20436-5.72088j),(9.537-6.30696j),(9.94488-7.170240000000001j),(10.19436-7.57284j),(10.48476-8.173440000000001j),(10.833240000000002-8.80044j),(11.053680000000002-9.14232j),(11.18304-9.22152j),(11.26224-9.11856j),(11.38896-9.09744j),(11.34144-8.921880000000002j)
8.5,(9.1553352-5.772022457142857j),(9.1872-5.70108j),(9.51588-6.281880000000001j),(9.92904-7.159680000000001j),(10.17324-7.56096j),(10.47156-8.13648j),(10.80552-8.755560000000001j),(11.01408-9.10272j),(11.168520000000001-9.17796j),(11.245080000000002-9.075000000000001j),(11.383680000000002-9.064440000000001j),(11.36124-8.88096j)
8.55,(9.1406348-5.7465584000000005j),(9.1872-5.67072j),(9.514560000000001-6.23172j),(9.9198-7.10028j),(10.17852-7.513440000000001j),(10.4478-8.079720000000002j),(10.79364-8.70276j),(10.99956-9.04332j),(11.168520000000001-9.13044j),(11.24244-9.044640000000001j),(11.38896-9.0354j),(11.370480000000002-8.8506j)
8.6,(9.128701371428571-5.720477714285715j),(9.18852-5.64036j),(9.511920000000002-6.20928j),(9.903960000000001-7.07784j),(10.171920000000002-7.48836j),(10.437240000000001-8.06916j),(10.76988-8.70672j),(10.988999999999999-9.06312j),(11.138160000000001-9.14892j),(11.214720000000002-9.0684j),(11.337480000000001-9.07104j),(11.308440000000001-8.89152j)
8.65,(9.113510057142857-5.697695142857144j),(9.155520000000001-5.62716j),(9.4842-6.19872j),(9.89076-7.0804800000000006j),(10.13364-7.47384j),(10.426680000000001-8.0652j),(10.765920000000001-8.69748j),(10.994280000000002-9.0486j),(11.117040000000001-9.11328j),(11.20812-9.044640000000001j),(11.328240000000001-9.02088j),(11.29392-8.82948j)
8.7,(9.09985622857143-5.6765852j),(9.13044-5.628480000000001j),(9.4512-6.193440000000001j),(9.86436-7.06332j),(10.10196-7.475160000000001j),(10.39896-8.0388j),(10.72236-8.644680000000001j),(10.948080000000001-8.994480000000001j),(11.0946-9.07632j),(11.18172-8.9562j),(11.32032-8.95752j),(11.303160000000002-8.78064j)
8.75,(9.091303257142858-5.660137371428572j),(9.135720000000001-5.5888800000000005j),(9.45252-6.1578j),(9.85908-7.02372j),(10.096680000000001-7.43424j),(10.37256-7.98996j),(10.7052-8.59716j),(10.9164-8.936399999999999j),(11.07348-9.03936j),(11.15136-8.935080000000001j),(11.29656-8.94036j),(11.28468-8.76084j)
8.8,(9.081030514285715-5.6365640571428575j),(9.11196-5.57172j),(9.4314-6.13272j),(9.8208-6.98148j),(10.07424-7.38672j),(10.3422-7.95432j),(10.66692-8.56944j),(10.876800000000001-8.92848j),(11.036520000000001-9.02088j),(11.11176-8.95884j),(11.258280000000001-8.943000000000001j),(11.245080000000002-8.7714j)
8.85,(9.067347142857143-5.619023771428574j),(9.093480000000001-5.533440000000001j),(9.40764-6.098400000000001j),(9.804960000000001-6.96036j),(10.04916-7.3510800000000005j),(10.33164-7.92792j),(10.656360000000001-8.553600000000001j),(10.88604-8.9298j),(11.015400000000001-9.01164j),(11.09328-8.93376j),(11.235840000000001-8.936399999999999j),(11.222640000000002-8.77932j)
8.9,(9.056696000000002-5.600878799999999j),(9.1014-5.516280000000001j),(9.42084-6.087840000000001j),(9.815520000000001-6.96036j),(10.05048-7.3312800000000005j),(10.343520000000002-7.930560000000001j),(10.66956-8.5602j),(10.86228-8.93376j),(11.00088-9.02088j),(11.09328-8.94432j),(11.222640000000002-8.953560000000001j),(11.2134-8.795160000000001j)
8.95,(9.046044857142858-5.582346j),(9.07896-5.5189200000000005j),(9.38388-6.07596j),(9.77328-6.930000000000001j),(10.01088-7.31676j),(10.28808-7.879080000000001j),(10.61808-8.500800000000002j),(10.83192-8.854560000000001j),(10.988999999999999-8.94168j),(11.09196-8.85324j),(11.227920000000001-8.865120000000001j),(11.22396-8.70012j)
9.0,(9.02973782857143-5.563150057142858j),(9.07632-5.48988j),(9.38784-6.04428j),(9.77856-6.893040000000001j),(10.0188-7.293000000000001j),(10.286760000000001-7.851360000000001j),(10.606200000000001-8.46648j),(10.82268-8.82948j),(10.97052-8.925839999999999j),(11.048399999999999-8.84664j),(11.16984-8.8704j),(11.15136-8.6988j)
9.05,(9.01775285714286-5.541197828571429j),(9.04332-5.4714j),(9.36012-6.021840000000001j),(9.756120000000001-6.8706000000000005j),(9.98844-7.2560400000000005j),(10.26036-7.830240000000001j),(10.56792-8.45724j),(10.79232-8.811j),(10.934880000000001-8.88624j),(11.016720000000001-8.825520000000001j),(11.14872-8.81628j),(11.13288-8.635440000000001j)
9.1,(9.0032844-5.524381028571429j),(9.0354-5.4489600000000005j),(9.34164-5.99676j),(9.73104-6.85608j),(9.96996-7.24284j),(10.244520000000001-7.8144j),(10.54944-8.4216j),(10.761960000000002-8.784600000000001j),(10.89396-8.855879999999999j),(10.97448-8.78724j),(11.1144-8.78328j),(11.09988-8.61828j)
9.15,(8.995000457142858-5.506146171428572j),(9.03936-5.43048j),(9.34428-5.97696j),(9.73368-6.8257200000000005j),(9.96732-7.2164399999999995j),(10.233960000000002-7.773480000000001j),(10.55208-8.3754j),(10.75536-8.72784j),(10.900559999999999-8.830800000000002j),(10.986360000000001-8.75028j),(11.118360000000001-8.763480000000001j),(11.11572-8.60904j)
9.2,(8.978117028571429-5.484667885714286j),(9.03144-5.41464j),(9.33108-5.958480000000001j),(9.71124-6.794040000000001j),(9.946200000000001-7.18476j),(10.22208-7.75236j),(10.53492-8.345040000000001j),(10.73292-8.70672j),(10.878120000000001-8.7978j),(10.9758-8.742360000000001j),(11.103840000000002-8.74632j),(11.09196-8.59056j)
9.25,(8.9639748-5.4640607999999995j),(9.01428-5.39616j),(9.32316-5.94j),(9.71256-6.779520000000001j),(9.94752-7.17684j),(10.21548-7.72992j),(10.51644-8.342400000000001j),(10.727640000000001-8.723880000000001j),(10.855680000000001-8.80836j),(10.948080000000001-8.7384j),(11.074800000000002-8.76216j),(11.05896-8.5932j)
9.3,(8.95657902857143-5.4483898857142865j),(8.99844-5.365800000000001j),(9.30864-5.91228j),(9.694080000000001-6.754440000000001j),(9.91584-7.14252j),(10.193040000000002-7.7088j),(10.51116-8.304120000000001j),(10.718399999999999-8.68032j),(10.8504-8.76216j),(10.93884-8.70276j),(11.05236-8.71068j),(11.05896-8.55228j)
9.35,(8.944822857142858-5.4282492000000016j),(8.97204-5.37504j),(9.26376-5.9096400000000004j),(9.65712-6.749160000000001j),(9.87888-7.12932j),(10.1574-7.685040000000001j),(10.45308-8.28036j),(10.64844-8.634120000000001j),(10.80024-8.73048j),(10.89528-8.6526j),(11.03388-8.6592j),(11.0286-8.50212j)
9.4,(8.931063428571429-5.4069500571428595j),(8.97996-5.336760000000001j),(9.283560000000001-5.87928j),(9.67032-6.7108799999999995j),(9.884160000000001-7.08312j),(10.14816-7.637519999999999j),(10.45704-8.23944j),(10.66692-8.5866j),(10.804200000000002-8.69088j),(10.896600000000001-8.6262j),(11.040480000000002-8.643360000000001j),(11.03916-8.484960000000001j)
9.45,(8.922195542857144-5.391296742857144j),(8.95752-5.31168j),(9.25848-5.83572j),(9.63864-6.65808j),(9.8604-7.036920000000001j),(10.12836-7.5913200000000005j),(10.43988-8.194560000000001j),(10.65372-8.5602j),(10.798919999999999-8.65656j),(10.892640000000002-8.59848j),(11.02992-8.61828j),(11.024640000000002-8.463840000000001j)
9.5,(8.909192285714287-5.370371600000001j),(8.953560000000001-5.31168j),(9.25056-5.841j),(9.63996-6.666j),(9.84984-7.03824j),(10.1376-7.60188j),(10.437240000000001-8.20512j),(10.629960000000002-8.56548j),(10.752720000000002-8.6592j),(10.85304-8.59716j),(10.97448-8.602440000000001j),(10.9758-8.45724j)
9.55,(8.895655371428573-5.3515628571428575j),(8.9562-5.281320000000001j),(9.24924-5.81592j),(9.63072-6.65148j),(9.83928-7.026360000000001j),(10.11384-7.59528j),(10.41084-8.191920000000001j),(10.60884-8.54832j),(10.74744-8.64996j),(10.833240000000002-8.574720000000001j),(10.97052-8.61036j),(10.96788-8.45724j)
9.6,(8.8837628-5.332021200000001j),(8.943000000000001-5.2734000000000005j),(9.23736-5.80272j),(9.62016-6.63036j),(9.83796-6.99864j),(10.096680000000001-7.55436j),(10.39236-8.151j),(10.600920000000002-8.50476j),(10.736880000000001-8.58792j),(10.833240000000002-8.53776j),(10.97448-8.56548j),(10.9758-8.42424j)
9.65,(8.87305822857143-5.317489885714286j),(8.9232-5.24436j),(9.21096-5.768400000000001j),(9.58716-6.58812j),(9.804960000000001-6.96168j),(10.07424-7.50288j),(10.387080000000001-8.0982j),(10.59168-8.45592j),(10.72236-8.5602j),(10.826640000000001-8.50608j),(10.952040000000002-8.5404j),(10.948080000000001-8.39916j)
9.7,(8.864714571428571-5.2972128000000005j),(8.90604-5.23116j),(9.2004-5.7538800000000005j),(9.58056-6.56436j),(9.78384-6.944520000000001j),(10.0518-7.505520000000001j),(10.34484-8.09952j),(10.556040000000001-8.45064j),(10.686720000000001-8.554920000000001j),(10.787040000000001-8.51268j),(10.921679999999999-8.51928j),(10.91112-8.374080000000001j)
9.75,(8.852515257142857-5.274015371428572j),(8.8968-5.20608j),(9.192480000000002-5.73144j),(9.57-6.55644j),(9.77196-6.92736j),(10.057080000000001-7.47648j),(10.33956-8.06784j),(10.56132-8.43612j),(10.692-8.524560000000001j),(10.77648-8.4678j),(10.913760000000002-8.49684j),(10.917720000000001-8.34768j)
9.8,(8.839942571428573-5.260282342857144j),(8.895480000000001-5.19552j),(9.192480000000002-5.7156j),(9.573960000000001-6.53532j),(9.77196-6.89832j),(10.03728-7.44876j),(10.33428-8.0388j),(10.536240000000001-8.38596j),(10.66164-8.48364j),(10.75536-8.4282j),(10.89924-8.45196j),(10.91112-8.30016j)
