Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(9.923761285714285-6.393445585714285j),(9.979980000000001-6.3041100000000005j),(10.362090000000002-6.951300000000001j),(10.769580000000001-7.883310000000001j),(11.081190000000001-8.359890000000002j),(11.37165-8.98734j),(11.76786-9.67683j),(12.02166-10.029330000000002j),(12.16125-10.068810000000001j),(12.23034-9.96306j),(12.354420000000001-9.93204j),(12.303660000000002-9.702210000000001j)
8.05,(9.907437514285718-6.370852014285712j),(9.98985-6.281550000000001j),(10.35504-6.93297j),(10.8147-7.897410000000001j),(11.103750000000002-8.313360000000001j),(11.428050000000002-8.96901j),(11.784780000000001-9.661320000000002j),(12.02307-10.047660000000002j),(12.17676-10.10547j),(12.272640000000003-10.008180000000001j),(12.399540000000002-9.982800000000001j),(12.337500000000002-9.76707j)
8.1,(9.89111374285715-6.34825844285714j),(9.924990000000001-6.267450000000001j),(10.29864-6.9118200000000005j),(10.75689-7.87767j),(11.03325-8.317590000000001j),(11.337810000000001-8.949270000000002j),(11.72415-9.61761j),(11.951160000000002-9.979980000000001j),(12.104850000000003-10.068810000000001j),(12.196500000000002-9.941910000000002j),(12.344550000000002-9.91371j),(12.296610000000001-9.70785j)
8.15,(9.874789971428568-6.325664871428568j),(9.922170000000001-6.26604j),(10.293000000000001-6.889260000000001j),(10.72869-7.838190000000001j),(11.027610000000001-8.283750000000001j),(11.32653-8.91402j),(11.695950000000002-9.559800000000001j),(11.931420000000001-9.915120000000002j),(12.110490000000002-9.991260000000002j),(12.173940000000002-9.885510000000002j),(12.320580000000001-9.85449j),(12.290970000000002-9.637350000000001j)
8.2,(9.8584662-6.302784600000001j),(9.90948-6.222330000000001j),(10.27467-6.845550000000001j),(10.716000000000001-7.801530000000001j),(10.999410000000001-8.221710000000002j),(11.274360000000001-8.875950000000001j),(11.640960000000002-9.558390000000001j),(11.890530000000002-9.93768j),(12.047040000000003-9.971520000000002j),(12.130230000000001-9.893970000000001j),(12.261360000000002-9.87282j),(12.227520000000002-9.641580000000001j)
8.25,(9.84214242857143-6.281143114285715j),(9.8841-6.19413j),(10.249290000000002-6.810300000000001j),(10.69344-7.767690000000001j),(10.969800000000001-8.204790000000001j),(11.282820000000003-8.86044j),(11.646600000000001-9.527370000000001j),(11.893350000000002-9.90243j),(12.030120000000002-9.982800000000001j),(12.114720000000002-9.896790000000001j),(12.25149-9.871410000000001j),(12.200730000000002-9.6585j)
8.3,(9.829951300000001-6.257413485714286j),(9.85731-6.172980000000001j),(10.232370000000001-6.80889j),(10.687800000000001-7.739490000000001j),(10.965570000000001-8.18364j),(11.274360000000001-8.81109j),(11.646600000000001-9.494940000000001j),(11.883480000000002-9.84603j),(12.05832-9.922170000000001j),(12.13587-9.831930000000002j),(12.288150000000002-9.80514j),(12.254310000000002-9.588000000000001j)
8.35,(9.816339428571428-6.235382571428572j),(9.871410000000001-6.16734j),(10.232370000000001-6.79338j),(10.66806-7.7296200000000015j),(10.944420000000001-8.16672j),(11.239110000000002-8.768790000000001j),(11.608530000000002-9.43713j),(11.829900000000002-9.830520000000002j),(12.013200000000001-9.905250000000002j),(12.09498-9.782580000000001j),(12.243030000000001-9.76143j),(12.22188-9.56544j)
8.4,(9.8041107-6.213692742857144j),(9.862950000000001-6.105300000000001j),(10.21404-6.727110000000001j),(10.64127-7.673220000000001j),(10.928910000000002-8.117370000000001j),(11.213730000000002-8.753280000000002j),(11.593020000000001-9.390600000000001j),(11.82003-9.78822j),(11.987820000000003-9.896790000000001j),(12.06819-9.781170000000001j),(12.200730000000002-9.774120000000002j),(12.16689-9.578130000000002j)
8.45,(9.790981585714286-6.190089342857144j),(9.831930000000002-6.11094j),(10.18725-6.73698j),(10.622940000000002-7.6591200000000015j),(10.88943-8.089170000000001j),(11.19963-8.730720000000002j),(11.571870000000002-9.40047j),(11.807340000000002-9.76566j),(11.94552-9.85026j),(12.030120000000002-9.740280000000002j),(12.16548-9.717720000000002j),(12.114720000000002-9.530190000000001j)
8.5,(9.7795626-6.165569442857143j),(9.813600000000001-6.089790000000001j),(10.16469-6.710190000000001j),(10.606020000000001-7.647840000000001j),(10.86687-8.07648j),(11.185530000000002-8.69124j),(11.54226-9.352530000000002j),(11.76504-9.723360000000001j),(11.930010000000001-9.803730000000002j),(12.011790000000001-9.693750000000001j),(12.159840000000003-9.68247j),(12.13587-9.48648j)
8.55,(9.763859900000002-6.1383692000000005j),(9.813600000000001-6.057360000000001j),(10.163280000000002-6.656610000000001j),(10.59615-7.58439j),(10.872510000000002-8.025720000000002j),(11.160150000000002-8.63061j),(11.529570000000001-9.296130000000002j),(11.749530000000002-9.659910000000002j),(11.930010000000001-9.752970000000001j),(12.00897-9.661320000000002j),(12.16548-9.65145j),(12.145740000000002-9.45405j)
8.6,(9.75111282857143-6.110510285714287j),(9.815010000000001-6.02493j),(10.160460000000002-6.63264j),(10.57923-7.560420000000001j),(10.865460000000002-7.9989300000000005j),(11.14887-8.619330000000001j),(11.504190000000003-9.300360000000001j),(11.73825-9.68106j),(11.897580000000001-9.772710000000002j),(11.979360000000002-9.686700000000002j),(12.110490000000002-9.689520000000002j),(12.07947-9.497760000000001j)
8.65,(9.734885742857143-6.086174357142859j),(9.779760000000001-6.01083j),(10.13085-6.62136j),(10.565130000000002-7.56324j),(10.824570000000001-7.983420000000001j),(11.137590000000001-8.615100000000002j),(11.499960000000002-9.290490000000002j),(11.743890000000002-9.665550000000001j),(11.875020000000003-9.73464j),(11.97231-9.661320000000002j),(12.100620000000003-9.63594j),(12.06396-9.43149j)
8.7,(9.720300971428573-6.0636251j),(9.752970000000001-6.012240000000001j),(10.095600000000001-6.6157200000000005j),(10.536930000000002-7.544910000000001j),(10.79073-7.984830000000001j),(11.107980000000001-8.5869j),(11.45343-9.234090000000002j),(11.694540000000002-9.607740000000002j),(11.85105-9.695160000000001j),(11.944110000000002-9.56685j),(12.092160000000002-9.56826j),(12.073830000000003-9.379320000000002j)
8.75,(9.711164842857144-6.04605582857143j),(9.758610000000001-5.96994j),(10.097010000000001-6.577650000000001j),(10.531290000000002-7.502610000000001j),(10.78509-7.941120000000001j),(11.079780000000001-8.534730000000001j),(11.4351-9.183330000000002j),(11.6607-9.5457j),(11.82849-9.65568j),(11.911680000000002-9.544290000000002j),(12.066780000000001-9.54993j),(12.05409-9.358170000000001j)
8.8,(9.700191685714286-6.0208752428571435j),(9.73323-5.9516100000000005j),(10.07445-6.55086j),(10.490400000000001-7.45749j),(10.76112-7.890360000000001j),(11.047350000000002-8.49666j),(11.394210000000001-9.153720000000002j),(11.618400000000001-9.53724j),(11.789010000000003-9.63594j),(11.86938-9.56967j),(12.02589-9.552750000000001j),(12.011790000000001-9.36945j)
8.85,(9.68557535714286-6.002139028571431j),(9.713490000000002-5.91072j),(10.04907-6.514200000000001j),(10.47348-7.4349300000000005j),(10.734330000000002-7.852290000000001j),(11.03607-8.46846j),(11.382930000000002-9.136800000000001j),(11.62827-9.53865j),(11.766450000000003-9.62607j),(11.84964-9.54288j),(12.001920000000002-9.5457j),(11.987820000000003-9.37791j)
8.9,(9.674198000000002-5.9827569j),(9.72195-5.892390000000001j),(10.063170000000001-6.5029200000000005j),(10.484760000000001-7.4349300000000005j),(10.735740000000002-7.831140000000001j),(11.048760000000001-8.47128j),(11.39703-9.143850000000002j),(11.60289-9.54288j),(11.75094-9.63594j),(11.84964-9.554160000000001j),(11.987820000000003-9.56403j),(11.97795-9.39483j)
8.95,(9.662820642857143-5.9629605j),(9.697980000000001-5.8952100000000005j),(10.02369-6.49023j),(10.43964-7.402500000000001j),(10.69344-7.815630000000001j),(10.98954-8.416290000000002j),(11.342040000000003-9.080400000000001j),(11.57046-9.458280000000002j),(11.73825-9.551340000000001j),(11.848230000000003-9.45687j),(11.99346-9.469560000000001j),(11.989230000000001-9.293310000000002j)
9.0,(9.645401771428572-5.9424557428571445j),(9.695160000000001-5.864190000000001j),(10.027920000000002-6.45639j),(10.445280000000002-7.3630200000000015j),(10.7019-7.790250000000001j),(10.988130000000002-8.386680000000002j),(11.329350000000002-9.04374j),(11.560590000000001-9.43149j),(11.718510000000002-9.53442j),(11.8017-9.44982j),(11.931420000000001-9.475200000000001j),(11.911680000000002-9.2919j)
