Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(10.48681157142857-6.75619427142857j),(10.54622-6.66179j),(10.95001-7.3457j),(11.38062-8.33059j),(11.70991-8.83421j),(12.01685-9.497259999999999j),(12.43554-10.22587j),(12.70374-10.598370000000001j),(12.85125-10.64009j),(12.924259999999999-10.52834j),(13.055380000000001-10.49556j),(13.001740000000002-10.25269j)
8.05,(10.469561628571432-6.7323187952380925j),(10.55665-6.63795j),(10.94256-7.32633j),(11.4283-8.34549j),(11.73375-8.78504j),(12.076450000000001-9.47789j),(12.453420000000001-10.209480000000001j),(12.705229999999998-10.617740000000001j),(12.867639999999998-10.67883j),(12.968960000000001-10.57602j),(13.103060000000001-10.5492j),(13.0375-10.32123j)
8.1,(10.452311685714292-6.708443319047615j),(10.488109999999999-6.62305j),(10.88296-7.30398j),(11.36721-8.324629999999999j),(11.65925-8.78951j),(11.98109-9.457030000000001j),(12.389349999999999-10.16329j),(12.629240000000001-10.54622j),(12.79165-10.64009j),(12.8885-10.50599j),(13.044950000000002-10.476189999999999j),(12.99429-10.25865j)
8.15,(10.435061742857139-6.684567842857139j),(10.48513-6.62156j),(10.876999999999999-7.28014j),(11.33741-8.28291j),(11.65329-8.75375j),(11.969169999999998-9.41978j),(12.35955-10.1022j),(12.60838-10.47768j),(12.79761-10.55814j),(12.86466-10.446390000000001j),(13.01962-10.41361j),(12.988330000000001-10.18415j)
8.2,(10.417811799999999-6.660389400000001j),(10.47172-6.57537j),(10.85763-7.233950000000001j),(11.324-8.24417j),(11.62349-8.68819j),(11.91404-9.37955j),(12.30144-10.10071j),(12.56517-10.50152j),(12.73056-10.53728j),(12.81847-10.45533j),(12.95704-10.432979999999999j),(12.921280000000001-10.18862j)
8.25,(10.400561857142856-6.637520028571429j),(10.444899999999999-6.54557j),(10.83081-7.1967j),(11.30016-8.20841j),(11.5922-8.67031j),(11.92298-9.363159999999999j),(12.3074-10.067929999999999j),(12.568150000000001-10.464269999999999j),(12.71268-10.5492j),(12.80208-10.45831j),(12.94661-10.43149j),(12.89297-10.2065j)
8.3,(10.387679033333333-6.612444038095238j),(10.41659-6.52322j),(10.81293-7.195209999999999j),(11.2942-8.178609999999999j),(11.58773-8.647960000000001j),(11.91404-9.31101j),(12.3074-10.03366j),(12.557720000000002-10.40467j),(12.742479999999999-10.48513j),(12.82443-10.38977j),(12.98535-10.36146j),(12.94959-10.132j)
8.35,(10.373294857142856-6.589163142857143j),(10.43149-6.517259999999999j),(10.81293-7.178819999999999j),(11.27334-8.16818j),(11.56538-8.63008j),(11.87679-9.26631j),(12.26717-9.97257j),(12.501100000000001-10.38828j),(12.694799999999999-10.46725j),(12.78122-10.33762j),(12.937669999999999-10.31527j),(12.91532-10.10816j)
8.4,(10.3603723-6.566242685714286j),(10.42255-6.4517j),(10.79356-7.10879j),(11.24503-8.10858j),(11.54899-8.57793j),(11.84997-9.24992j),(12.250779999999999-9.9234j),(12.490669999999998-10.34358j),(12.667980000000002-10.45831j),(12.752909999999998-10.33613j),(12.89297-10.32868j),(12.857209999999998-10.12157j)
8.45,(10.34649827142857-6.541300085714286j),(10.38977-6.45766j),(10.76525-7.119219999999999j),(11.22566-8.09368j),(11.50727-8.54813j),(11.83507-9.22608j),(12.228430000000001-9.93383j),(12.477260000000001-10.31974j),(12.62328-10.409139999999999j),(12.71268-10.29292j),(12.85572-10.26908j),(12.80208-10.07091j)
