Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(4.997071285714284-3.219394585714285j),(5.02538-3.17441j),(5.21779-3.5002999999999997j),(5.42298-3.96961j),(5.57989-4.20959j),(5.72615-4.5255399999999995j),(5.92566-4.87273j),(6.053459999999999-5.05023j),(6.123749999999999-5.07011j),(6.1585399999999995-5.016859999999999j),(6.22102-5.001239999999999j),(6.195460000000001-4.88551j)
8.05,(4.988851514285716-3.2080176809523793j),(5.030349999999999-3.1630499999999997j),(5.21424-3.4910699999999997j),(5.4456999999999995-3.9767099999999997j),(5.59125-4.18616j),(5.75455-4.51631j),(5.9341800000000005-4.86492j),(6.054169999999999-5.05946j),(6.1315599999999995-5.08857j),(6.17984-5.03958j),(6.24374-5.0268j),(6.2124999999999995-4.918169999999999j)
8.1,(4.980631742857145-3.196640776190474j),(4.9976899999999995-3.1559500000000003j),(5.18584-3.48042j),(5.416589999999999-3.9667699999999995j),(5.55575-4.188289999999999j),(5.70911-4.50637j),(5.903649999999999-4.84291j),(6.01796-5.02538j),(6.095350000000001-5.07011j),(6.1415-5.00621j),(6.21605-4.99201j),(6.19191-4.88835j)
8.15,(4.972411971428569-3.1852638714285693j),(4.99627-3.1552399999999996j),(5.183-3.46906j),(5.40239-3.94689j),(5.55291-4.17125j),(5.703429999999999-4.48862j),(5.88945-4.8138j),(6.008019999999999-4.992719999999999j),(6.09819-5.03106j),(6.13014-4.97781j),(6.20398-4.96219j),(6.18907-4.85285j)
8.2,(4.964192199999999-3.1737425999999997j),(4.989879999999999-3.13323j),(5.173769999999999-3.44705j),(5.396-3.92843j),(5.53871-4.14001j),(5.67716-4.46945j),(5.86176-4.81309j),(5.98743-5.00408j),(6.06624-5.02112j),(6.108129999999999-4.98207j),(6.17416-4.971419999999999j),(6.15712-4.854979999999999j)
8.25,(4.955972428571428-3.162845114285714j),(4.977099999999999-3.1190299999999995j),(5.16099-3.4293j),(5.384639999999999-3.91139j),(5.5238-4.131489999999999j),(5.68142-4.46164j),(5.864599999999999-4.79747j),(5.98885-4.98633j),(6.05772-5.0268j),(6.10032-4.98349j),(6.1691899999999995-4.97071j),(6.14363-4.863499999999999j)
8.3,(4.949833633333333-3.150896152380952j),(4.963609999999999-3.10838j),(5.152469999999999-3.42859j),(5.3818-3.8971899999999997j),(5.521669999999999-4.12084j),(5.67716-4.436789999999999j),(5.864599999999999-4.78114j),(5.98388-4.957929999999999j),(6.0719199999999995-4.99627j),(6.110969999999999-4.95083j),(6.18765-4.93734j),(6.17061-4.827999999999999j)
8.35,(4.942979428571428-3.1398025714285716j),(4.97071-3.1055399999999995j),(5.152469999999999-3.4207799999999997j),(5.37186-3.89222j),(5.511019999999999-4.1123199999999995j),(5.659409999999999-4.41549j),(5.84543-4.7520299999999995j),(5.9569-4.95012j),(6.049199999999999-4.98775j),(6.09038-4.925979999999999j),(6.164929999999999-4.91533j),(6.154279999999999-4.81664j)
8.4,(4.936821699999999-3.128880742857143j),(4.96645-3.0743j),(5.14324-3.3874099999999996j),(5.35837-3.86382j),(5.50321-4.08747j),(5.64663-4.40768j),(5.837619999999999-4.7286j),(5.951929999999999-4.92882j),(6.036420000000001-4.98349j),(6.076889999999999-4.92527j),(6.14363-4.92172j),(6.126589999999999-4.82303j)
8.45,(4.930210585714286-3.116995342857143j),(4.95083-3.0771399999999995j),(5.12975-3.3923799999999997j),(5.349139999999999-3.85672j),(5.48333-4.07327j),(5.63953-4.39632j),(5.82697-4.733569999999999j),(5.94554-4.91746j),(6.01512-4.9600599999999995j),(6.05772-4.90468j),(6.1258799999999995-4.89332j),(6.10032-4.79889j)
8.5,(4.9244606-3.104648442857142j),(4.941599999999999-3.06649j),(5.11839-3.37889j),(5.3406199999999995-3.8510400000000002j),(5.47197-4.066879999999999j),(5.632429999999999-4.37644j),(5.81206-4.709429999999999j),(5.924239999999999-4.89616j),(6.0073099999999995-4.93663j),(6.04849-4.88125j),(6.1230400000000005-4.87557j),(6.110969999999999-4.776879999999999j)
8.55,(4.916553566666667-3.0909518666666664j),(4.941599999999999-3.05016j),(5.11768-3.3519099999999997j),(5.335649999999999-3.8190899999999997j),(5.47481-4.04132j),(5.61965-4.34591j),(5.805669999999999-4.68103j),(5.91643-4.86421j),(6.0073099999999995-4.91107j),(6.04707-4.86492j),(6.1258799999999995-4.8599499999999995j),(6.11594-4.760549999999999j)
8.6,(4.910134828571428-3.076923619047619j),(4.94231-3.0338299999999996j),(5.1162600000000005-3.3398399999999997j),(5.3271299999999995-3.80702j),(5.47126-4.02783j),(5.61397-4.34023j),(5.79289-4.68316j),(5.910749999999999-4.874859999999999j),(5.99098-4.92101j),(6.03216-4.8777j),(6.09819-4.8791199999999995j),(6.08257-4.782559999999999j)
8.65,(4.901963742857142-3.064669357142858j),(4.92456-3.0267299999999997j),(5.101349999999999-3.33416j),(5.32003-3.8084399999999996j),(5.45067-4.02002j),(5.608289999999999-4.3381j),(5.79076-4.67819j),(5.91359-4.86705j),(5.97962-4.90184j),(6.02861-4.86492j),(6.0932200000000005-4.8521399999999995j),(6.0747599999999995-4.74919j)
