Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(5.982409285714285-3.8542047857142854j),(6.016300000000001-3.8003500000000003j),(6.246650000000001-4.1905j),(6.4923-4.752350000000001j),(6.68015-5.039650000000001j),(6.855250000000001-5.4179j),(7.094100000000001-5.833550000000001j),(7.2471000000000005-6.046050000000001j),(7.331250000000001-6.069850000000001j),(7.3729000000000005-6.006100000000001j),(7.447700000000001-5.9874j),(7.417100000000001-5.8488500000000005j)
8.05,(5.972568714285717-3.8405845476190463j),(6.0222500000000005-3.7867500000000005j),(6.242400000000001-4.17945j),(6.519500000000001-4.7608500000000005j),(6.6937500000000005-5.0116000000000005j),(6.889250000000001-5.40685j),(7.104300000000001-5.824200000000001j),(7.24795-6.057100000000001j),(7.3406-6.091950000000001j),(7.398400000000001-6.0333000000000006j),(7.474900000000001-6.018000000000001j),(7.437500000000001-5.88795j)
8.1,(5.962728142857147-3.8269643095238077j),(5.98315-3.7782500000000008j),(6.208400000000001-4.1667000000000005j),(6.48465-4.748950000000001j),(6.651250000000001-5.014150000000001j),(6.834850000000001-5.394950000000001j),(7.06775-5.79785j),(7.204600000000002-6.016300000000001j),(7.297250000000002-6.069850000000001j),(7.352500000000001-5.99335j),(7.441750000000002-5.97635j),(7.412850000000001-5.852250000000001j)
8.15,(5.95288757142857-3.8133440714285696j),(5.981450000000001-3.7774000000000005j),(6.205-4.1531j),(6.467650000000001-4.725150000000001j),(6.64785-4.99375j),(6.82805-5.3737j),(7.050750000000001-5.763000000000001j),(7.1927-5.977200000000001j),(7.300650000000001-6.023100000000001j),(7.338900000000001-5.959350000000001j),(7.427300000000001-5.940650000000001j),(7.409450000000001-5.80975j)
8.2,(5.943047-3.7995510000000006j),(5.973800000000001-3.7510500000000007j),(6.193950000000001-4.12675j),(6.46-4.703050000000001j),(6.630850000000001-4.9563500000000005j),(6.796600000000001-5.350750000000001j),(7.017600000000001-5.76215j),(7.168050000000001-5.990800000000001j),(7.262400000000001-6.0112000000000005j),(7.312550000000001-5.964450000000001j),(7.3916-5.951700000000001j),(7.371200000000001-5.8123000000000005j)
8.25,(5.933206428571429-3.786504714285715j),(5.958500000000001-3.7340500000000003j),(6.178650000000001-4.1055j),(6.446400000000001-4.682650000000001j),(6.613000000000001-4.94615j),(6.801700000000001-5.3414j),(7.021000000000001-5.74345j),(7.169750000000001-5.969550000000001j),(7.252200000000001-6.018000000000001j),(7.303200000000001-5.966150000000001j),(7.385650000000001-5.950850000000001j),(7.355050000000001-5.822500000000001j)
8.3,(5.925857166666667-3.772199619047619j),(5.94235-3.7213000000000003j),(6.16845-4.10465j),(6.4430000000000005-4.66565j),(6.610450000000001-4.933400000000001j),(6.796600000000001-5.31165j),(7.021000000000001-5.7239j),(7.163800000000001-5.93555j),(7.2692000000000005-5.981450000000001j),(7.31595-5.92705j),(7.407750000000001-5.910900000000001j),(7.387350000000001-5.78j)
8.35,(5.917651428571429-3.758918571428572j),(5.950850000000001-3.7179j),(6.16845-4.0953j),(6.431100000000001-4.659700000000001j),(6.597700000000001-4.9232000000000005j),(6.77535-5.286150000000001j),(6.998050000000001-5.68905j),(7.131500000000001-5.926200000000001j),(7.242-5.971250000000001j),(7.291300000000001-5.8973j),(7.38055-5.884550000000001j),(7.3678-5.766400000000001j)
8.4,(5.910279500000001-3.7458431428571437j),(5.94575-3.6805000000000003j),(6.157400000000001-4.055350000000001j),(6.41495-4.625700000000001j),(6.588350000000001-4.8934500000000005j),(6.760050000000001-5.276800000000001j),(6.988700000000001-5.6610000000000005j),(7.12555-5.9007000000000005j),(7.226700000000001-5.966150000000001j),(7.27515-5.896450000000001j),(7.355050000000001-5.892200000000001j),(7.334650000000001-5.774050000000001j)
8.45,(5.902364785714286-3.7316141428571434j),(5.92705-3.6839j),(6.14125-4.0613j),(6.4039-4.6172j),(6.5645500000000006-4.87645j),(6.75155-5.2632j),(6.975950000000001-5.666950000000001j),(7.1179000000000014-5.887100000000001j),(7.2012-5.9381j),(7.252200000000001-5.871800000000001j),(7.333800000000001-5.858200000000001j),(7.303200000000001-5.745150000000001j)
8.5,(5.895481-3.7168326428571428j),(5.916-3.6711500000000004j),(6.12765-4.0451500000000005j),(6.393700000000001-4.610400000000001j),(6.55095-4.8688j),(6.74305-5.239400000000001j),(6.958100000000001-5.638050000000001j),(7.0924000000000005-5.8616j),(7.191850000000001-5.910050000000001j),(7.241150000000001-5.843750000000001j),(7.330400000000001-5.836950000000001j),(7.31595-5.718800000000001j)
8.55,(5.886014833333334-3.700435333333334j),(5.916-3.6516000000000006j),(6.126800000000001-4.01285j),(6.3877500000000005-4.57215j),(6.554350000000001-4.8382000000000005j),(6.72775-5.202850000000001j),(6.95045-5.604050000000001j),(7.083050000000001-5.8233500000000005j),(7.191850000000001-5.87945j),(7.239450000000001-5.824200000000001j),(7.333800000000001-5.818250000000001j),(7.321900000000001-5.699250000000001j)
8.6,(5.878330428571429-3.683640952380953j),(5.916850000000001-3.63205j),(6.125100000000001-3.9984j),(6.377550000000001-4.5577000000000005j),(6.550100000000001-4.822050000000001j),(6.720950000000001-5.1960500000000005j),(6.935150000000001-5.6066j),(7.07625-5.8361j),(7.172300000000002-5.891350000000001j),(7.221600000000001-5.839500000000001j),(7.300650000000001-5.841200000000001j),(7.281950000000001-5.7256j)
8.65,(5.8685481428571435-3.6689703571428582j),(5.895600000000001-3.6235500000000003j),(6.1072500000000005-3.9916j),(6.3690500000000005-4.5594j),(6.52545-4.8127j),(6.714150000000001-5.193500000000001j),(6.932600000000002-5.600650000000001j),(7.079650000000001-5.8267500000000005j),(7.158700000000001-5.8684j),(7.217350000000001-5.824200000000001j),(7.2947000000000015-5.8089j),(7.2726-5.685650000000001j)
8.7,(5.859755904761906-3.6553768333333334j),(5.87945-3.6244000000000005j),(6.086000000000001-3.9882000000000004j),(6.35205-4.54835j),(6.505050000000001-4.813550000000001j),(6.696300000000001-5.176500000000001j),(6.90455-5.566650000000001j),(7.049900000000001-5.791900000000001j),(7.14425-5.844600000000001j),(7.200350000000001-5.767250000000001j),(7.289600000000001-5.7681000000000004j),(7.278550000000001-5.6542j)
8.75,(5.85424830952381-3.644785428571429j),(5.882850000000001-3.5989000000000004j),(6.08685-3.9652500000000006j),(6.348650000000001-4.52285j),(6.501650000000001-4.7872j),(6.6793000000000005-5.14505j),(6.8935-5.53605j),(7.0295000000000005-5.7545j),(7.13065-5.8208j),(7.180800000000001-5.75365j),(7.2743-5.7570500000000004j),(7.26665-5.64145j)
8.8,(5.847633285714286-3.6296056428571437j),(5.8675500000000005-3.5878500000000004j),(6.073250000000001-3.9491000000000005j),(6.324000000000001-4.49565j),(6.4872000000000005-4.756600000000001j),(6.659750000000001-5.1221000000000005j),(6.86885-5.5182j),(7.004000000000001-5.7494000000000005j),(7.106850000000001-5.8089j),(7.1553-5.76895j),(7.249650000000001-5.758750000000001j),(7.241150000000001-5.64825j)
8.85,(5.8388220238095245-3.6183107619047634j),(5.855650000000001-3.5632000000000006j),(6.057950000000001-3.9270000000000005j),(6.3138000000000005-4.48205j),(6.471050000000001-4.733650000000001j),(6.652950000000001-5.105100000000001j),(6.862050000000001-5.508000000000001j),(7.009950000000001-5.75025j),(7.093250000000001-5.802950000000001j),(7.143400000000001-5.752800000000001j),(7.235200000000001-5.7545j),(7.226700000000001-5.6533500000000005j)
8.9,(5.831963333333335-3.6066265j),(5.86075-3.5521500000000006j),(6.066450000000001-3.9202000000000004j),(6.320600000000001-4.48205j),(6.471900000000001-4.7209j),(6.6606000000000005-5.106800000000001j),(6.870550000000001-5.512250000000001j),(6.99465-5.752800000000001j),(7.083900000000001-5.8089j),(7.143400000000001-5.759600000000001j),(7.226700000000001-5.765550000000001j),(7.22075-5.663550000000001j)
8.95,(5.825104642857143-3.5946925000000003j),(5.8463-3.5538500000000006j),(6.042650000000001-3.9125500000000004j),(6.293400000000001-4.4625j),(6.446400000000001-4.711550000000001j),(6.6249-5.073650000000001j),(6.8374000000000015-5.474000000000001j),(6.9751-5.7018j),(7.07625-5.7579j),(7.142550000000001-5.700950000000001j),(7.230100000000001-5.708600000000001j),(7.227550000000001-5.60235j)
9.0,(5.814603904761905-3.582331476190477j),(5.844600000000001-3.5351500000000002j),(6.0452-3.89215j),(6.296800000000001-4.438700000000001j),(6.4515-4.696250000000001j),(6.62405-5.0558000000000005j),(6.829750000000001-5.4519j),(6.969150000000001-5.685650000000001j),(7.064350000000001-5.7477j),(7.1145000000000005-5.696700000000001j),(7.1927-5.712000000000001j),(7.180800000000001-5.601500000000001j)
9.05,(5.806886309523811-3.568195571428572j),(5.8233500000000005-3.52325j),(6.027350000000001-3.877700000000001j),(6.282350000000001-4.424250000000001j),(6.4319500000000005-4.67245j),(6.60705-5.042200000000001j),(6.805100000000001-5.445950000000001j),(6.949600000000001-5.67375j),(7.041400000000001-5.722200000000001j),(7.094100000000001-5.6831000000000005j),(7.179100000000001-5.677150000000001j),(7.1689-5.560700000000001j)
9.1,(5.797569500000001-3.557366571428572j),(5.818250000000001-3.5088000000000004j),(6.01545-3.8615500000000007j),(6.2662-4.4149j),(6.420050000000001-4.663950000000001j),(6.596850000000001-5.032j),(6.793200000000001-5.423j),(6.930050000000001-5.656750000000001j),(7.0150500000000005-5.70265j),(7.0669-5.65845j),(7.157000000000001-5.655900000000001j),(7.147650000000001-5.549650000000001j)
9.15,(5.792235142857144-3.545624428571429j),(5.8208-3.4969j),(6.01715-3.8488j),(6.2679-4.3953500000000005j),(6.418350000000001-4.64695j),(6.590050000000001-5.005650000000001j),(6.7949-5.39325j),(6.925800000000001-5.6202000000000005j),(7.0193-5.6865000000000006j),(7.074550000000001-5.634650000000001j),(7.159550000000001-5.643150000000001j),(7.15785-5.543700000000001j)
9.2,(5.781363238095239-3.5317937142857145j),(5.8157000000000005-3.486700000000001j),(6.00865-3.8369000000000004j),(6.253450000000001-4.374950000000001j),(6.404750000000001-4.62655j),(6.582400000000001-4.992050000000001j),(6.78385-5.3737j),(6.9113500000000005-5.6066j),(7.00485-5.66525j),(7.06775-5.629550000000001j),(7.150200000000002-5.632100000000001j),(7.142550000000001-5.5318000000000005j)
