Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(5.208215142857141-3.355425342857142j),(5.23772-3.30854j),(5.43826-3.6481999999999997j),(5.65212-4.13734j),(5.81566-4.38746j),(5.9681-4.71676j),(6.17604-5.07862j),(6.30924-5.26362j),(6.3825-5.28434j),(6.41876-5.22884j),(6.48388-5.21256j),(6.4572400000000005-5.09194j)
8.05,(5.199648057142858-3.3435677238095223j),(5.2429-3.2967j),(5.43456-3.6385799999999997j),(5.6758-4.14474j),(5.8275-4.36304j),(5.9977-4.70714j),(6.18492-5.07048j),(6.3099799999999995-5.27324j),(6.390639999999999-5.30358j),(6.4409600000000005-5.25252j),(6.507560000000001-5.2392j),(6.475-5.125979999999999j)
8.1,(5.191080971428574-3.331710104761903j),(5.20886-3.2893000000000003j),(5.40496-3.6274800000000003j),(5.64546-4.13438j),(5.7905-4.36526j),(5.950340000000001-4.69678j),(6.153099999999999-5.04754j),(6.272240000000001-5.23772j),(6.352900000000001-5.28434j),(6.401-5.21774j),(6.478700000000001-5.20294j),(6.45354-5.0949j)
8.15,(5.182513885714283-3.319852485714284j),(5.20738-3.28856j),(5.402-3.61564j),(5.63066-4.11366j),(5.78754-4.3475j),(5.944419999999999-4.67828j),(6.1383-5.0172j),(6.26188-5.20368j),(6.35586-5.24364j),(6.38916-5.18814j),(6.466119999999999-5.17186j),(6.45058-5.0579j)
8.2,(5.1739467999999995-3.3078444j),(5.20072-3.26562j),(5.39238-3.5927000000000002j),(5.624-4.09442j),(5.77274-4.31494j),(5.91704-4.6583j),(6.10944-5.0164599999999995j),(6.240419999999999-5.21552j),(6.32256-5.23328j),(6.366219999999999-5.19258j),(6.43504-5.18148j),(6.417280000000001-5.06012j)
8.25,(5.165379714285714-3.296486457142857j),(5.187399999999999-3.2508199999999996j),(5.37906-3.5742j),(5.612159999999999-4.07666j),(5.7572-4.3060599999999996j),(5.921480000000001-4.65016j),(6.1124-5.000179999999999j),(6.2419-5.197019999999999j),(6.31368-5.2392j),(6.35808-5.19406j),(6.42986-5.18074j),(6.40322-5.069j)
8.3,(5.158981533333333-3.2840326095238095j),(5.17334-3.23972j),(5.3701799999999995-3.57346j),(5.6092-4.06186j),(5.75498-4.2949600000000006j),(5.91704-4.62426j),(6.1124-4.98316j),(6.236720000000001-5.16742j),(6.32848-5.20738j),(6.369179999999999-5.16002j),(6.4491-5.14596j),(6.4313400000000005-5.032j)
8.35,(5.151837714285714-3.2724702857142858j),(5.18074-3.23676j),(5.3701799999999995-3.56532j),(5.59884-4.05668j),(5.74388-4.28608j),(5.89854-4.60206j),(6.092420000000001-4.95282j),(6.208600000000001-5.15928j),(6.304799999999999-5.1985j),(6.34772-5.134119999999999j),(6.42542-5.12302j),(6.414319999999999-5.02016j)
8.4,(5.1454198-3.261086971428572j),(5.1763-3.2042j),(5.3605599999999995-3.53054j),(5.584779999999999-4.02708j),(5.73574-4.26018j),(5.88522-4.59392j),(6.08428-4.9284j),(6.2034199999999995-5.13708j),(6.291480000000001-5.19406j),(6.333659999999999-5.13338j),(6.40322-5.1296800000000005j),(6.385459999999999-5.02682j)
8.45,(5.138529342857143-3.2486993714285712j),(5.16002-3.2071599999999996j),(5.3465-3.5357199999999995j),(5.5751599999999994-4.01968j),(5.71502-4.24538j),(5.87782-4.58208j),(6.073180000000001-4.93358j),(6.19676-5.12524j),(6.269279999999999-5.169639999999999j),(6.31368-5.1119200000000005j),(6.38472-5.10008j),(6.35808-5.00166j)
