Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(6.967747285714284-4.4890149857142845j),(7.00722-4.42629j),(7.27551-4.8807j),(7.56162-5.53509j),(7.78041-5.86971j),(7.984349999999999-6.3102599999999995j),(8.26254-6.794370000000001j),(8.44074-7.04187j),(8.53875-7.06959j),(8.587259999999999-6.99534j),(8.674380000000001-6.973559999999999j),(8.63874-6.81219j)
8.05,(6.956285914285716-4.473151414285712j),(7.01415-4.41045j),(7.270560000000001-4.86783j),(7.5933-5.54499j),(7.79625-5.83704j),(8.023950000000001-6.29739j),(8.274420000000001-6.78348j),(8.44173-7.054740000000001j),(8.549639999999998-7.09533j),(8.61696-7.027019999999999j),(8.70606-7.0092j),(8.6625-6.857729999999999j)
8.1,(6.944824542857147-4.4572878428571405j),(6.96861-4.40055j),(7.2309600000000005-4.8529800000000005j),(7.552709999999999-5.53113j),(7.7467500000000005-5.84001j),(7.960590000000001-6.283530000000001j),(8.23185-6.75279j),(8.391240000000002-7.00722j),(8.49915-7.06959j),(8.5635-6.9804900000000005j),(8.66745-6.96069j),(8.63379-6.8161499999999995j)
8.15,(6.933363171428568-4.441424271428569j),(6.966629999999999-4.39956j),(7.226999999999999-4.83714j),(7.53291-5.50341j),(7.742789999999999-5.81625j),(7.9526699999999995-6.25878j),(8.21205-6.7122j),(8.37738-6.96168j),(8.50311-7.015140000000001j),(8.54766-6.9408900000000004j),(8.65062-6.91911j),(8.62983-6.76665j)
8.2,(6.9219018-4.4253594000000005j),(6.957719999999999-4.36887j),(7.21413-4.806450000000001j),(7.524-5.477670000000001j),(7.72299-5.772690000000001j),(7.916040000000001-6.23205j),(8.17344-6.7112099999999995j),(8.34867-6.97752j),(8.45856-7.00128j),(8.516969999999999-6.94683j),(8.60904-6.931979999999999j),(8.585280000000001-6.76962j)
8.25,(6.9104404285714285-4.410164314285715j),(6.9399-4.349069999999999j),(7.19631-4.7817j),(7.508159999999999-5.4539100000000005j),(7.7022-5.76081j),(7.9219800000000005-6.221159999999999j),(8.1774-6.68943j),(8.35065-6.952769999999999j),(8.44668-7.0092j),(8.50608-6.94881j),(8.60211-6.93099j),(8.56647-6.781499999999999j)
8.3,(6.9018806999999995-4.393503085714285j),(6.9210899999999995-4.33422j),(7.18443-4.78071j),(7.5042-5.4341099999999996j),(7.69923-5.74596j),(7.916040000000001-6.186509999999999j),(8.1774-6.66666j),(8.343720000000001-6.91317j),(8.466479999999999-6.966629999999999j),(8.52093-6.90327j),(8.62785-6.88446j),(8.604090000000001-6.732j)
8.35,(6.892323428571428-4.3780345714285716j),(6.93099-4.33026j),(7.18443-4.769819999999999j),(7.49034-5.42718j),(7.684379999999999-5.73408j),(7.89129-6.15681j),(8.15067-6.6260699999999995j),(8.3061-6.90228j),(8.4348-6.954750000000001j),(8.49222-6.86862j),(8.596169999999999-6.85377j),(8.58132-6.7161599999999995j)
8.4,(6.8837373-4.362805542857143j),(6.92505-4.2867j),(7.1715599999999995-4.7232899999999995j),(7.47153-5.38758j),(7.67349-5.6994299999999996j),(7.87347-6.14592j),(8.13978-6.5934j),(8.299169999999998-6.87258j),(8.41698-6.94881j),(8.47341-6.86763j),(8.56647-6.86268j),(8.54271-6.72507j)
8.45,(6.874518985714285-4.346232942857143j),(6.90327-4.29066j),(7.152749999999999-4.730219999999999j),(7.45866-5.377680000000001j),(7.64577-5.67963j),(7.863569999999999-6.13008j),(8.12493-6.60033j),(8.29026-6.85674j),(8.387279999999999-6.9161399999999995j),(8.44668-6.83892j),(8.54172-6.82308j),(8.50608-6.69141j)
8.5,(6.8665014-4.3290168428571425j),(6.8904-4.27581j),(7.136909999999999-4.71141j),(7.44678-5.36976j),(7.62993-5.670719999999999j),(7.85367-6.10236j),(8.10414-6.56667j),(8.26056-6.82704j),(8.37639-6.88347j),(8.43381-6.80625j),(8.53776-6.79833j),(8.52093-6.6607199999999995j)
8.55,(6.8554761-4.3099188j),(6.8904-4.25304j),(7.1359200000000005-4.67379j),(7.43985-5.325209999999999j),(7.63389-5.63508j),(7.83585-6.0597900000000005j),(8.095229999999999-6.52707j),(8.24967-6.78249j),(8.37639-6.84783j),(8.43183-6.78348j),(8.54172-6.776549999999999j),(8.52786-6.63795j)
8.6,(6.846526028571428-4.2903582857142855j),(6.89139-4.23027j),(7.13394-4.65696j),(7.42797-5.30838j),(7.62894-5.61627j),(7.82793-6.05187j),(8.07741-6.53004j),(8.24175-6.797339999999999j),(8.353620000000001-6.86169j),(8.41104-6.8013j),(8.50311-6.80328j),(8.48133-6.66864j)
8.65,(6.835132542857142-4.273271357142858j),(6.86664-4.22037j),(7.113149999999999-4.649039999999999j),(7.41807-5.31036j),(7.60023-5.60538j),(7.82001-6.048900000000001j),(8.074440000000001-6.52311j),(8.24571-6.78645j),(8.33778-6.83496j),(8.406089999999999-6.78348j),(8.49618-6.76566j),(8.47044-6.62211j)
8.7,(6.824892171428572-4.2574388999999995j),(6.84783-4.22136j),(7.0884-4.64508j),(7.39827-5.29749j),(7.57647-5.60637j),(7.79922-6.0291j),(8.04177-6.48351j),(8.21106-6.74586j),(8.32095-6.80724j),(8.38629-6.71715j),(8.49024-6.718139999999999j),(8.47737-6.5854800000000004j)
8.75,(6.818477442857143-4.245103028571429j),(6.85179-4.19166j),(7.08939-4.61835j),(7.39431-5.26779j),(7.57251-5.575679999999999j),(7.77942-5.99247j),(8.0289-6.44787j),(8.187299999999999-6.702299999999999j),(8.305109999999999-6.77952j),(8.363520000000001-6.70131j),(8.47242-6.70527j),(8.46351-6.5706299999999995j)
8.8,(6.810772885714285-4.2274230428571435j),(6.83397-4.17879j),(7.073549999999999-4.59954j),(7.365600000000001-5.23611j),(7.55568-5.54004j),(7.75665-5.965739999999999j),(8.00019-6.42708j),(8.1576-6.69636j),(8.27739-6.76566j),(8.33382-6.71913j),(8.44371-6.70725j),(8.43381-6.57855j)
