Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(4.222877142857142-2.720615142857142j),(4.2468-2.6826j),(4.4094-2.9579999999999997j),(4.5828-3.3546j),(4.7154-3.5574j),(4.8389999999999995-3.8244j),(5.0076-4.1178j),(5.1156-4.2678j),(5.175-4.2846j),(5.2044-4.239599999999999j),(5.2572-4.2264j),(5.235600000000001-4.1286j)
8.05,(4.215930857142858-2.711000857142856j),(4.2509999999999994-2.673j),(4.4064-2.9501999999999997j),(4.601999999999999-3.3606j),(4.725-3.5376j),(4.863-3.8165999999999998j),(5.0148-4.1112j),(5.116199999999999-4.2756j),(5.1815999999999995-4.300199999999999j),(5.2224-4.2588j),(5.2764-4.248j),(5.25-4.156199999999999j)
8.1,(4.208984571428574-2.7013865714285696j),(4.2234-2.6670000000000003j),(4.3824-2.9412j),(4.5774-3.3522j),(4.695-3.5394j),(4.8246-3.8082000000000003j),(4.989-4.0926j),(5.0856-4.2468j),(5.151000000000001-4.2846j),(5.19-4.2306j),(5.253-4.2185999999999995j),(5.2326-4.130999999999999j)
8.15,(4.202038285714284-2.691772285714284j),(4.2222-2.6664j),(4.38-2.9316j),(4.5653999999999995-3.3354j),(4.6926-3.525j),(4.8198-3.7931999999999997j),(4.976999999999999-4.068j),(5.0771999999999995-4.2192j),(5.1534-4.2516j),(5.1804-4.2066j),(5.2428-4.1934j),(5.2302-4.101j)
8.2,(4.195092-2.682036j),(4.216799999999999-2.6478j),(4.372199999999999-2.9130000000000003j),(4.56-3.3198000000000003j),(4.6806-3.4986j),(4.7976-3.7769999999999997j),(4.9536-4.0674j),(5.0598-4.2288j),(5.1264-4.2432j),(5.1617999999999995-4.2102j),(5.2176-4.2012j),(5.2032-4.1028j)
8.25,(4.188145714285714-2.6728268571428573j),(4.2059999999999995-2.6357999999999997j),(4.3614-2.898j),(4.5504-3.3054j),(4.668-3.4914j),(4.801200000000001-3.7703999999999995j),(4.9559999999999995-4.0542j),(5.061-4.2138j),(5.1192-4.248j),(5.1552-4.2114j),(5.2134-4.2006j),(5.1918-4.109999999999999j)
8.3,(4.182958-2.6627291428571427j),(4.194599999999999-2.6268j),(4.3542-2.8973999999999998j),(4.548-3.2933999999999997j),(4.6662-3.4824j),(4.7976-3.7493999999999996j),(4.9559999999999995-4.0404j),(5.0568-4.1898j),(5.1312-4.2222j),(5.164199999999999-4.1838j),(5.229-4.1724j),(5.2146-4.08j)
8.35,(4.177165714285714-2.6533542857142858j),(4.2006-2.6243999999999996j),(4.3542-2.8907999999999996j),(4.5396-3.2892j),(4.6572-3.4751999999999996j),(4.7825999999999995-3.7314j),(4.9398-4.0158j),(5.034-4.1832j),(5.111999999999999-4.215j),(5.1468-4.1628j),(5.2097999999999995-4.1537999999999995j),(5.200799999999999-4.070399999999999j)
8.4,(4.171962-2.6441245714285717j),(4.197-2.598j),(4.3464-2.8626j),(4.5282-3.2652j),(4.6506-3.4541999999999997j),(4.7718-3.7248j),(4.933199999999999-3.996j),(5.029799999999999-4.1652j),(5.1012-4.2114j),(5.1354-4.1622j),(5.1918-4.1592j),(5.1774-4.0758j)
8.45,(4.1663751428571425-2.6340805714285715j),(4.1838-2.6003999999999996j),(4.335-2.8667999999999996j),(4.5203999999999995-3.2592000000000003j),(4.6338-3.4422j),(4.7658-3.7152j),(4.9242-4.0001999999999995j),(5.0244-4.1556j),(5.0832-4.191599999999999j),(5.1192-4.1448j),(5.1768-4.1352j),(5.1552-4.0554j)
8.5,(4.161516-2.623646571428571j),(4.176-2.5913999999999997j),(4.325399999999999-2.8554j),(4.5132-3.2544j),(4.6242-3.4368j),(4.759799999999999-3.6983999999999995j),(4.9116-3.9798j),(5.006399999999999-4.1376j),(5.0766-4.1718j),(5.1114-4.125j),(5.1744-4.1202j),(5.164199999999999-4.0367999999999995j)
8.55,(4.154834-2.612072j),(4.176-2.5776j),(4.3248-2.8326j),(4.5089999999999995-3.2274j),(4.6266-3.4152j),(4.749-3.6726j),(4.906199999999999-3.9558j),(4.9998-4.1106j),(5.0766-4.1502j),(5.1102-4.1112j),(5.1768-4.106999999999999j),(5.1684-4.023j)
8.6,(4.149409714285714-2.600217142857143j),(4.1766-2.5637999999999996j),(4.3236-2.8223999999999996j),(4.5018-3.2172j),(4.6236-3.4038j),(4.7442-3.6678j),(4.8954-3.9576j),(4.994999999999999-4.119599999999999j),(5.0628-4.1586j),(5.0976-4.122j),(5.1534-4.1232j),(5.1402-4.0416j)
8.65,(4.142504571428571-2.589861428571429j),(4.1616-2.5578j),(4.311-2.8175999999999997j),(4.4958-3.2184j),(4.606199999999999-3.3971999999999998j),(4.7394-3.666j),(4.8936-3.9534000000000002j),(4.9974-4.113j),(5.0532-4.142399999999999j),(5.0946-4.1112j),(5.1492-4.1004j),(5.1335999999999995-4.0134j)
8.7,(4.136298285714286-2.5802659999999995j),(4.1502-2.5584000000000002j),(4.296-2.8152j),(4.4838-3.2106j),(4.591799999999999-3.3978j),(4.7268-3.654j),(4.873799999999999-3.9294000000000002j),(4.9764-4.0884j),(5.042999999999999-4.1256j),(5.0826-4.071j),(5.1456-4.071599999999999j),(5.1378-3.9912j)
8.75,(4.132410571428571-2.5727897142857143j),(4.1526-2.5404j),(4.2966-2.799j),(4.4814-3.1925999999999997j),(4.5893999999999995-3.3791999999999995j),(4.714799999999999-3.6317999999999997j),(4.866-3.9078j),(4.962-4.061999999999999j),(5.033399999999999-4.1088j),(5.0688-4.0614j),(5.134799999999999-4.0638j),(5.1293999999999995-3.9821999999999997j)
8.8,(4.127741142857142-2.5620745714285715j),(4.1418-2.5326j),(4.287-2.7876j),(4.464-3.1733999999999996j),(4.579199999999999-3.3576j),(4.701-3.6155999999999997j),(4.848599999999999-3.8952j),(4.944-4.0584j),(5.0166-4.1004j),(5.0508-4.0722j),(5.1174-4.065j),(5.1114-3.9869999999999997j)
8.85,(4.121521428571429-2.554101714285715j),(4.1334-2.5152j),(4.276199999999999-2.772j),(4.456799999999999-3.1637999999999997j),(4.5678-3.3413999999999997j),(4.6962-3.6036j),(4.8438-3.888j),(4.9482-4.058999999999999j),(5.007000000000001-4.0962j),(5.0424-4.0607999999999995j),(5.1072-4.061999999999999j),(5.1012-3.9905999999999997j)
