Frequency,0,1,2,3,4,5,6,7,8,9,10,11
8.0,(5.912027999999999-3.8088611999999995j),(5.945520000000001-3.7556400000000005j),(6.173160000000001-4.1412j),(6.415920000000001-4.696440000000001j),(6.601560000000001-4.980360000000001j),(6.7746-5.35416j),(7.01064-5.764920000000001j),(7.161840000000001-5.974920000000001j),(7.245000000000001-5.99844j),(7.286160000000001-5.935440000000001j),(7.360080000000001-5.91696j),(7.329840000000002-5.7800400000000005j)
8.05,(5.902303200000002-3.795401199999999j),(5.9514000000000005-3.7422000000000004j),(6.168960000000001-4.13028j),(6.442800000000001-4.704840000000001j),(6.615-4.952640000000001j),(6.808200000000001-5.343240000000001j),(7.020720000000001-5.755680000000001j),(7.16268-5.9858400000000005j),(7.25424-6.0202800000000005j),(7.311360000000001-5.96232j),(7.386960000000001-5.9472000000000005j),(7.3500000000000005-5.8186800000000005j)
8.1,(5.892578400000004-3.781941199999998j),(5.9127600000000005-3.7338000000000005j),(6.13536-4.117680000000001j),(6.40836-4.69308j),(6.573-4.95516j),(6.754440000000001-5.331480000000001j),(6.9846-5.729640000000001j),(7.119840000000002-5.945520000000001j),(7.211400000000001-5.99844j),(7.266000000000001-5.922840000000001j),(7.354200000000001-5.90604j),(7.325640000000001-5.7834j)
8.15,(5.882853599999998-3.7684811999999983j),(5.91108-3.7329600000000003j),(6.132000000000001-4.104240000000001j),(6.391560000000001-4.669560000000001j),(6.569640000000001-4.9350000000000005j),(6.74772-5.310480000000001j),(6.9678-5.695200000000001j),(7.10808-5.906880000000001j),(7.214760000000001-5.952240000000001j),(7.252560000000001-5.889240000000001j),(7.33992-5.870760000000001j),(7.322280000000001-5.7414000000000005j)
8.2,(5.8731288-3.7548504000000005j),(5.90352-3.7069200000000007j),(6.12108-4.078200000000001j),(6.384-4.6477200000000005j),(6.552840000000001-4.898040000000001j),(6.716640000000001-5.287800000000001j),(6.935040000000001-5.6943600000000005j),(7.0837200000000005-5.92032j),(7.176960000000001-5.940480000000001j),(7.226520000000001-5.894280000000001j),(7.304640000000001-5.88168j),(7.284480000000001-5.743920000000001j)
8.25,(5.863404-3.7419576000000006j),(5.888400000000001-3.6901200000000003j),(6.1059600000000005-4.057200000000001j),(6.37056-4.627560000000001j),(6.535200000000001-4.8879600000000005j),(6.721680000000001-5.278560000000001j),(6.938400000000001-5.67588j),(7.085400000000001-5.89932j),(7.166880000000001-5.9472000000000005j),(7.2172800000000015-5.8959600000000005j),(7.298760000000001-5.880840000000001j),(7.268520000000001-5.7540000000000004j)
8.3,(5.856141200000001-3.7278208j),(5.87244-3.6775200000000003j),(6.09588-4.05636j),(6.3672-4.61076j),(6.532680000000001-4.875360000000001j),(6.716640000000001-5.24916j),(6.938400000000001-5.656560000000001j),(7.079520000000001-5.8657200000000005j),(7.183680000000001-5.91108j),(7.2298800000000005-5.8573200000000005j),(7.320600000000001-5.841360000000001j),(7.300440000000001-5.712000000000001j)
8.35,(5.848032-3.7146960000000004j),(5.880840000000001-3.67416j),(6.09588-4.0471200000000005j),(6.355440000000001-4.6048800000000005j),(6.52008-4.86528j),(6.695640000000001-5.223960000000001j),(6.915720000000001-5.62212j),(7.047600000000001-5.856480000000001j),(7.1568000000000005-5.901000000000001j),(7.20552-5.827920000000001j),(7.29372-5.815320000000001j),(7.2811200000000005-5.6985600000000005j)
8.4,(5.840746800000001-3.7017744000000006j),(5.875800000000001-3.6372000000000004j),(6.084960000000001-4.00764j),(6.33948-4.571280000000001j),(6.510840000000001-4.83588j),(6.6805200000000005-5.214720000000001j),(6.90648-5.5944j),(7.04172-5.8312800000000005j),(7.141680000000001-5.8959600000000005j),(7.18956-5.8270800000000005j),(7.268520000000001-5.8228800000000005j),(7.24836-5.70612j)
8.45,(5.832925200000001-3.6877128000000003j),(5.8573200000000005-3.6405600000000002j),(6.069-4.01352j),(6.32856-4.562880000000001j),(6.48732-4.8190800000000005j),(6.6721200000000005-5.201280000000001j),(6.893880000000001-5.600280000000001j),(7.034160000000001-5.81784j),(7.11648-5.86824j),(7.166880000000001-5.802720000000001j),(7.247520000000001-5.789280000000001j),(7.2172800000000015-5.677560000000001j)
