Material Code,Real,Imaginary
0,3.389651904976286,-1.9933534639473283
1,3.457444943075812,-2.033220533226276
2,3.5252379811753367,-2.073087602505222
3,3.593031019274862,-2.1129546717841685
4,3.660824057374389,-2.1528217410631156
5,3.7286170954739144,-2.1926888103420614
6,3.7964101335734406,-2.2325558796210077
7,3.8642031716729655,-2.272422948899955
8,3.931996209772491,-2.3122900181789
9,3.9997892478720174,-2.352157087457848
10,4.067582285971544,-2.392024156736794
11,4.1353753240710684,-2.431891226015742
12,4.2031683621705955,-2.471758295294687
13,4.270961400270121,-2.511625364573635
14,4.338754438369645,-2.5514924338525806
15,4.40654747646917,-2.5913595031315273
16,4.474340514568698,-2.6312265724104735
17,4.542133552668222,-2.671093641689421
18,4.6099265907677465,-2.7109607109683656
19,4.6777196288672735,-2.7508277802473127
20,4.745512666966802,-2.7906948495262593
21,4.813305705066325,-2.830561918805206
22,4.881098743165853,-2.8704289880841536
23,4.948891781265377,-2.910296057363099
24,5.016684819364901,-2.9501631266420456
25,5.084477857464429,-2.9900301959209927
26,5.152270895563953,-3.02989726519994
27,5.2200639336634795,-3.069764334478885
28,5.287856971763007,-3.1096314037578323
29,5.355650009862531,-3.1494984730367803
30,5.423443047962057,-3.1893655423157257
31,5.491236086061584,-3.2292326115946715
32,5.559029124161108,-3.2690996808736195
33,5.626822162260635,-3.308966750152565
34,5.6946152003601584,-3.3488338194315124
35,5.7624082384596855,-3.388700888710459
36,5.830201276559213,-3.4285679579894053
37,5.897994314658738,-3.468435027268352
38,5.965787352758263,-3.5083020965472977
39,6.033580390857787,-3.5481691658262444
40,6.101373428957315,-3.588036235105191
41,6.16916646705684,-3.6279033043841387
42,6.236959505156364,-3.6677703736630836
43,6.304752543255891,-3.7076374429420307
44,6.372545581355419,-3.7475045122209774
45,6.440338619454943,-3.787371581499924
46,6.508131657554468,-3.8272386507788707
47,6.575924695653993,-3.867105720057815
48,6.64371773375352,-3.906972789336763
49,6.711510771853043,-3.9468398586157103
50,6.779303809952572,-3.9867069278946574
51,6.8470968480520975,-4.026573997173604
52,6.914889886151625,-4.066441066452551
53,6.982682924251148,-4.106308135731495
54,7.050475962350673,-4.146175205010445
55,7.1182690004502,-4.186042274289392
56,7.186062038549724,-4.225909343568337
57,7.253855076649252,-4.265776412847282
58,7.321648114748778,-4.305643482126231
59,7.389441152848303,-4.345510551405177
60,7.457234190947829,-4.385377620684123
61,7.525027229047355,-4.425244689963069
62,7.59282026714688,-4.465111759242015
63,7.6606133052464065,-4.50497882852096
64,7.728406343345932,-4.54484589779991
65,7.796199381445456,-4.584712967078856
66,7.863992419544982,-4.6245800363578
67,7.931785457644508,-4.664447105636747
68,7.999578495744036,-4.704314174915697
69,8.06737153384356,-4.744181244194642
70,8.13516457194309,-4.784048313473589
71,8.20295761004261,-4.823915382752535
72,8.270750648142137,-4.863782452031484
73,8.338543686241664,-4.903649521310428
74,8.406336724341191,-4.943516590589374
75,8.474129762440715,-4.98338365986832
76,8.541922800540242,-5.0232507291472706
77,8.609715838639769,-5.063117798426213
78,8.67750887673929,-5.102984867705161
79,8.74530191483882,-5.1428519369841075
80,8.81309495293834,-5.182719006263055
81,8.88088799103787,-5.222586075542
82,8.948681029137395,-5.262453144820947
83,9.016474067236922,-5.302320214099895
84,9.084267105336444,-5.34218728337884
85,9.152060143435973,-5.3820543526577875
86,9.219853181535493,-5.421921421936731
87,9.287646219635027,-5.461788491215681
88,9.355439257734547,-5.501655560494625
89,9.423232295834072,-5.541522629773573
90,9.491025333933605,-5.581389699052519
91,9.55881837203313,-5.621256768331468
92,9.62661141013265,-5.661123837610413
93,9.69440444823218,-5.700990906889359
94,9.762197486331704,-5.740857976168305
95,9.829990524431228,-5.780725045447253
96,9.897783562530755,-5.820592114726198
97,9.96557660063028,-5.860459184005146
98,10.033369638729802,-5.900326253284091
99,10.101162676829327,-5.94019332256304
100,10.168955714928858,-5.9800603918419855
