Material Code,Real,Imaginary
0,3.591960854960608,-2.1123253399817843
1,3.66380007205982,-2.1545718467814203
2,3.7356392891590326,-2.1968183535810537
3,3.807478506258243,-2.2390648603806915
4,3.8793177233574565,-2.2813113671803267
5,3.951156940456668,-2.3235578739799636
6,4.022996157555883,-2.365804380779598
7,4.0948353746550925,-2.4080508875792344
8,4.166674591754304,-2.4502973943788704
9,4.238513808853519,-2.4925439011785073
10,4.310353025952731,-2.534790407978142
11,4.382192243051944,-2.5770369147777767
12,4.454031460151154,-2.619283421577412
13,4.525870677250364,-2.6615299283770493
14,4.597709894349576,-2.7037764351766844
15,4.669549111448792,-2.746022941976319
16,4.7413883285480045,-2.788269448775954
17,4.813227545647214,-2.8305159555755925
18,4.885066762746426,-2.8727624623752264
19,4.956905979845639,-2.915008969174862
20,5.0287451969448504,-2.9572554759744953
21,5.100584414044063,-2.9995019827741354
22,5.172423631143279,-3.0417484895737705
23,5.24426284824249,-3.083994996373405
24,5.316102065341697,-3.126241503173039
25,5.387941282440914,-3.168488009972674
26,5.459780499540128,-3.2107345167723134
27,5.531619716639334,-3.2529810235719476
28,5.603458933738547,-3.2952275303715837
29,5.675298150837761,-3.337474037171219
30,5.7471373679369755,-3.379720543970856
31,5.818976585036183,-3.421967050770491
32,5.8908158021354,-3.464213557570126
33,5.962655019234612,-3.506460064369762
34,6.034494236333816,-3.5487065711694
35,6.1063334534330345,-3.5909530779690364
36,6.178172670532245,-3.633199584768669
37,6.250011887631457,-3.6754460915683045
38,6.321851104730672,-3.71769259836794
39,6.393690321829883,-3.7599391051675752
40,6.465529538929096,-3.8021856119672117
41,6.5373687560283065,-3.844432118766848
42,6.609207973127519,-3.886678625566484
43,6.681047190226727,-3.9289251323661194
44,6.752886407325942,-3.9711716391657554
45,6.824725624425156,-4.0134181459653915
46,6.896564841524369,-4.055664652765027
47,6.96840405862358,-4.097911159564658
48,7.0402432757227915,-4.140157666364295
49,7.112082492822003,-4.182404173163935
50,7.183921709921216,-4.2246506799635695
51,7.255760927020426,-4.266897186763206
52,7.327600144119641,-4.30914369356284
53,7.399439361218853,-4.351390200362473
54,7.471278578318065,-4.393636707162108
55,7.543117795417278,-4.435883213961749
56,7.614957012516486,-4.478129720761383
57,7.686796229615702,-4.520376227561022
58,7.758635446714913,-4.562622734360653
59,7.830474663814125,-4.604869241160289
60,7.902313880913336,-4.647115747959927
61,7.9741530980125495,-4.689362254759562
62,8.045992315111764,-4.731608761559196
63,8.117831532210975,-4.773855268358829
64,8.189670749310187,-4.816101775158469
65,8.261509966409406,-4.858348281958101
66,8.333349183508608,-4.900594788757741
67,8.405188400607825,-4.942841295557374
68,8.477027617707039,-4.9850878023570155
69,8.548866834806248,-5.02733430915665
70,8.620706051905463,-5.069580815956285
71,8.692545269004674,-5.11182732275592
72,8.764384486103888,-5.1540738295555535
73,8.836223703203089,-5.196320336355189
74,8.908062920302308,-5.238566843154824
75,8.97990213740152,-5.280813349954459
76,9.051741354500727,-5.323059856754099
77,9.123580571599955,-5.3653063635537315
78,9.195419788699152,-5.407552870353369
79,9.267259005798374,-5.449799377153003
80,9.339098222897585,-5.492045883952638
81,9.410937439996792,-5.534292390752277
82,9.482776657096009,-5.576538897551908
83,9.55461587419521,-5.618785404351547
84,9.626455091294428,-5.661031911151183
85,9.698294308393647,-5.703278417950817
86,9.770133525492852,-5.745524924750453
87,9.84197274259207,-5.78777143155009
88,9.913811959691278,-5.830017938349724
89,9.985651176790485,-5.872264445149358
90,10.057490393889701,-5.914510951948991
91,10.129329610988917,-5.956757458748629
92,10.201168828088125,-5.999003965548272
93,10.273008045187348,-6.041250472347905
94,10.344847262286557,-6.083496979147538
95,10.416686479385767,-6.125743485947175
96,10.48852569648498,-6.16798999274681
97,10.56036491358419,-6.210236499546446
98,10.632204130683395,-6.252483006346078
99,10.704043347782612,-6.294729513145717
100,10.775882564881828,-6.336976019945348
