Material Code,Real,Imaginary
0,3.406634094933686,-2.003340184745207
1,3.4747667768323596,-2.0434069884401116
2,3.542899458731033,-2.083473792135015
3,3.611032140629706,-2.12354059582992
4,3.679164822528381,-2.163607399524824
5,3.7472975044270544,-2.203674203219727
6,3.815430186325729,-2.2437410069146315
7,3.883562868224401,-2.2838078106095363
8,3.951695550123075,-2.323874614304439
9,4.019828232021749,-2.363941417999345
10,4.087960913920424,-2.4040082216942475
11,4.1560935958190965,-2.444075025389153
12,4.224226277717771,-2.4841418290840562
13,4.292358959616445,-2.5242086327789615
14,4.360491641515117,-2.5642754364738645
15,4.42862432341379,-2.6043422401687693
16,4.496757005312466,-2.6444090438636727
17,4.564889687211138,-2.684475847558578
18,4.633022369109811,-2.7245426512534805
19,4.701155051008485,-2.7646094549483844
20,4.769287732907162,-2.8046762586432887
21,4.837420414805834,-2.8447430623381935
22,4.90555309670451,-2.8848098660330987
23,4.973685778603181,-2.924876669728001
24,5.041818460501854,-2.964943473422906
25,5.109951142400528,-3.0050102771178104
26,5.178083824299202,-3.045077080812715
27,5.246216506197875,-3.085143884507618
28,5.31434918809655,-3.125210688202523
29,5.382481869995222,-3.165277491897428
30,5.4506145518938975,-3.2053442955923317
31,5.518747233792573,-3.2454110992872347
32,5.586879915691244,-3.28547790298214
33,5.655012597589919,-3.325544706677043
34,5.72314527948859,-3.3656115103719486
35,5.791277961387265,-3.405678314066852
36,5.8594106432859405,-3.4457451177617564
37,5.9275433251846135,-3.4858119214566603
38,5.995676007083287,-3.5258787251515638
39,6.06380868898196,-3.565945528846468
40,6.131941370880635,-3.606012332541373
41,6.200074052779308,-3.6460791362362768
42,6.268206734677981,-3.6861459399311802
43,6.336339416576655,-3.7262127436260846
44,6.404472098475331,-3.766279547320989
45,6.472604780374002,-3.806346351015893
46,6.540737462272675,-3.8464131547107976
47,6.608870144171349,-3.886479958405699
48,6.677002826070023,-3.9265467621006054
49,6.745135507968697,-3.9666135657955093
50,6.813268189867372,-4.0066803694904145
51,6.881400871766045,-4.046747173185319
52,6.94953355366472,-4.086813976880222
53,7.017666235563392,-4.126880780575124
54,7.085798917462066,-4.166947584270031
55,7.15393159936074,-4.207014387964936
56,7.222064281259412,-4.24708119165984
57,7.290196963158087,-4.287147995354744
58,7.358329645056762,-4.327214799049648
59,7.426462326955435,-4.367281602744551
60,7.494595008854109,-4.407348406439454
61,7.562727690752783,-4.447415210134359
62,7.6308603726514574,-4.487482013829263
63,7.69899305455013,-4.527548817524165
64,7.767125736448803,-4.567615621219073
65,7.835258418347476,-4.6076824249139765
66,7.90339110024615,-4.647749228608878
67,7.971523782144825,-4.6878160323037825
68,8.0396564640435,-4.727882835998691
69,8.10778914594217,-4.767949639693593
70,8.175921827840849,-4.808016443388496
71,8.244054509739518,-4.8480832470834
72,8.312187191638193,-4.888150050778306
73,8.38031987353687,-4.9282168544732095
74,8.448452555435543,-4.9682836581681125
75,8.516585237334215,-5.008350461863016
76,8.58471791923289,-5.048417265557924
77,8.652850601131565,-5.088484069252825
78,8.720983283030234,-5.128550872947729
79,8.78911596492891,-5.168617676642633
80,8.85724864682758,-5.2086844803375385
81,8.925381328726258,-5.248751284032442
82,8.993514010624931,-5.288818087727345
83,9.061646692523606,-5.328884891422251
84,9.129779374422275,-5.368951695117154
85,9.197912056320954,-5.40901849881206
86,9.266044738219621,-5.449085302506961
87,9.334177420118303,-5.4891521062018676
88,9.40231010201697,-5.529218909896769
89,9.470442783915644,-5.569285713591675
90,9.538575465814324,-5.6093525172865775
91,9.606708147712997,-5.649419320981484
92,9.674840829611668,-5.689486124676388
93,9.742973511510346,-5.729552928371293
94,9.811106193409017,-5.769619732066196
95,9.879238875307687,-5.8096865357611005
96,9.947371557206361,-5.849753339456002
97,10.015504239105038,-5.889820143150908
98,10.083636921003707,-5.929886946845812
99,10.151769602902379,-5.969953750540718
100,10.219902284801057,-6.010020554235621
