Material Code,Real,Imaginary
0,3.4408541439296356,-2.0234639777229986
1,3.5096712268082273,-2.0639332572774594
2,3.57848830968682,-2.1044025368319184
3,3.6473053925654115,-2.144871816386379
4,3.716122475444006,-2.1853410959408395
5,3.7849395583225984,-2.2258103754952994
6,3.853756641201192,-2.2662796550497584
7,3.9225737240797827,-2.3067489346042196
8,3.9913908069583752,-2.3472182141586777
9,4.06020788983697,-2.3876874937131407
10,4.129024972715562,-2.428156773267599
11,4.197842055594154,-2.4686260528220596
12,4.266659138472749,-2.509095332376518
13,4.33547622135134,-2.54956461193098
14,4.404293304229931,-2.590033891485439
15,4.473110387108523,-2.630503171039899
16,4.54192746998712,-2.670972450594358
17,4.610744552865708,-2.71144173014882
18,4.679561635744301,-2.751911009703278
19,4.748378718622897,-2.7923802892577383
20,4.817195801501489,-2.8328495688121977
21,4.886012884380081,-2.873318848366659
22,4.954829967258676,-2.9137881279211206
23,5.023647050137267,-2.9542574074755774
24,5.0924641330158575,-2.994726687030038
25,5.1612812158944505,-3.0351959665844985
26,5.230098298773045,-3.0756652461389593
27,5.298915381651636,-3.1161345256934188
28,5.367732464530229,-3.1566038052478786
29,5.436549547408822,-3.1970730848023394
30,5.505366630287416,-3.237542364356799
31,5.574183713166009,-3.2780116439112588
32,5.643000796044601,-3.318480923465719
33,5.711817878923194,-3.3589502030201785
34,5.780634961801784,-3.3994194825746398
35,5.849452044680379,-3.4398887621290988
36,5.918269127558973,-3.4803580416835587
37,5.987086210437565,-3.5208273212380186
38,6.055903293316158,-3.561296600792478
39,6.12472037619475,-3.601765880346939
40,6.193537459073343,-3.6422351599013987
41,6.262354541951935,-3.6827044394558586
42,6.331171624830525,-3.723173719010318
43,6.399988707709119,-3.7636429985647784
44,6.468805790587715,-3.8041122781192382
45,6.537622873466305,-3.8445815576736977
46,6.606439956344897,-3.885050837228158
47,6.675257039223489,-3.9255201167826153
48,6.744074122102083,-3.9659893963370783
49,6.812891204980676,-4.006458675891539
50,6.881708287859271,-4.046927955445998
51,6.9505253707378625,-4.08739723500046
52,7.0193424536164555,-4.127866514554918
53,7.088159536495047,-4.1683357941093755
54,7.15697661937364,-4.208805073663838
55,7.225793702252232,-4.249274353218299
56,7.294610785130823,-4.289743632772758
57,7.363427868009418,-4.33021291232722
58,7.432244950888012,-4.370682191881679
59,7.501062033766604,-4.411151471436138
60,7.569879116645197,-4.451620750990599
61,7.638696199523788,-4.492090030545057
62,7.707513282402383,-4.532559310099517
63,7.776330365280975,-4.573028589653974
64,7.845147448159566,-4.613497869208439
65,7.913964531038159,-4.653967148762898
66,7.9827816139167505,-4.694436428317355
67,8.051598696795347,-4.7349057078718175
68,8.120415779673941,-4.775374987426282
69,8.18923286255253,-4.815844266980739
70,8.258049945431125,-4.8563135465351985
71,8.326867028309715,-4.896782826089658
72,8.395684111188308,-4.937252105644119
73,8.464501194066901,-4.977721385198577
74,8.533318276945497,-5.018190664753036
75,8.602135359824088,-5.058659944307497
76,8.67095244270268,-5.0991292238619605
77,8.739769525581275,-5.139598503416417
78,8.808586608459862,-5.180067782970878
79,8.877403691338458,-5.220537062525336
80,8.946220774217046,-5.261006342079798
81,9.015037857095644,-5.301475621634259
82,9.08385493997424,-5.341944901188716
83,9.15267202285283,-5.3824141807431785
84,9.221489105731417,-5.422883460297638
85,9.290306188610014,-5.463352739852098
86,9.359123271488603,-5.503822019406556
87,9.427940354367202,-5.544291298961019
88,9.496757437245794,-5.584760578515477
89,9.565574520124382,-5.625229858069937
90,9.634391603002978,-5.6656991376243955
91,9.703208685881572,-5.706168417178858
92,9.772025768760162,-5.746637696733319
93,9.840842851638762,-5.787106976287778
94,9.90965993451735,-5.827576255842239
95,9.97847701739594,-5.868045535396699
96,10.047294100274534,-5.908514814951155
97,10.116111183153128,-5.948984094505617
98,10.184928266031715,-5.989453374060076
99,10.253745348910307,-6.029922653614538
100,10.322562431788901,-6.070391933168997
