Material Code,Real,Imaginary
0,3.595552815815568,-2.114437665321766
1,3.6674638721318793,-2.1567264186282014
2,3.7393749284481914,-2.1990151719346347
3,3.811285984764501,-2.241303925241072
4,3.8831970410808134,-2.2835926785475067
5,3.9551080973971247,-2.325881431853943
6,4.0270191537134385,-2.3681701851603774
7,4.098930210029748,-2.4104589384668134
8,4.1708412663460575,-2.452747691773249
9,4.242752322662372,-2.4950364450796854
10,4.314663378978683,-2.53732519838612
11,4.386574435294995,-2.5796139516925543
12,4.458485491611305,-2.621902704998989
13,4.530396547927613,-2.664191458305426
14,4.602307604243925,-2.706480211611861
15,4.674218660560241,-2.748768964918295
16,4.746129716876552,-2.7910577182247294
17,4.818040773192861,-2.833346471531168
18,4.889951829509172,-2.8756352248376014
19,4.961862885825484,-2.9179239781440365
20,5.033773942141795,-2.9602127314504694
21,5.1056849984581065,-3.0025014847569094
22,5.177596054774422,-3.044790238063344
23,5.249507111090732,-3.087078991369778
24,5.321418167407038,-3.1293677446762116
25,5.393329223723354,-3.1716564979826467
26,5.4652402800396676,-3.2139452512890854
27,5.537151336355972,-3.256234004595519
28,5.609062392672285,-3.2985227579019547
29,5.680973448988598,-3.34081151120839
30,5.752884505304912,-3.3831002645148267
31,5.824795561621219,-3.425389017821261
32,5.896706617937535,-3.4676777711276956
33,5.968617674253846,-3.5099665244341316
34,6.040528730570149,-3.552255277740569
35,6.112439786886466,-3.594544031047005
36,6.184350843202776,-3.6368327843534374
37,6.256261899519088,-3.6791215376598725
38,6.328172955835401,-3.7214102909663076
39,6.400084012151712,-3.7636990442727423
40,6.471995068468025,-3.8059877975791787
41,6.543906124784334,-3.8482765508856147
42,6.615817181100645,-3.89056530419205
43,6.6877282374169535,-3.932854057498485
44,6.759639293733267,-3.975142810804921
45,6.8315503500495804,-4.017431564111356
46,6.903461406365893,-4.059720317417792
47,6.975372462682203,-4.102009070724223
48,7.047283518998514,-4.144297824030659
49,7.119194575314824,-4.186586577337098
50,7.191105631631136,-4.2288753306435325
51,7.263016687947446,-4.2711640839499685
52,7.3349277442637595,-4.313452837256402
53,7.406838800580071,-4.355741590562834
54,7.478749856896383,-4.39803034386927
55,7.5506609132126945,-4.440319097175711
56,7.622571969529002,-4.482607850482144
57,7.694483025845317,-4.524896603788583
58,7.766394082161627,-4.567185357095013
59,7.8383051384779385,-4.6094741104014485
60,7.910216194794249,-4.651762863707886
61,7.982127251110561,-4.694051617014321
62,8.054038307426875,-4.736340370320755
63,8.125949363743185,-4.778629123627187
64,8.197860420059497,-4.820917876933627
65,8.269771476375814,-4.863206630240058
66,8.341682532692115,-4.905495383546498
67,8.413593589008432,-4.94778413685293
68,8.485504645324745,-4.990072890159372
69,8.557415701641053,-5.032361643465807
70,8.629326757957367,-5.074650396772241
71,8.701237814273677,-5.116939150078675
72,8.77314887058999,-5.1592279033851085
73,8.845059926906291,-5.201516656691544
74,8.91697098322261,-5.243805409997978
75,8.988882039538922,-5.286094163304413
76,9.060793095855226,-5.3283829166108525
77,9.132704152171554,-5.370671669917285
78,9.20461520848785,-5.412960423223722
79,9.276526264804172,-5.455249176530155
80,9.348437321120482,-5.49753792983659
81,9.420348377436786,-5.539826683143029
82,9.492259433753103,-5.582115436449459
83,9.564170490069404,-5.624404189755897
84,9.636081546385721,-5.666692943062334
85,9.70799260270204,-5.708981696368768
86,9.779903659018345,-5.751270449675203
87,9.85181471533466,-5.79355920298164
88,9.923725771650968,-5.835847956288073
89,9.995636827967274,-5.878136709594506
90,10.06754788428359,-5.920425462900939
91,10.139458940599905,-5.9627142162073765
92,10.211369996916213,-6.00500296951382
93,10.283281053232534,-6.047291722820252
94,10.355192109548842,-6.089580476126685
95,10.427103165865152,-6.131869229433121
96,10.499014222181463,-6.174157982739556
97,10.570925278497773,-6.216446736045992
98,10.642836334814076,-6.258735489352423
99,10.714747391130393,-6.301024242658862
100,10.786658447446708,-6.343312995965293
