Material Code,Real,Imaginary
0,3.5526853312564635,-2.0892285726974897
1,3.623739037881593,-2.1310131441514404
2,3.6947927445067217,-2.1727977156053875
3,3.7658464511318503,-2.21458228705934
4,3.8369001577569812,-2.256366858513289
5,3.9079538643821095,-2.2981514299672394
6,3.979007571007241,-2.339936001421188
7,4.050061277632366,-2.381720572875139
8,4.121114984257496,-2.423505144329089
9,4.192168690882628,-2.46528971578304
10,4.263222397507756,-2.507074287236988
11,4.334276104132886,-2.5488588586909375
12,4.405329810758016,-2.590643430144887
13,4.476383517383143,-2.6324280015988384
14,4.54743722400827,-2.6742125730527873
15,4.618490930633404,-2.7159971445067366
16,4.6895446372585345,-2.7577817159606863
17,4.76059834388366,-2.7995662874146383
18,4.831652050508789,-2.841350858868586
19,4.902705757133919,-2.8831354303225356
20,4.973759463759048,-2.924920001776484
21,5.044813170384178,-2.966704573230438
22,5.115866877009312,-3.008489144684387
23,5.186920583634438,-3.0502737161383346
24,5.257974290259564,-3.092058287592284
25,5.3290279968846965,-3.1338428590462333
26,5.4000817035098265,-3.175627430500186
27,5.471135410134951,-3.2174120019541346
28,5.542189116760081,-3.2591965734080848
29,5.613242823385211,-3.300981144862034
30,5.684296530010345,-3.3427657163159856
31,5.755350236635469,-3.384550287769934
32,5.826403943260603,-3.4263348592238834
33,5.897457649885731,-3.4681194306778336
34,5.968511356510854,-3.509904002131785
35,6.039565063135988,-3.5516885735857358
36,6.110618769761115,-3.593473145039682
37,6.181672476386246,-3.6352577164936326
38,6.252726183011378,-3.677042287947583
39,6.323779889636505,-3.718826859401532
40,6.394833596261636,-3.7606114308554814
41,6.465887302886764,-3.802396002309432
42,6.536941009511892,-3.844180573763382
43,6.607994716137019,-3.885965145217332
44,6.6790484227621505,-3.927749716671282
45,6.7501021293872805,-3.9695342881252316
46,6.82115583601241,-4.011318859579181
47,6.892209542637538,-4.053103431033127
48,6.963263249262668,-4.094888002487078
49,7.034316955887797,-4.136672573941032
50,7.105370662512927,-4.17845714539498
51,7.176424369138055,-4.220241716848932
52,7.247478075763187,-4.26202628830288
53,7.318531782388314,-4.303810859756826
54,7.389585489013443,-4.345595431210776
55,7.460639195638575,-4.38738000266473
56,7.531692902263701,-4.42916457411868
57,7.6027466088888325,-4.470949145572631
58,7.6738003155139625,-4.512733717026578
59,7.744854022139091,-4.554518288480527
60,7.815907728764219,-4.596302859934479
61,7.886961435389349,-4.638087431388427
62,7.958015142014481,-4.679872002842376
63,8.029068848639607,-4.721656574296323
64,8.100122555264734,-4.763441145750278
65,8.171176261889872,-4.805225717204225
66,8.242229968514993,-4.847010288658178
67,8.313283675140125,-4.888794860112126
68,8.384337381765258,-4.9305794315660805
69,8.455391088390382,-4.972364003020029
70,8.526444795015514,-5.014148574473977
71,8.597498501640644,-5.055933145927926
72,8.668552208265773,-5.097717717381875
73,8.739605914890895,-5.139502288835825
74,8.810659621516033,-5.181286860289774
75,8.88171332814116,-5.223071431743724
76,8.952767034766286,-5.264856003197678
77,9.023820741391424,-5.306640574651624
78,9.09487444801654,-5.3484251461055745
79,9.165928154641682,-5.3902097175595225
80,9.236981861266807,-5.431994289013473
81,9.308035567891933,-5.473778860467426
82,9.379089274517069,-5.515563431921373
83,9.450142981142186,-5.557348003375323
84,9.52119668776732,-5.599132574829275
85,9.592250394392456,-5.640917146283223
86,9.663304101017578,-5.682701717737172
87,9.734357807642715,-5.724486289191125
88,9.805411514267838,-5.766270860645071
89,9.876465220892966,-5.808055432099021
90,9.947518927518097,-5.849840003552968
91,10.01857263414323,-5.89162457500692
92,10.089626340768357,-5.9334091464608765
93,10.160680047393491,-5.975193717914823
94,10.231733754018622,-6.0169782893687715
95,10.302787460643744,-6.058762860822721
96,10.373841167268877,-6.100547432276669
97,10.444894873894004,-6.142332003730621
98,10.515948580519128,-6.184116575184568
99,10.58700228714426,-6.225901146638521
100,10.658055993769393,-6.2676857180924666
