Material Code,Real,Imaginary
0,3.5491361950614024,-2.0871414312662235
1,3.6201189189626306,-2.128884259891549
2,3.6911016428638583,-2.170627088516871
3,3.7620843667650856,-2.212369917142198
4,3.833067090666315,-2.254112745767522
5,3.9040498145675424,-2.295855574392847
6,3.9750325384687724,-2.33759840301817
7,4.0460152623699965,-2.3793412316434956
8,4.116997986271225,-2.4210840602688206
9,4.187980710172456,-2.462826888894146
10,4.258963434073683,-2.504569717519469
11,4.329946157974912,-2.546312546144793
12,4.4009288818761405,-2.588055374770117
13,4.471911605777366,-2.6297982033954432
14,4.542894329678592,-2.671541032020767
15,4.613877053579825,-2.713283860646091
16,4.684859777481054,-2.755026689271415
17,4.755842501382278,-2.7967695178967418
18,4.826825225283506,-2.838512346522064
19,4.897807949184735,-2.8802551751473886
20,4.968790673085963,-2.921998003772712
21,5.039773396987192,-2.96374083239804
22,5.110756120888424,-3.005483661023364
23,5.181738844789649,-3.0472264896486863
24,5.252721568690873,-3.0889693182740103
25,5.323704292592105,-3.1307121468993344
26,5.394687016493334,-3.172454975524662
27,5.465669740394557,-3.214197804149985
28,5.536652464295786,-3.2559406327753098
29,5.607635188197015,-3.297683461400634
30,5.678617912098247,-3.33942629002596
31,5.749600635999471,-3.3811691186512833
32,5.820583359900703,-3.422911947276607
33,5.89156608380193,-3.464654775901932
34,5.962548807703151,-3.5063976045272582
35,6.033531531604384,-3.5481404331525837
36,6.10451425550561,-3.5898832617779046
37,6.17549697940684,-3.6316260904032296
38,6.24647970330807,-3.6733689190285546
39,6.317462427209296,-3.7151117476538786
40,6.388445151110526,-3.7568545762792027
41,6.459427875011753,-3.798597404904528
42,6.53041059891298,-3.840340233529852
43,6.601393322814205,-3.882083062155177
44,6.672376046715436,-3.9238258907805017
45,6.743358770616664,-3.9655687194058262
46,6.814341494517892,-4.007311548031151
47,6.88532421841912,-4.04905437665647
48,6.9563069423203485,-4.090797205281797
49,7.027289666221576,-4.132540033907126
50,7.098272390122805,-4.174282862532448
51,7.169255114024032,-4.216025691157775
52,7.240237837925262,-4.257768519783097
53,7.311220561826489,-4.299511348408418
54,7.382203285727717,-4.3412541770337425
55,7.453186009628947,-4.382997005659071
56,7.524168733530171,-4.424739834284396
57,7.595151457431402,-4.466482662909722
58,7.66613418133263,-4.508225491535044
59,7.737116905233858,-4.549968320160367
60,7.808099629135085,-4.591711148785694
61,7.879082353036313,-4.633453977411016
62,7.950065076937544,-4.67519680603634
63,8.021047800838769,-4.716939634661662
64,8.092030524739995,-4.758682463286991
65,8.163013248641231,-4.800425291912314
66,8.23399597254245,-4.842168120537641
67,8.304978696443683,-4.8839109491629635
68,8.375961420344915,-4.925653777788293
69,8.446944144246137,-4.967396606413616
70,8.517926868147368,-5.009139435038939
71,8.588909592048596,-5.0508822636642625
72,8.659892315949824,-5.092625092289586
73,8.730875039851044,-5.134367920914911
74,8.801857763752281,-5.176110749540234
75,8.872840487653507,-5.21785357816556
76,8.943823211554731,-5.259596406790887
77,9.014805935455968,-5.301339235416208
78,9.085788659357185,-5.343082064041534
79,9.156771383258425,-5.384824892666856
80,9.22775410715965,-5.426567721292182
81,9.298736831060873,-5.468310549917509
82,9.369719554962108,-5.51005337854283
83,9.440702278863323,-5.551796207168156
84,9.511685002764557,-5.593539035793482
85,9.582667726665791,-5.635281864418805
86,9.653650450567012,-5.677024693044128
87,9.724633174468247,-5.718767521669456
88,9.79561589836947,-5.760510350294777
89,9.866598622270697,-5.802253178920101
90,9.937581346171926,-5.843996007545424
91,10.008564070073158,-5.885738836170749
92,10.079546793974384,-5.927481664796081
93,10.150529517875617,-5.969224493421402
94,10.221512241776846,-6.010967322046725
95,10.292494965678067,-6.05271015067205
96,10.363477689579298,-6.0944529792973725
97,10.434460413480524,-6.136195807922698
98,10.505443137381747,-6.177938636548021
99,10.576425861282978,-6.219681465173348
100,10.64740858518421,-6.261424293798669
